Date,Hour,Offense Type,Beat,Premise,Block Range,Street Name,Type,Suffix,# Of Offenses
2011-09-08,01,Robbery,19G40,18A,9700-9799,LEAWOOD,BLVD,-,1
2011-09-08,21,Robbery,18F30,20A,5700-5799,BAYOU GLEN,RD,-,1
2011-09-08,22,Robbery,18F30,18A,3700-3799,HILLCROFT,-,-,1
2011-09-09,09,Robbery,3B10,18C,3400-3499,MANGUM,-,-,1
2011-09-09,13,Robbery,6B40,09D,9300-9399,VETERANS MEMORIAL,DR,-,1
2011-09-09,14,Robbery,7C30,13S,9200-9299,EASTEX,FWY SER,W,1
2011-09-09,20,Robbery,9C40,18G,12200-12299,EAST,FWY,-,1
2011-09-09,20,Robbery,11H10,13R,900-999,WAYSIDE,-,S,1
2011-09-15,04,Robbery,19G10,20A,9400-9499,WOODFAIR,DR,-,1
2011-09-15,05,Robbery,8C10,18A,4100-4199,DORCHESTER,ST,-,1
2011-09-09,23,Robbery,6B60,18A,1300-1399,GREENS,PKWY,-,1
2011-09-10,12,Robbery,12D10,18B,10200-10299,ALMEDA GENOA,RD,-,1
2011-09-10,14,Robbery,5F30,18A,7900-7999,GROW,LN,-,1
2011-09-10,14,Robbery,5F30,18A,7800-7899,GROW,LN,-,1
2011-09-10,14,Robbery,14D10,170,5600-5699,MYKAWA,-,-,1
2011-09-10,14,Robbery,7C40,13R,10900-10999,FOY,LN,-,1
2011-09-10,17,Robbery,10H70,25R,6900-6999,FANNIN,-,-,1
2011-09-11,20,Robbery,10H70,13R,4100-4199,ALMEDA,RD,-,1
2011-09-15,16,Robbery,20G30,02B,2700-2799,KIRKWOOD,DR,S,1
2011-09-10,17,Robbery,11H10,18O,7800-7899,HARRISBURG,BLVD,-,1
2011-09-10,20,Robbery,10H50,13R,2600-2699,GRAY,-,-,1
2011-09-10,20,Robbery,1A10,13R,1400-1499,ST JOSEPH,PKWY,-,1
2011-09-10,21,Robbery,3B10,18A,5300-5399,LOST FOREST,DR,-,1
2011-09-11,21,Robbery,7C30,18C,7600-7699,JENSEN,DR,-,1
2011-09-10,22,Robbery,3B40,18C,200-299,CROSSTIMBERS,-,-,1
2011-09-11,00,Robbery,2A10,13R,1600-1699,LORRAINE,ST,-,1
2011-09-11,01,Robbery,8C50,13R,8600-8699,CADDO,RD,-,1
2011-09-10,19,Robbery,10H50,250,3000-3099,CLEBURNE,ST,-,1
2011-09-11,02,Robbery,19G40,070,12200-12299,BISSONNET,ST,-,1
2011-09-11,02,Robbery,18F30,18A,6300-6399,WINDSWEPT,LN,-,1
2011-09-11,02,Robbery,18F30,18N,6200-6299,RICHMOND,AVE,-,1
2011-09-11,02,Robbery,18F30,18A,6000-6099,WINSOME,LN,-,1
2011-09-11,00,Robbery,13D10,11R,3500-3599,PENWOOD,WAY,-,1
2011-09-11,01,Robbery,7C20,13R,4800-4899,LOS ANGELES,ST,-,1
2011-09-09,17,Robbery,10H40,13R,2500-2599,FANNIN,-,-,1
2011-09-11,09,Robbery,20G40,20A,2400-2499,KIRKWOOD,DR,S,1
2011-09-11,12,Robbery,17E10,18A,6900-6999,RENWICK,-,-,1
2011-09-11,15,Robbery,19G30,20A,8000-8099,COOK,RD,-,1
2011-09-11,00,Robbery,14D20,20A,3800-3899,FAULKNER,ST,-,1
2011-09-13,00,Robbery,6B30,13R,6000-6099,ANTOINE,DR,-,1
2011-09-10,00,Robbery,2A60,20A,2500-2599,OHSFELDT,-,-,1
2011-09-06,15,Robbery,6B60,170,17500-17599,IMPERIAL VALLEY,DR,-,1
2011-09-14,09,Robbery,8C50,13R,8600-8699,TIDWELL,RD,-,1
2011-09-12,22,Robbery,6B10,18O,400-499,LITTLE YORK,RD,W,1
2011-09-11,21,Robbery,6B10,18G,7400-7499,AIRLINE,DR,-,1
2011-09-11,21,Robbery,8C60,20R,11400-11499,CHEEVES,DR,-,1
2011-09-11,22,Robbery,8C20,20D,7300-7399,SPRINGDALE,ST,-,1
2011-09-11,23,Robbery,19G30,20D,12600-12699,ASHFORD RIVER,-,-,1
2011-09-12,00,Robbery,18F20,140,3200-3299,WEST LP S,-,-,1
2011-09-16,01,Robbery,3B30,18A,800-899,OAK,-,-,1
2011-09-12,06,Robbery,19G10,18A,9400-9499,WEST SAM HOUSTON,PKWY,S,1
2011-09-12,08,Robbery,17E30,18A,10200-10299,GESSNER,DR,S,1
2011-09-12,13,Robbery,18F20,02B,5200-5299,RICHMOND,AVE,-,1
2011-09-12,16,Robbery,19G10,080,11100-11199,BEECHNUT,ST,-,1
2011-09-12,19,Robbery,3B10,140,10600-10699,HEMPSTEAD,HWY,-,1
2011-09-12,18,Robbery,20G50,20A,800-899,YORKCHESTER,-,-,1
2011-09-12,18,Robbery,20G30,23S,11100-11199,WESTHEIMER,RD,-,1
2011-09-12,19,Robbery,19G50,18T,9800-9899,BISSONNET,ST,-,1
2011-09-12,19,Robbery,3B10,18A,5800-5899,SUNFOREST,-,W,1
2011-09-12,21,Robbery,12D10,210,11400-11499,GULF,FWY,-,1
2011-09-12,21,Robbery,17E40,13R,6600-6699,BRAESWOOD,BLVD,S,1
