Date,Hour,Offense Type,Beat,Premise,BlockRange,StreetName,Type,Suffix,# offenses
2015-02-26,08,Theft,10H60,Driveway,2400-2499,OAKDALE,-,-,1
2014-12-25,11,Theft,10H60,Residence or House,3800-3899,PALM,-,-,1
2015-02-24,13,Burglary,10H60,Office Building,2800-2899,SOUTHMORE,BLVD,-,1
2015-02-26,15,Theft,10H60,Residence or House,2200-2299,BARBEE,ST,-,1
2015-02-20,23,Theft,10H60,Bar or Night Club Parking Lot,5200-5299,DOWLING,ST,-,1
2015-02-17,09,Theft,10H60,"Road, Street, or Sidewalk",3700-3799,GRIGGS,-,-,1
2015-02-23,11,Theft,10H60,Residence or House,2400-2499,CALUMET,-,-,1
2015-02-16,08,Theft,10H60,"Road, Street, or Sidewalk",6400-6499,DEL RIO,ST,-,1
2015-02-19,18,Theft,10H60,Bar or Night Club,4400-4499,DOWLING,ST,-,1
2015-02-20,03,Theft,10H60,"Road, Street, or Sidewalk",4700-4799,DOWLING,ST,-,1
2015-02-17,16,Theft,10H60,Residence or House,3400-3499,ARBOR,ST,-,1
2015-02-21,14,Robbery,10H60,"Road, Street, or Sidewalk",3800-3899,WENTWORTH,-,-,1
2015-02-22,09,Theft,10H60,Hospital,5900-5999,ARDMORE,ST,-,1
2015-02-13,08,Theft,10H60,Residence or House,3300-3399,SOUTHMORE,BLVD,-,1
2015-02-12,13,Theft,10H60,Bar or Night Club,3300-3399,DIXIE,DR,-,1
2015-01-31,16,Theft,10H60,Service or Gas Station,3300-3399,OLD SPANISH,TRL,-,1
2015-02-02,06,Auto Theft,10H60,Apartment Parking Lot,6200-6299,TIERWESTER,-,-,1
2015-02-02,19,Theft,10H60,Driveway,2600-2699,RIVERSIDE,DR,-,1
2015-02-01,22,Burglary,10H70,Garage or Carport,1500-1599,ROSEWOOD,-,-,1
2015-02-12,17,Aggravated Assault,10H70,"Physician, Doctor, Dentist's Office",7000-7099,ALMEDA,RD,-,1
2015-02-22,08,Theft,10H70,Apartment Parking Lot,3200-3299,YELLOWSTONE PARK,DR,-,1
2015-02-21,17,Theft,10H70,"Road, Street, or Sidewalk",6700-6799,SOUTH,FWY,-,1
2015-02-21,15,Theft,10H70,Hospital,6500-6599,FANNIN,ST,-,1
2015-02-23,12,Theft,10H70,Hospital,1500-1599,TAUB LOOP,-,-,1
2015-02-23,21,Theft,10H70,"Road, Street, or Sidewalk",1700-1799,ROSEWOOD,-,-,1
2015-02-24,17,Theft,10H70,"Parks and Recreation, Zoo, Swimming Pool",1600-1699,HERMANN,DR,-,1
2015-02-25,01,Theft,10H70,Hospital Parking Lot,6600-6699,FANNIN,ST,-,1
2015-02-17,12,Robbery,10H70,Apartment Parking Lot,1500-1599,BEN TAUB,LP,-,1
2015-02-18,12,Aggravated Assault,10H70,Apartment,1500-1599,BEN TAUB,LP,-,1
2015-02-19,17,Auto Theft,10H70,Hospital,6500-6599,FANNIN,ST,-,1
2014-12-18,08,Theft,10H70,Hospital,1500-1599,HOLCOMBE,BLVD,-,1
2015-02-16,13,Theft,10H70,"Road, Street, or Sidewalk",1600-1699,ROSEWOOD,-,-,1
2015-02-16,18,Theft,10H70,Elementary School,1100-1199,PALM,-,-,1
2015-02-10,16,Theft,10H70,"Parks and Recreation, Zoo, Swimming Pool",6200-6299,HERMANN PARK,DR,-,1
2015-02-04,09,Auto Theft,10H70,"Road, Street, or Sidewalk",6800-6899,STAFFORDSHIRE,-,-,1
2015-02-03,00,Theft,10H70,Hospital,6500-6599,FANNIN,ST,-,1
2015-02-23,02,Theft,10H70,"Road, Street, or Sidewalk",6700-6799,SOUTH,FWY,-,1
2015-02-25,13,Theft,10H70,Service or Gas Station,2800-2899,OLD SPANISH,TRL,-,1
2015-02-17,23,Theft,10H70,"Other, Unknown, or Not Listed",6600-6699,FANNIN,ST,-,1
2015-02-18,01,Aggravated Assault,10H70,Convenience Store Parking Lot,3200-3299,HOLCOMBE,BLVD,-,1
2015-02-20,09,Theft,10H70,Hospital,6400-6499,FANNIN,ST,-,1
2015-02-23,17,Theft,10H70,Rehabilitation Center,5600-5699,CHENEVERT,-,-,1
2015-02-22,11,Aggravated Assault,10H70,Apartment Parking Lot,6400-6499,FANNIN,ST,-,1
2015-02-20,19,Theft,10H70,Hospital,1300-1399,MOURSUND,-,-,1
2015-02-18,15,Theft,10H70,"Vacant Single Occ Resd(House,Townhs,Dplex)",4900-4999,JACKSON,ST,-,1
2015-02-19,17,Burglary,10H70,Apartment,6300-6399,ALMEDA,RD,-,1
2014-09-25,05,Aggravated Assault,10H70,"Road, Street, or Sidewalk",6400-6499,FANNIN,-,-,1
2015-02-27,10,Theft,10H70,Service or Gas Station,2100-2199,SOUTHMORE,BLVD,-,1
2015-02-26,15,Theft,10H70,Hospital,6600-6699,FANNIN,ST,-,1
2015-02-10,14,Theft,10H70,Hospital,6600-6699,FANNIN,ST,-,1
2015-02-12,11,Theft,10H70,Hospital,6600-6699,FANNIN,ST,-,1
2015-02-14,14,Theft,10H70,Hospital,6400-6499,FANNIN,ST,-,1
2015-02-16,00,Burglary,10H70,Residence or House,1800-1899,ARBOR,ST,-,1
2015-02-13,12,Theft,10H70,Commercial Parking Lot or Garage,6500-6599,FANNIN,ST,-,1
2015-02-05,15,Theft,10H70,Commercial Parking Lot or Garage,3000-3099,OLD SPANISH,TRL,-,1
2014-01-30,10,Theft,10H70,,5500-5599,HERMANN PARK,DR,-,1
2015-02-02,09,Theft,10H70,Hospital,6700-6799,BERTNER,AVE,-,1
2015-02-27,07,Robbery,10H70,Apartment Parking Lot,4700-4799,CHENEVERT,-,-,1
2015-02-27,13,Theft,10H70,Hotel or Motel Parking Lot,6600-6699,FANNIN,ST,-,1
2014-05-14,14,Auto Theft,10H70,Hospital Parking Lot,1500-1599,HOLCOMBE,BLVD,-,1
2015-02-21,17,Burglary,10H70,Residence or House,5200-5299,JACKSON,ST,-,1
2015-02-23,03,Theft,10H70,Bar or Night Club,4600-4699,SAN JACINTO,-,-,1
2015-02-18,06,Theft,10H70,Apartment Parking Lot,UNK,HERMANN PARK,CT,-,1
2015-02-05,12,Theft,10H70,Rental Storage Facility,7000-7099,ALMEDA,RD,-,1
2015-02-06,18,Theft,10H70,Hospital,2000-2099,HOLCOMBE,BLVD,-,1
2015-01-22,15,Burglary,10H70,Apartment,UNK,HERMANN MUSEUM,CIR,-,1
2015-02-02,09,Burglary,10H70,"Vacant Single Occ Resd(House,Townhs,Dplex)",4700-4799,JACKSON,ST,-,1
2015-02-03,08,Burglary,10H70,Construction Site,1700-1799,RUTH,-,-,1
2015-02-11,15,Theft,10H70,Service or Gas Station,6100-6199,ALMEDA,RD,-,1
2015-02-08,09,Theft,10H70,Hospital,6400-6499,FANNIN,ST,-,1
2015-02-14,15,Theft,10H70,Service or Gas Station,3100-3199,OLD SPANISH,TRL,-,1
2015-02-12,09,Theft,10H70,Other Parking Lot,6500-6599,ALMEDA,RD,-,1
2015-02-12,11,Aggravated Assault,10H70,Hospital,1500-1599,TAUB LOOP,-,-,1
2015-02-17,04,Theft,10H70,Hospital,6600-6699,FANNIN,ST,-,1
2015-02-17,07,Theft,10H70,Strip Business Center Parking Lot,2800-2899,OLD SPANISH,TRL,-,1
2015-02-16,11,Theft,10H70,,3100-3199,YELLOWSTONE,BLVD,-,1
2015-02-06,05,Burglary,10H70,Nursing Home,5600-5699,CHENEVERT,-,-,1
2015-02-05,08,Theft,10H70,Hospital,6600-6699,FANNIN,ST,-,1
2015-02-04,09,Theft,10H70,Apartment Parking Lot,7000-7099,ALMEDA,RD,-,1
2015-02-26,19,Theft,10H70,"Parks and Recreation, Zoo, Swimming Pool",5800-5899,HERMANN PARK,DR,-,1
2015-02-21,08,Robbery,10H70,Restaurant or Cafeteria Parking Lot,5100-5199,ALMEDA,RD,-,1
2015-02-25,14,Burglary,10H70,Residence or House,4800-4899,CHENEVERT,-,-,1
2015-02-25,02,Theft,10H70,Bar or Night Club Parking Lot,5100-5199,ALMEDA,RD,-,1
2015-02-18,13,Theft,10H70,Vacant Hospital,6500-6599,FANNIN,ST,-,1
2015-02-17,11,Theft,10H70,"Road, Street, or Sidewalk",6000-6099,FANNIN,ST,-,1
2015-02-02,17,Theft,10H70,"Parks and Recreation, Zoo, Swimming Pool",1600-1699,ZOO CIRCLE,DR,-,1
2015-02-07,18,Aggravated Assault,10H70,"Field, Woods, Forest, Park",1700-1799,CLEBURNE,ST,-,1
2015-02-07,09,Theft,10H70,Residence or House,2400-2499,MACGREGOR,WAY,-,1
2015-02-22,09,Theft,10H70,Residence or House,1300-1399,ROSEWOOD,-,-,1
2015-02-21,11,Theft,10H70,Construction Site,1700-1799,CALUMET,-,-,1
2015-02-18,12,Theft,10H70,Hospital,6500-6599,FANNIN,ST,-,1
2015-02-19,11,Theft,10H70,"Road, Street, or Sidewalk",6300-6399,MYSTIC MEADOW,-,E,1
2015-02-26,19,Theft,10H70,Restaurant or Cafeteria,6500-6599,BERTNER,AVE,-,1
2015-02-25,09,Theft,10H70,Hospital,6400-6499,FANNIN,ST,-,1
2015-02-19,16,Theft,10H70,"Parks and Recreation, Zoo, Swimming Pool",1300-1399,CAMBRIDGE,ST,-,1
2015-02-13,11,Theft,10H70,University or College,UNK,BAYLOR PLAZA,-,-,1
2015-02-11,16,Theft,10H70,Rental Storage Facility,7000-7099,ALMEDA,RD,-,1
2015-02-04,17,Theft,10H70,"Road, Street, or Sidewalk",1300-1399,PALM,-,-,1
2015-02-07,14,Theft,10H70,Apartment Parking Lot,7000-7099,STAFFORDSHIRE,-,-,1
2015-02-06,16,Burglary,10H70,Apartment,UNK,HERMANN PARK,CT,-,1
2015-02-07,20,Burglary,10H70,Vacant Building (Commercial),3100-3199,OLD SPANISH,TRL,-,1
2015-02-08,20,Auto Theft,10H70,Apartment Parking Lot,7200-7299,ALMEDA,RD,-,1
2015-02-11,08,Burglary,10H70,"Vacant Single Occ Resd(House,Townhs,Dplex)",5200-5299,CRAWFORD,ST,-,1
2015-02-10,04,Burglary,10H70,Office Building,5700-5799,ALMEDA,RD,-,1
2015-02-12,12,Theft,10H70,Hospital,1500-1599,TAUB LOOP,-,-,1
2015-02-05,14,Theft,10H70,Miscellaneous Business (Non-Specific),7000-7099,ALMEDA,RD,-,1
2015-02-05,09,Burglary,10H70,"Vacant Single Occ Resd(House,Townhs,Dplex)",1700-1799,RUTH,-,-,1
2015-02-04,10,Burglary,10H70,Apartment,7100-7199,ALMEDA,RD,-,1
2015-01-30,13,Theft,10H70,,3200-3299,HOLCOMBE,BLVD,-,1
2015-02-01,17,Auto Theft,10H70,Apartment Parking Lot,1900-1999,RUTH,-,-,1
2015-02-02,21,Theft,10H70,Apartment,6800-6899,ARDMORE,ST,-,1
2015-02-02,08,Theft,10H70,"Road, Street, or Sidewalk",5200-5299,CAROLINE,ST,-,1
2015-02-17,16,Theft,10H70,Hospital,6600-6699,FANNIN,ST,-,1
2015-02-21,12,Theft,10H70,Construction Site,1700-1799,CALUMET,-,-,2
2015-02-25,19,Theft,10H70,Hospital,6600-6699,FANNIN,ST,-,1
2015-02-26,22,Theft,10H80,Apartment,4800-4899,HAZARD,-,-,1
2014-12-03,23,Theft,10H80,,UNK,MAIN,-,-,1
2015-02-02,00,Theft,10H80,Bar or Night Club Parking Lot,5700-5799,KIRBY,DR,-,1
2015-02-05,09,Theft,10H80,Residence or House,1300-1399,BANKS,ST,-,1
2015-02-07,11,Theft,10H80,Clothing Store,2400-2499,RICE,BLVD,-,1
2015-02-13,23,Theft,10H80,Bar or Night Club Parking Lot,2300-2399,BISSONNET,ST,-,1
2015-02-13,15,Theft,10H80,Residence or House,2400-2499,ADDISON,RD,-,1
2015-02-01,16,Theft,10H80,Commercial Parking Lot or Garage,6300-6399,KIRBY,DR,-,1
2015-02-03,06,Theft,10H80,Residence or House,2200-2299,MACARTHUR,-,-,1
2015-02-21,00,Burglary,10H80,Residence or House,1800-1899,BISSONNET,ST,-,1
2015-02-19,16,Theft,10H80,Specialty Store (Non-Specific),2400-2499,UNIVERSITY,BLVD,-,1
2015-02-22,17,Theft,10H80,"Gym, Recreat, Club House, Indoor Pool, Spa",2500-2599,DUNSTAN,RD,-,1
2015-02-26,15,Theft,10H80,Commercial Parking Lot or Garage,4100-4199,GREENBRIAR,DR,-,1
2014-06-16,07,Theft,10H80,"Hotel, Motel, Inn, Etc.",5700-5799,MAIN,ST,-,1
2014-12-15,13,Theft,10H80,Residence or House,2000-2099,SWIFT,BLVD,-,1
2015-02-27,11,Theft,10H80,Service or Gas Station,2500-2599,BISSONNET,ST,-,1
2015-02-11,09,Burglary,10H80,"Vacant Single Occ Resd(House,Townhs,Dplex)",2400-2499,MCCLENDON,-,-,1
2015-02-09,18,Theft,10H80,Commercial Or Training School,2500-2599,SUNSET,BLVD,-,1
2015-02-13,13,Theft,10H80,Clothing Store,2100-2199,UNIVERSITY,BLVD,-,1
2015-02-19,02,Theft,10H80,Bar or Night Club Parking Lot,5700-5799,KIRBY,DR,-,1
2015-02-25,11,Theft,10H80,Restaurant or Cafeteria Parking Lot,2500-2599,SOUTHWEST,FWY,-,1
2015-02-22,13,Theft,10H80,Apartment Laundry,5300-5399,INSTITUTE,LN,-,1
2015-02-03,11,Theft,10H80,Government or Public Building,2500-2599,BOLSOVER,ST,-,1
2015-02-06,15,Burglary,10H80,Apartment,7000-7099,GREENBRIAR,DR,-,1
2015-02-11,22,Theft,10H80,Strip Business Center Parking Lot,2400-2499,SOUTH,BLVD,-,1
2015-02-11,02,Theft,10H80,,2500-2599,DUNSTAN,RD,-,1
2015-02-04,03,Theft,10H80,Driveway,2000-2099,MCCLENDON,-,-,1
2015-02-17,00,Theft,10H80,Bar or Night Club Parking Lot,2300-2399,BISSONNET,ST,-,1
2015-02-23,21,Theft,10H80,Apartment Parking Lot,4100-4199,GREENBRIAR,DR,-,1
2015-02-02,02,Burglary,10H80,Office Building,2400-2499,BARTLETT,ST,-,1
2015-02-11,12,Theft,10H80,Apartment,2400-2499,NORTH,BLVD,-,1
2015-02-24,20,Theft,10H80,Clothing Store,2400-2499,UNIVERSITY,BLVD,-,1
2015-02-23,09,Theft,10H80,Miscellaneous Business (Non-Specific),4900-4999,HAZARD,-,-,1
2015-02-19,11,Theft,10H80,Miscellaneous Business (Non-Specific),2500-2599,DUNSTAN,RD,-,1
2015-02-23,14,Theft,10H80,"Road, Street, or Sidewalk",700-799,CHELSEA,BLVD,-,1
2015-02-24,06,Theft,10H80,Apartment Parking Lot,2200-2299,MARONEAL,-,-,1
2015-02-25,14,Burglary,10H80,Residence or House,2200-2299,DORRINGTON,ST,-,1
2015-02-25,18,Theft,10H80,Other Parking Lot,2500-2599,UNIVERSITY,BLVD,-,1
2015-02-12,18,Theft,10H80,"Road, Street, or Sidewalk",2200-2299,BARTLETT,ST,-,1
2015-02-22,14,Theft,10H80,Convenience Store,2500-2599,SOUTHWEST,FWY,-,1
2015-02-15,21,Burglary,10H80,Residence or House,2200-2299,BELLEFONTAINE,ST,-,1
2015-02-02,21,Theft,10H80,Other Parking Lot,2400-2499,SOUTH,BLVD,-,1
2015-02-02,18,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-02-01,14,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-01-24,15,Theft,11H10,Residence or House,6900-6999,AVENUE L,-,-,1
2015-02-06,06,Burglary,11H10,Miscellaneous Business (Non-Specific),5800-5899,GULF,FWY,-,1
2015-02-03,19,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-02-15,19,Theft,11H10,Convenience Store,2300-2399,WAYSIDE,-,S,1
2015-02-11,12,Theft,11H10,Driveway,6600-6699,AVENUE I,-,-,1
2015-02-09,22,Theft,11H10,Commercial Building,2300-2399,WAYSIDE,-,S,1
2015-02-21,14,Theft,11H10,Apartment Parking Lot,6100-6199,GULF,FWY,-,1
2015-02-21,02,Auto Theft,11H10,Driveway,7400-7499,AZALEA,-,-,1
2015-02-24,21,Theft,11H10,Department or Discount Store,2300-2399,WAYSIDE,-,S,1
2015-02-24,16,Theft,11H10,"Multi-Plex Home (Duplex,Triplex Etc.)",6800-6899,AVENUE L,-,-,1
2015-02-18,15,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2014-10-15,09,Auto Theft,11H10,"Road, Street, or Sidewalk",300-399,80TH,ST,-,1
2015-02-28,15,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-02-13,19,Theft,11H10,Miscellaneous Business (Non-Specific),700-799,WAYSIDE,-,-,1
2015-02-14,07,Theft,11H10,Commercial Parking Lot or Garage,600-699,WAYSIDE,-,-,1
2015-02-16,15,Theft,11H10,Miscellaneous Business (Non-Specific),2300-2399,WAYSIDE,-,S,1
2015-02-15,16,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-02-09,21,Theft,11H10,Department or Discount Store,2300-2399,WAYSIDE,-,S,1
2015-02-11,05,Theft,11H10,Driveway,6600-6699,AVENUE Q,-,-,1
2015-02-11,17,Theft,11H10,Restaurant or Cafeteria Parking Lot,800-899,WAYSIDE,-,-,1
2015-02-11,20,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-02-07,18,Theft,11H10,Department or Discount Store,2300-2399,WAYSIDE,-,S,1
2015-02-09,09,Theft,11H10,Government or Public Building,7000-7099,CAPITOL,ST,-,1
2015-02-02,20,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-02-03,10,Robbery,11H10,"Parks and Recreation, Zoo, Swimming Pool",500-599,75TH,ST,-,1
2015-02-01,14,Burglary,11H10,Pool Hall or Game Room,800-899,SSGT MACARIO GARCIA,DR,-,1
2015-02-01,00,Theft,11H10,Apartment Parking Lot,1500-1599,LAWNDALE PLAZA,-,-,1
2015-01-29,18,Burglary,11H10,Residence or House,1000-1099,CESAR CHAVEZ,BLVD,N,1
2015-02-05,19,Robbery,11H10,Miscellaneous Business (Non-Specific),7300-7399,CANAL,ST,-,1
2015-02-07,11,Theft,11H10,Grocery Store or Supermarket,2300-2399,S.WAYSIDE,-,-,1
2015-02-07,15,Theft,11H10,Other Parking Lot,6900-6999,LAWNDALE,-,-,1
2015-02-07,20,Robbery,11H10,Convenience Store,7700-7799,HARRISBURG,-,-,1
2015-02-06,19,Burglary,11H10,Miscellaneous Business (Non-Specific),6000-6099,GULF,FWY,-,1
2015-02-27,07,Burglary,11H10,,800-899,S. 75TH,-,-,1
2015-02-27,13,Theft,11H10,Department or Discount Store,2300-2399,WAYSIDE,-,S,1
2015-02-28,13,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-02-24,20,Burglary,11H10,Apartment,900-999,FAIR OAKS,DR,-,1
2015-02-23,08,Auto Theft,11H10,Residence or House,1200-1299,WOODING,-,-,1
2015-02-22,12,Burglary,11H10,Apartment,1900-1999,DISMUKE,-,-,1
2015-02-20,12,Theft,11H10,Department or Discount Store,2300-2399,WAYSIDE,-,S,1
2015-02-20,15,Theft,11H10,Department or Discount Store,2300-2399,WAYSIDE,-,S,1
2015-02-17,08,Auto Theft,11H10,Residence or House,100-199,EASTGATE,-,-,1
2015-02-19,03,Burglary,11H10,Restaurant or Cafeteria,6500-6599,HARRISBURG,-,-,1
2015-02-18,15,Theft,11H10,Department or Discount Store,2300-2399,WAYSIDE,-,S,1
2015-02-17,21,Theft,11H10,Department or Discount Store,2300-2399,WAYSIDE,-,S,1
2015-02-26,06,Burglary,11H10,Restaurant or Cafeteria,800-899,S. 75TH,-,-,1
2015-02-27,17,Aggravated Assault,11H10,Residence or House,5700-5799,NEWPORT,-,-,1
2015-02-28,19,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-02-11,15,Burglary,11H10,Residence or House,6600-6699,AVENUE R,-,-,1
2015-02-11,16,Theft,11H10,"Field, Woods, Forest, Park",8000-8099,BALTIMORE,ST,-,1
2015-02-13,14,Theft,11H10,Department or Discount Store,2300-2399,WAYSIDE,-,S,1
2015-02-13,01,Burglary,11H10,Residence or House,6600-6699,SYLVAN,RD,-,1
2015-02-16,11,Theft,11H10,Grocery Store or Supermarket Parking Lot,600-699,CESAR CHAVEZ,BLVD,N,1
2015-02-02,11,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-02-03,22,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-02-05,15,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-02-04,16,Theft,11H10,Department or Discount Store,2300-2399,WAYSIDE,-,S,1
2015-02-08,12,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-02-08,17,Theft,11H10,Department or Discount Store,2300-2399,WAYSIDE,-,S,1
2015-02-25,18,Robbery,11H10,Apartment Parking Lot,800-899,FAIR OAKS,DR,-,1
2015-02-22,22,Theft,11H10,Convenience Store,2300-2399,WAYSIDE,-,S,1
2015-02-20,18,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-02-20,20,Theft,11H10,Residence or House,7000-7099,AVENUE,-,-,1
2015-02-04,21,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-02-05,08,Burglary,11H10,"Laundry, Dry Cleaners, Washaterias",900-999,WAYSIDE,-,S,1
2015-02-06,12,Theft,11H10,Driveway,7700-7799,CANAL,ST,-,1
2015-02-14,13,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-02-12,07,Theft,11H10,Restaurant or Cafeteria Parking Lot,1200-1299,WAYSIDE,-,-,1
2015-02-10,01,Theft,11H10,Grocery Store or Supermarket Parking Lot,7000-7099,LAWNDALE,-,-,1
2015-02-09,01,Robbery,11H10,Apartment Parking Lot,200-299,66TH,ST,S,1
2015-02-16,12,Theft,11H10,Grocery Store or Supermarket Parking Lot,800-899,WAYSIDE,-,S,1
2015-02-14,19,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-02-06,11,Burglary,11H10,Apartment,6900-6999,J W PEAVY,DR,-,1
2015-02-06,20,Robbery,11H10,"Electronics Store, Electrical Supplies",1200-1299,WAYSIDE,-,-,1
2015-02-04,15,Robbery,11H10,Department or Discount Store,7000-7099,LAWNDALE,-,-,1
2015-02-22,11,Auto Theft,11H10,Driveway,6900-6999,SHERMAN,-,-,1
2015-02-18,10,Theft,11H10,Commercial Parking Lot or Garage,500-599,75TH,ST,S,1
2015-02-20,11,Theft,11H10,"Road, Street, or Sidewalk",2100-2199,RAINBOW,DR,-,1
2015-02-19,10,Theft,11H10,,7500-7599,TIPPS,-,-,1
2015-02-19,12,Theft,11H10,Residence or House,7400-7499,AVENUE F,-,-,1
2015-02-27,22,Robbery,11H10,Service or Gas Station,700-799,WAYSIDE,-,S,1
2015-02-26,15,Theft,11H10,Department or Discount Store,2300-2399,WAYSIDE,-,S,1
2014-12-18,15,Theft,11H10,Convenience Store Parking Lot,800-899,75TH,ST,S,1
2015-02-12,22,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-02-14,16,Theft,11H10,Vacant Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-02-15,09,Theft,11H10,Residence or House,1200-1299,WOODING,-,-,1
2015-02-11,21,Theft,11H10,Miscellaneous Business (Non-Specific),2300-2399,WAYSIDE,-,S,1
2015-02-12,17,Theft,11H10,Department or Discount Store,2300-2399,WAYSIDE,-,S,1
2015-02-07,20,Theft,11H10,Department or Discount Store,2300-2399,WAYSIDE,-,S,1
2015-02-05,10,Theft,11H10,Department or Discount Store,2300-2399,WAYSIDE,-,S,1
2015-02-05,16,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-02-03,15,Theft,11H10,Department or Discount Store,2300-2399,WAYSIDE,-,S,1
2015-02-01,17,Auto Theft,11H10,Grocery Store or Supermarket Parking Lot,6800-6899,NAVIGATION,-,-,1
2015-02-28,04,Aggravated Assault,11H10,Apartment,200-299,66TH,ST,S,1
2015-02-28,12,Theft,11H10,Grocery Store or Supermarket,2300-2399,S.WAYSIDE,-,-,1
2015-02-25,17,Burglary,11H10,Apartment,6700-6799,AVENUE T,-,-,1
2015-02-22,16,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,2
2015-02-21,16,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,2
2015-02-17,18,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-02-20,09,Theft,11H10,"Road, Street, or Sidewalk",5500-5599,HILLMAN,-,-,1
2015-02-21,21,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-02-19,11,Theft,11H10,Driveway,6700-6799,MEADOWLAWN,-,-,1
2015-02-25,19,Aggravated Assault,11H10,Apartment,6800-6899,AVENUE C,-,-,1
2015-02-26,12,Theft,11H10,Service or Gas Station,2000-2099,S. WAYSIDE,-,-,1
2015-02-22,19,Theft,11H10,Convenience Store,2300-2399,WAYSIDE,-,S,2
2015-02-22,12,Theft,11H10,Residence or House,7100-7199,AVENUE,-,-,1
2015-02-28,11,Theft,11H10,"Laundry, Dry Cleaners, Washaterias",7300-7399,HARRISBURG,-,-,1
2015-02-02,15,Theft,11H10,Department or Discount Store,2300-2399,WAYSIDE,-,S,1
2015-02-07,22,Aggravated Assault,11H10,Restaurant or Cafeteria Parking Lot,100-199,79TH,ST,N,1
2015-02-07,23,Theft,11H10,Vacant Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-02-08,13,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-02-07,09,Theft,11H10,Vacant Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-02-05,02,Burglary,11H10,Miscellaneous Business (Non-Specific),300-399,WAYSIDE,-,S,1
2015-02-11,17,Theft,11H10,Department or Discount Store,2300-2399,WAYSIDE,-,S,1
2015-02-11,14,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-02-12,14,Theft,11H10,Department or Discount Store,5900-5999,GULF,FWY,-,1
2015-02-17,19,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,1
2015-02-12,17,Theft,11H10,Apartment,7000-7099,SHERMAN,-,-,1
2015-02-13,06,Robbery,11H10,Driveway,6500-6599,AVENUE C,-,-,1
2015-02-16,20,Aggravated Assault,11H10,Apartment Parking Lot,200-299,66TH,ST,S,1
2015-02-15,12,Theft,11H10,Grocery Store or Supermarket,2300-2399,WAYSIDE,-,S,2
2015-02-15,00,Aggravated Assault,11H10,Bar or Night Club,8000-8099,HARRISBURG,-,-,1
2015-02-10,11,Theft,11H10,"Road, Street, or Sidewalk",7000-7099,AVENUE F,-,-,1
2015-02-08,09,Theft,11H10,Driveway,6700-6799,AVENUE J,-,-,1
2015-02-07,12,Theft,11H10,Residence or House,6800-6899,AVENUE C,-,-,1
2015-02-06,16,Theft,11H10,Department or Discount Store,2300-2399,WAYSIDE,-,S,1
2015-01-31,09,Auto Theft,11H10,Apartment Parking Lot,6100-6199,GULF,FWY,-,1
2015-02-02,09,Theft,11H10,Apartment Parking Lot,1200-1299,MALTBY,-,-,1
2015-02-26,19,Theft,11H10,Strip Business Center Parking Lot,6800-6899,HARRISBURG,-,-,1
2015-02-23,21,Theft,11H10,Apartment,500-599,71ST,ST,-,1
