Date,_unnamed,Hour,Offense Type,Beat,Premise,Block Range,Street Name,Type,Suffix,# Of Offenses
2010-01-28,,19,Robbery,18F20,080,5100-5199,HIDALGO,-,-,1
2010-01-05,,16,Robbery,16E20,13R,14000-14099,TOWNWOOD,DR,-,1
2010-01-05,,21,Robbery,6B10,120,400-499,LITTLE YORK,RD,W,1
2010-01-07,,08,Robbery,13D10,080,4100-4199,TELEPHONE,RD,-,1
2010-01-08,,16,Robbery,16E30,13R,5500-5599,HEATHERBROOK,DR,-,1
2010-01-22,,12,Robbery,9C40,250,800-899,UVALDE,RD,-,1
2010-01-23,,23,Robbery,6B30,210,7300-7399,ANTOINE,DR,-,1
2010-01-22,,21,Robbery,8C10,070,7000-7099,TIDWELL,RD,-,1
2010-01-11,,20,Robbery,6B20,070,300-399,TIDWELL,RD,E,1
2010-01-18,,08,Robbery,20G20,05Z,1400-1499,WILCREST,DR,-,1
2010-01-04,,19,Robbery,12D20,18O,11100-11199,BEAMER,RD,-,1
2010-01-25,,23,Robbery,7C20,13R,3100-3199,CUSHING,ST,-,1
2010-01-11,,00,Robbery,3B10,070,6500-6599,43RD,ST,W,1
2010-01-07,,18,Robbery,3B10,23S,3500-3599,MANGUM,-,-,1
2010-01-23,,01,Robbery,7C50,18S,15500-15599,EASTEX,FWY,-,1
2010-01-20,,00,Robbery,12D70,23S,500-599,EL DORADO,BLVD,-,1
2010-01-28,,20,Robbery,10H60,13R,5900-5999,ARDMORE,ST,-,1
2010-01-27,,03,Robbery,6B10,23S,5700-5799,NORTH,FWY,-,1
2010-01-23,,04,Robbery,6B50,18S,11400-11499,NORTH,FWY,-,1
2010-01-09,,11,Robbery,5F40,18U,7900-7999,FM 1960,-,W,1
2010-01-23,,20,Robbery,13D10,070,6900-6999,SOUTH LP E,-,-,1
2010-01-09,,19,Robbery,17E20,070,7900-7999,BEECHNUT,ST,-,1
2010-01-15,,10,Robbery,18F40,18T,7600-7699,WESTHEIMER,RD,-,1
2010-01-15,,18,Robbery,3B50,05B,200-299,CROSSTIMBERS,-,E,1
2010-01-18,,18,Robbery,6B10,070,7200-7299,AIRLINE,DR,-,1
2010-01-13,,11,Robbery,9C20,070,6200-6299,LYONS,-,-,1
2010-01-10,,15,Robbery,3B50,240,4900-4999,AIRLINE,DR,-,1
2010-01-15,,20,Robbery,6B20,080,400-499,PARKER,RD,W,1
2010-01-15,,20,Robbery,8C40,210,9100-9199,MESA,DR,-,1
2010-01-21,,19,Robbery,20G10,250,9700-9799,WESTHEIMER,RD,-,1
2010-01-16,,22,Robbery,20G40,070,11100-11199,BRIAR FOREST,DR,-,1
2010-01-02,,20,Robbery,8C30,080,5900-5999,WAYSIDE,-,N,1
2010-01-05,,21,Robbery,1A30,070,1900-1999,SHEPHERD,DR,S,1
2010-01-02,,20,Robbery,7C20,210,3500-3599,JENSEN,DR,-,1
2010-01-17,,00,Robbery,19G10,23S,9700-9799,BEECHNUT,ST,-,1
2010-01-10,,23,Robbery,9C20,05Q,6200-6299,LYONS,-,-,1
2010-01-17,,21,Robbery,13D10,210,6800-6899,GULF,FWY,-,1
2010-01-20,,15,Robbery,12D10,080,400-499,ALMEDA MALL,-,-,1
2010-01-01,,02,Robbery,2A50,13R,5200-5299,WASHINGTON,AVE,-,1
2010-01-28,,21,Robbery,20G70,20R,12800-12899,SUNSET DUNE,DR,-,1
2010-01-23,,08,Robbery,18F60,20A,9500-9599,BEECHNUT,ST,-,1
2010-01-28,,22,Robbery,6B50,18A,16000-16099,COTILLION,DR,-,1
2010-01-14,,18,Robbery,16E20,210,14600-14699,MONRAD,DR,-,1
2010-01-14,,20,Robbery,18F30,24E,3200-3299,HILLCROFT,-,-,1
2010-01-28,,16,Robbery,13D20,13R,7500-7599,DILLON,ST,-,1
2010-01-14,,20,Robbery,14D20,080,8300-8399,CALHOUN,RD,-,1
2009-01-18,,00,Robbery,6B60,18A,17400-17499,IMPERIAL VALLEY,DR,-,1
2010-01-15,,00,Robbery,18F20,210,1600-1699,WEST LP S,-,-,1
2010-01-20,,15,Robbery,5F30,20A,7900-7999,GROW,LN,-,1
2010-01-03,,14,Robbery,6B10,210,5500-5599,NORTH,FWY SER,E,1
2010-01-03,,16,Robbery,18F40,080,8500-8599,WESTHEIMER,RD,-,1
2010-01-06,,02,Robbery,12D70,18T,100-199,EL DORADO,BLVD,W,1
2010-01-24,,09,Robbery,2A30,210,3600-3699,KATY,FWY,-,1
2010-01-09,,10,Robbery,19G40,20R,12400-12499,MAGNOLIA CANYON,-,-,1
2010-01-29,,17,Robbery,13D20,05B,7600-7699,PARK PLACE,BLVD,-,1
2010-01-26,,20,Robbery,19G40,13B,11500-11599,BISSONNET,ST,-,1
2010-01-23,,20,Robbery,2A20,20D,900-999,NORTHWOOD,-,-,1
2010-01-14,,21,Robbery,15E20,18A,5500-5599,GASMER,DR,-,1
2010-01-21,,11,Robbery,3B30,080,1800-1899,43RD,ST,W,1
2010-01-06,,20,Robbery,6B30,080,7000-7099,T C JESTER,BLVD,-,1
2010-01-24,,00,Robbery,19G30,18A,7500-7599,COOK,RD,-,1
2010-01-12,,16,Robbery,18F20,24J,5000-5099,WESTHEIMER,RD,-,1
2010-01-06,,15,Robbery,19G40,20R,11500-11599,ELMCROFT,DR,-,1
2010-01-24,,02,Robbery,5F30,18A,6000-6099,HOLLISTER,-,-,1
2009-01-20,,20,Robbery,12D10,18A,10100-10199,WINDMILL LAKES,BLVD,-,1
2010-01-12,,16,Robbery,18F40,210,8500-8599,WESTHEIMER,RD,-,1
2010-01-24,,06,Robbery,17E20,18A,7900-7999,BEECHNUT,ST,-,1
2010-01-21,,15,Robbery,7C30,210,8900-8999,JENSEN,DR,-,1
2009-12-02,,23,Robbery,2A40,13R,3000-3099,WASHINGTON,AVE,-,1
2010-01-09,,19,Robbery,19G10,20A,10000-10099,SPICE,LN,-,1
2010-01-07,,08,Robbery,20G30,05Q,11800-11899,WESTHEIMER,RD,-,1
2010-01-09,,20,Robbery,19G10,20A,7500-7599,CORPORATE,DR,-,1
2010-01-15,,17,Robbery,14D10,05Q,5000-5099,GRIGGS,-,-,1
2010-01-18,,20,Robbery,7C40,05X,2100-2199,LITTLE YORK,RD,-,1
2010-01-03,,20,Robbery,17E20,18A,6800-6899,BISSONNET,ST,-,1
2010-01-03,,20,Robbery,19G30,18A,12700-12799,BELLAIRE,BLVD,-,1
2010-01-18,,20,Robbery,15E40,210,9100-9199,MAIN,ST,-,1
2010-01-03,,21,Robbery,20G40,18A,2100-2199,KIRKWOOD,DR,S,1
2009-01-03,,20,Robbery,2A60,20A,800-899,DURHAM,DR,N,1
2010-01-03,,23,Robbery,19G50,18A,10200-10299,BISSONNET,ST,-,1
2010-01-06,,19,Robbery,5F20,20V,1500-1599,ADKINS,RD,-,1
2010-01-03,,23,Robbery,6B60,18A,500-599,SEMINAR,DR,-,1
2010-01-15,,21,Robbery,11H20,120,7600-7699,OFFICE CITY,DR,-,1
2009-01-06,,20,Robbery,5F30,20A,8000-8099,TIDWELL,RD,W,1
2010-01-04,,03,Robbery,8C50,20A,9700-9799,MESA,DR,-,1
2010-01-04,,03,Robbery,5F40,20A,13500-13599,BRETON RIDGE,ST,-,1
2010-01-06,,21,Robbery,17E10,18A,6600-6699,DUNLAP,ST,-,1
2010-01-12,,20,Robbery,17E10,18A,6500-6599,BELLAIRE,BLVD,-,1
2010-01-07,,11,Robbery,9C40,240,12300-12399,FLEMING,DR,-,1
2010-01-07,,12,Robbery,8C10,05B,5800-5899,TIDWELL,RD,-,1
2010-01-30,,17,Robbery,6B50,210,100-199,ALDINE BENDER,RD,-,1
2009-01-03,,10,Robbery,9C40,240,900-999,FEDERAL,RD,-,1
2010-01-15,,16,Robbery,17E10,18A,6600-6699,DUNLAP,ST,-,1
2010-01-12,,22,Robbery,13D10,20R,6300-6399,SUNNYCREST,-,-,1
2010-01-10,,12,Robbery,19G40,20A,9400-9499,DAIRY ASHFORD,-,S,1
2010-01-05,,18,Robbery,7C30,080,8800-8899,JENSEN,DR,-,1
2010-01-05,,20,Robbery,3B10,240,5100-5199,ANTOINE,DR,-,1
2010-01-13,,19,Robbery,2A20,03B,5800-5899,FULTON,ST,-,1
2010-01-12,,23,Robbery,6B60,20A,1000-1099,GREENS,RD,-,1
2010-01-18,,21,Robbery,3B10,18A,3200-3299,MANGUM,-,-,1
2009-01-13,,19,Robbery,7C10,080,5400-5499,EAST,FWY,-,1
2010-01-31,,20,Robbery,18F50,210,7200-7299,SOUTHWEST,FWY SER,N,1
2010-01-20,,21,Robbery,12D10,210,11400-11499,GULF,FWY,-,1
2010-01-05,,20,Robbery,17E20,070,7400-7499,FONDREN,RD,-,1
2010-01-13,,02,Robbery,17E10,18A,5900-5999,GLENMONT,DR,-,1
2010-01-13,,04,Robbery,10H50,20R,2700-2799,BRAILSFORT,-,-,1
2010-01-18,,23,Robbery,6B40,20R,1700-1799,TWINBROOKE,DR,-,1
2010-01-09,,17,Robbery,8C20,080,7500-7599,HOMESTEAD,RD,-,1
2010-01-09,,20,Robbery,7C30,210,8900-8999,JENSEN,DR,-,1
2010-01-30,,06,Robbery,10H10,03B,3900-3999,CANAL,ST,-,1
2010-01-07,,19,Robbery,8C20,080,7500-7599,HOMESTEAD,RD,-,1
2010-01-22,,04,Robbery,11H10,18A,6100-6199,GULF,FWY,-,1
2010-01-07,,19,Robbery,20G30,070,10800-10899,WESTHEIMER,RD,-,1
2010-01-07,,22,Robbery,8C60,070,10900-10999,HOMESTEAD,RD,-,1
2010-01-03,,08,Robbery,6B30,080,6600-6699,ANTOINE,DR,-,1
2009-01-10,,22,Robbery,17E10,18A,6600-6699,ATWELL,DR,-,1
2010-01-07,,21,Robbery,2A30,210,700-799,28TH,ST,W,1
2010-01-09,,16,Robbery,2A40,080,2500-2599,SHEARN,ST,-,1
2010-01-07,,14,Robbery,3B10,24P,2900-2999,MANGUM,-,-,1
2010-01-27,,19,Robbery,5F20,18A,9300-9399,LONG POINT,RD,-,1
2010-01-07,,09,Robbery,17E10,20A,5900-5999,BISSONNET,ST,-,1
2010-01-04,,17,Robbery,6B10,080,9600-9699,IRVINGTON,BLVD,-,1
2009-12-31,,17,Robbery,5F40,080,7600-7699,FM 1960,-,W,1
2010-01-07,,19,Robbery,20G20,210,1100-1199,WILCREST,DR,-,1
2010-01-03,,23,Robbery,20G30,20A,2700-2799,WALLINGFORD PINES,-,-,1
2010-01-10,,23,Robbery,20G10,20C,10000-10099,WESTPARK,-,-,1
2010-01-10,,23,Robbery,17E30,18A,10700-10799,WESTBRAE,PKWY,-,1
2010-01-19,,04,Robbery,15E30,20A,3900-3999,OMEARA,DR,-,1
2010-01-27,,21,Robbery,17E10,20A,6600-6699,DUNLAP,ST,-,1
2009-12-16,,04,Robbery,6B10,05P,400-499,LITTLE YORK,RD,-,1
2010-01-03,,18,Robbery,11H10,09D,800-899,75TH,ST,-,1
2010-01-05,,09,Robbery,12D10,120,9500-9599,ROWLETT,-,-,1
2010-01-26,,21,Robbery,3B10,210,5300-5399,34TH,ST,W,1
2010-01-30,,22,Robbery,11H10,20A,900-999,REDWOOD,ST,-,1
2010-01-16,,18,Robbery,6B20,210,7400-7499,SHEPHERD,DR,N,1
2010-01-09,,16,Robbery,6B10,080,900-999,TIDWELL,RD,E,1
2010-01-13,,13,Robbery,5F30,20A,7900-7999,GROW,LN,-,1
2010-01-12,,15,Robbery,15E30,120,12300-12399,MAIN,ST,-,1
2010-01-01,,02,Robbery,9C20,20R,900-999,HOFFMAN,-,-,1
2010-01-31,,01,Robbery,17E10,18A,6000-6099,BISSONNET,ST,-,1
2010-01-31,,02,Robbery,16E20,18O,3500-3599,DARLINGHURST,DR,-,1
2010-01-31,,02,Robbery,13D20,20A,8400-8499,BROADWAY,ST,-,1
2010-01-12,,18,Robbery,2A10,080,2600-2699,FULTON,ST,-,1
2010-01-07,,09,Robbery,2A10,120,1000-1099,QUITMAN,-,-,1
2010-01-16,,18,Robbery,15E30,20R,4400-4499,MEYERWOOD,DR,-,1
2010-01-25,,13,Robbery,19G10,18A,9400-9499,WEST SAM HOUSTON,PKWY,S,1
2010-01-01,,19,Robbery,17E30,18A,11500-11599,KEEGANS RIDGE,RD,-,1
2010-01-01,,20,Robbery,5F30,18A,8000-8099,TIDWELL,RD,W,1
2010-01-27,,17,Robbery,18F20,080,5100-5199,ALABAMA,ST,W,1
2010-01-07,,21,Robbery,5F20,20A,2000-2099,OJEMAN,RD,-,1
2010-01-01,,22,Robbery,6B10,18A,300-399,ROSAMOND,-,-,1
2010-01-17,,07,Robbery,6B50,210,100-199,DYNA,DR,-,1
2010-01-12,,19,Robbery,6B50,18A,11500-11599,GREEN PLAZA,DR,-,1
2010-01-13,,10,Robbery,10H10,05Q,6200-6299,HARRISBURG,BLVD,-,1
2010-01-01,,22,Robbery,12D10,080,9500-9599,ROWLETT,-,-,1
2010-01-05,,14,Robbery,17E40,20A,8300-8399,AIRPORT,BLVD,W,1
2010-01-05,,14,Robbery,2A10,240,4300-4399,FULTON,ST,-,1
2010-01-16,,21,Robbery,7C20,120,5800-5899,LOCKWOOD,DR,-,1
2010-01-16,,13,Robbery,3B50,080,4400-4499,NORTH,FWY,-,1
2010-01-17,,13,Robbery,5F40,24C,7900-7999,FM 1960,-,W,1
2010-01-22,,13,Robbery,18F60,070,8100-8199,GESSNER,DR,S,1
2010-01-21,,21,Robbery,20G30,210,2800-2899,KIRKWOOD,DR,S,1
2010-01-03,,13,Robbery,13D20,09D,6100-6199,TELEPHONE,RD,-,1
2010-01-22,,06,Robbery,10H80,210,2400-2499,HOLCOMBE,BLVD,W,1
2010-01-24,,16,Robbery,18F40,09D,6500-6599,WESTHEIMER,RD,-,1
2010-01-15,,03,Robbery,7C10,23S,900-999,LOCKWOOD,DR,-,1
2010-01-03,,02,Robbery,3B10,18A,4200-4299,SHERWOOD,LN,-,1
2010-01-22,,07,Robbery,20G10,20A,6500-6599,RANCHESTER,DR,-,1
2010-01-15,,01,Robbery,5F30,20A,8000-8099,GROW,LN,-,1
2010-01-15,,02,Robbery,7C30,20A,7600-7699,CURRY,RD,-,1
2010-01-11,,17,Robbery,3B10,24E,2900-2999,MANGUM,-,-,1
2010-01-13,,21,Robbery,5F30,20A,8000-8099,TIDWELL,RD,W,1
2010-01-25,,22,Robbery,18F40,18A,8100-8199,RICHMOND,AVE,-,1
2010-01-13,,21,Robbery,5F30,20A,8000-8099,TIDWELL,RD,W,1
2010-01-28,,14,Robbery,17E10,05Q,5900-5999,BELLAIRE,BLVD,-,1
2010-01-13,,21,Robbery,12D10,23S,9200-9299,CLEARWOOD,-,-,1
2010-01-08,,19,Robbery,2A10,070,4600-4699,IRVINGTON,BLVD,-,1
2010-01-05,,22,Robbery,14D40,20D,5300-5399,HONEYVINE,DR,-,1
2010-01-08,,22,Robbery,1A30,070,2600-2699,RICHMOND,AVE,-,1
2010-01-08,,15,Robbery,19G50,20A,10300-10399,LANDS END,DR,-,1
2010-01-22,,22,Robbery,19G20,070,11900-11999,BEECHNUT,ST,-,1
2010-01-17,,03,Robbery,6B50,18A,16000-16099,COTILLION,DR,-,1
2010-01-18,,23,Robbery,12D10,070,9400-9499,ALMEDA GENOA,RD,-,1
2010-01-14,,21,Robbery,20G40,120,12500-12599,BRIAR FOREST,DR,-,1
2010-01-23,,00,Robbery,2A60,18A,1600-1699,T C JESTER,BLVD,W,1
2010-01-11,,12,Robbery,6B10,080,7400-7499,AIRLINE,DR,-,1
2010-01-17,,19,Robbery,14D10,210,3600-3699,OLD SPANISH,TRL,-,1
2010-01-10,,22,Robbery,3B10,070,3500-3599,MANGUM,-,-,1
2010-01-06,,22,Robbery,6B30,070,6000-6099,ANTOINE,DR,-,1
2010-01-10,,18,Robbery,6B50,20A,100-199,GOODSON,DR,-,1
2010-01-08,,18,Robbery,6B50,20A,100-199,DYNA,DR,-,1
2010-01-10,,17,Robbery,10H60,080,5900-5999,SCOTT,-,-,1
2010-01-19,,18,Robbery,6B40,080,8600-8699,MONTGOMERY,RD,W,1
2010-01-25,,18,Robbery,13D40,080,8500-8599,SOUTH SAM HOUSTON,PKWY,E,1
2010-01-06,,22,Robbery,5F20,070,3200-3299,CAMPBELL,RD,-,1
2010-01-29,,19,Robbery,3B10,18A,5800-5899,SUNFOREST,-,W,1
2010-01-10,,22,Robbery,3B30,23S,200-299,NORTH LP W,-,-,1
2010-01-06,,22,Robbery,8C10,03B,5600-5699,LAURA KOPPE,RD,-,1
2010-01-06,,22,Robbery,10H80,140,6900-6999,MAIN,ST,-,1
2010-01-18,,22,Robbery,6B60,20A,400-499,GREENS,RD,-,1
2010-01-04,,23,Robbery,8C30,070,7100-7199,WAYSIDE,-,N,1
2010-01-02,,19,Robbery,18F50,18A,6100-6199,REIMS,RD,-,1
2010-01-07,,09,Robbery,6B60,18A,17400-17499,IMPERIAL VALLEY,DR,-,1
2010-01-30,,21,Robbery,5F10,20A,6800-6899,SHAVELSON,-,-,1
2010-01-02,,22,Robbery,5F30,20A,5800-5899,HOLLISTER,-,-,1
2010-01-31,,01,Robbery,5F40,20A,13500-13599,BRETON RIDGE,ST,-,1
2010-01-16,,21,Robbery,3B10,18A,4800-4899,LAMONTE,LN,-,1
2010-01-17,,03,Robbery,20G10,18A,9000-9099,TOWN PARK,DR,-,1
2010-01-11,,18,Robbery,3B10,20A,5500-5599,ANTOINE,DR,-,1
2010-01-02,,22,Robbery,18F40,20A,7900-7999,WESTHEIMER,RD,-,1
2010-01-26,,12,Robbery,6B60,18A,400-499,GREENS,RD,-,1
2010-01-18,,19,Robbery,2A30,20R,1200-1299,RUTLAND,-,-,1
2010-01-24,,05,Robbery,6B50,20A,16100-16199,IMPERIAL VALLEY,DR,-,1
2010-01-10,,15,Robbery,18F50,18A,6100-6199,MARINETTE,DR,-,1
2010-01-26,,14,Robbery,24C10,18A,2200-2299,LAKE VILLAGE,DR,-,1
2010-01-09,,01,Robbery,11H50,20R,8900-8999,SAN LORENZO,-,-,1
2010-01-09,,04,Robbery,18F30,18A,6400-6499,SKYLINE,DR,-,1
2010-01-01,,20,Robbery,5F10,20A,1800-1899,JOHANNA,-,-,1
2010-01-08,,00,Robbery,24C50,20A,23400-23499,EASTEX,FWY,-,1
2010-01-13,,08,Robbery,6B30,18A,7000-7099,WOODSMAN TRAIL,-,-,1
2010-01-15,,20,Robbery,17E10,18A,6600-6699,ATWELL,DR,-,1
2010-01-14,,10,Robbery,7C20,210,3500-3599,JENSEN,DR,-,1
2010-01-19,,22,Robbery,6B50,18A,16200-16299,IMPERIAL VALLEY,DR,-,1
2010-01-17,,10,Robbery,18F60,240,8000-8099,GESSNER,DR,S,1
2010-01-17,,21,Robbery,7C20,20R,2300-2399,HUTTON,-,-,1
2010-01-18,,00,Robbery,18F30,18A,3700-3799,HILLCROFT,-,-,1
2010-01-14,,19,Robbery,20G10,18A,5800-5899,PARKFRONT,DR,-,1
2010-01-17,,20,Robbery,1A20,20A,200-299,ALABAMA,ST,W,1
2010-01-03,,15,Robbery,14D10,20R,4800-4899,WINNETKA,AVE,-,1
2010-01-21,,06,Robbery,18F50,18A,3200-3299,GESSNER,DR,S,1
2010-01-03,,16,Robbery,18F50,20A,3400-3499,OCEE,RD,-,1
2010-01-24,,03,Robbery,18F30,18A,6400-6499,SKYLINE,DR,-,1
2010-01-29,,18,Robbery,18F60,18A,6000-6099,GESSNER,DR,S,1
2010-01-09,,22,Robbery,18F60,20R,9400-9499,ROWAN,LN,-,1
2010-01-03,,23,Robbery,9C40,18A,12200-12299,FLEMING,DR,-,1
2010-01-06,,20,Robbery,18F60,18A,6500-6599,GESSNER,DR,S,1
2010-01-29,,22,Robbery,6B60,18A,17200-17299,IMPERIAL VALLEY,DR,-,1
2010-01-12,,15,Robbery,3B10,20A,6000-6099,SUNFOREST,-,-,1
2010-01-10,,00,Robbery,19G50,18A,10300-10399,WILCREST,DR,-,1
2010-01-10,,01,Robbery,20G70,20D,13100-13199,CREEKVIEW PARK,DR,-,1
2010-01-10,,02,Robbery,2A20,18M,1500-1599,NORTH LP,SER,S,1
2010-01-12,,23,Robbery,19G40,18A,11400-11499,BISSONNET,ST,-,1
2010-01-15,,18,Robbery,19G40,20A,12600-12699,BROOKGLADE,CIR,-,1
2010-01-09,,22,Robbery,6B20,20R,900-999,CALVIN,-,-,1
2010-01-24,,20,Robbery,6B10,18A,300-399,SUNNYSIDE,-,-,1
2010-01-24,,23,Robbery,12D60,20D,1500-1599,WAVECREST,LN,-,1
2010-01-15,,22,Robbery,20G80,18A,13100-13199,BRIAR FOREST,DR,-,1
2010-01-16,,04,Robbery,7C20,20R,3200-3299,NEWHOFF,-,-,1
2010-01-13,,12,Robbery,20G10,20A,9200-9299,BELLWOOD,-,-,1
2010-01-25,,19,Robbery,8C10,070,4900-4999,TIDWELL,RD,-,1
2010-01-20,,19,Robbery,5F20,18A,1900-1999,SPENWICK,-,-,1
2010-01-20,,15,Robbery,5F30,20A,7900-7999,GROW,LN,-,1
2010-01-12,,10,Robbery,6B60,20A,13100-13199,NORTHBOROUGH,DR,-,1
2010-01-15,,22,Robbery,18F40,18A,2500-2599,LAZY HOLLOW,DR,-,1
2010-01-09,,20,Robbery,6B50,20A,100-199,GOODSON,DR,-,1
2010-01-31,,10,Robbery,14D20,20A,7400-7499,CALHOUN,RD,-,1
2010-01-08,,00,Robbery,17E10,20A,5600-5699,CHIMNEY ROCK,RD,-,1
2010-01-19,,01,Robbery,2A60,20A,2100-2199,ELLA,BLVD,-,1
2010-01-19,,01,Robbery,6B60,20A,13000-13099,NORTHBOROUGH,DR,-,1
2010-01-16,,11,Robbery,1A50,20A,3400-3499,EDLOE,ST,-,1
2010-01-03,,19,Robbery,2A60,070,2000-2099,18TH,ST,W,1
2010-01-05,,21,Robbery,18F50,18A,7500-7599,CLAREWOOD,DR,-,1
2010-01-20,,19,Robbery,19G10,18A,9900-9999,CLUB CREEK,DR,-,1
2010-01-11,,19,Robbery,20G40,20A,2400-2499,KIRKWOOD,DR,S,1
2010-01-28,,20,Robbery,6B60,18A,17600-17699,WAYFOREST,DR,-,1
2010-01-22,,04,Robbery,3B10,18A,4300-4399,SHERWOOD,LN,-,1
2010-01-19,,02,Robbery,5F30,18A,6000-6099,HOLLISTER,-,-,1
2010-01-30,,22,Robbery,18F60,18A,6000-6099,GESSNER,DR,S,1
2010-01-02,,00,Robbery,18F30,18A,3700-3799,HILLCROFT,-,-,1
2010-01-06,,22,Robbery,19G50,20R,11000-11099,LANDSBURY,CT,-,1
2010-01-21,,22,Robbery,18F30,18A,6400-6499,SKYLINE,DR,-,1
2010-01-02,,13,Robbery,6B30,20R,5200-5299,LONG CREEK,LN,-,1
2010-01-27,,18,Robbery,6B20,20A,100-199,TIDWELL,RD,E,1
2010-01-20,,05,Robbery,12D70,20A,15800-15899,GALVESTON,RD,-,1
2010-01-20,,06,Robbery,12D70,18A,15900-15999,GALVESTON,RD,-,1
2010-01-05,,12,Robbery,6B60,070,900-999,GREENS,RD,-,1
2010-01-27,,18,Robbery,3B10,18A,4000-4099,34TH,ST,W,1
2010-01-10,,10,Robbery,19G50,20A,10100-10199,WEST SAM HOUSTON,PKWY,S,1
2010-01-19,,11,Robbery,20G30,02B,11000-11099,WESTHEIMER,RD,-,1
2010-01-10,,12,Robbery,5F30,18A,7900-7999,GROW,LN,-,1
2010-01-01,,01,Robbery,6B10,20D,10000-10099,FULTON,ST,-,1
2010-01-22,,00,Robbery,2A10,20A,3300-3399,ELSER,ST,-,1
2010-01-08,,23,Robbery,2A20,140,100-199,CAVALCADE,-,-,1
2010-01-20,,21,Robbery,1A20,02B,1400-1499,GRAY,-,W,1
2010-01-24,,02,Robbery,13D10,18A,2900-2999,RENSHAW,-,-,1
2010-01-19,,01,Robbery,7C20,140,3600-3699,EASTEX,FWY,-,1
2010-01-24,,19,Robbery,3B10,250,5800-5899,34TH,ST,W,1
2010-01-03,,21,Robbery,5F20,18A,2000-2099,LAVERNE,ST,-,1
2010-01-19,,19,Robbery,6B10,05D,200-299,LITTLE YORK,RD,E,1
2010-01-15,,22,Robbery,6B10,20R,100-199,KEEL,RD,-,1
2010-01-15,,23,Robbery,17E30,18A,9700-9799,BRAEBURN GLEN,BLVD,-,1
2010-01-10,,17,Robbery,6B10,20A,100-199,PARKER,RD,W,1
2010-01-23,,20,Robbery,8C20,11R,5000-5099,BENNINGTON,ST,-,1
2010-01-17,,19,Robbery,14D30,240,6900-6999,MARTIN LUTHER KING,BLVD,-,1
2010-01-04,,08,Robbery,6B10,18A,200-299,ROSAMOND,-,-,1
2010-01-25,,00,Robbery,20G10,140,3000-3099,WEST SAM HOUSTON,PKWY,S,1
2010-01-28,,01,Robbery,18F60,18A,6500-6599,HARBOR TOWN,DR,-,1
2010-01-28,,02,Robbery,19G10,20A,10500-10599,BEECHNUT,ST,-,1
2010-01-30,,21,Robbery,9C20,11R,6200-6299,LYONS,-,-,1
2010-01-31,,04,Robbery,23J10,140,9000-9099,AIRPORT LOOP,DR,-,1
2010-01-19,,21,Robbery,10H70,11R,2100-2199,MACGREGOR,WAY,N,1
2010-01-27,,01,Robbery,19G50,140,10500-10599,BISSONNET,ST,-,1
2010-01-31,,03,Robbery,19G10,18A,7200-7299,CORPORATE,DR,-,1
2010-01-19,,23,Robbery,6B60,18A,1400-1499,GREENS,PKWY,-,1
2010-01-25,,21,Robbery,11H30,13R,8200-8299,CONCORD,ST,-,1
2010-01-25,,22,Robbery,12D60,18A,1500-1599,BAY AREA,BLVD,-,1
2010-01-31,,19,Robbery,20G30,070,11300-11399,WESTHEIMER,RD,-,1
2010-01-31,,21,Robbery,6B10,18G,7400-7499,AIRLINE,DR,-,1
2010-01-31,,21,Robbery,20G10,20A,9900-9999,RICHMOND,AVE,-,1
2010-01-06,,03,Robbery,14D30,13R,5700-5799,LAKEFIELD,DR,-,1
2010-01-25,,23,Robbery,16E20,18C,3500-3599,OREM,DR,W,1
2010-01-01,,01,Robbery,17E40,18A,6200-6299,BELLFORT,ST,W,1
2010-01-02,,16,Robbery,6B10,080,400-499,LITTLE YORK,RD,W,1
2010-01-07,,21,Robbery,10H20,18A,5000-5099,JEFFERSON,ST,-,1
2010-01-28,,04,Robbery,6B60,18A,1300-1399,GEARS,RD,-,1
2010-01-28,,19,Robbery,10H50,13R,3100-3199,VELASCO,-,-,1
2010-01-12,,03,Robbery,19G10,20A,9300-9399,WOODFAIR,DR,-,1
2010-01-29,,08,Robbery,18F60,18A,8000-8099,BELLAIRE,BLVD,-,1
2010-01-28,,22,Robbery,8C20,20R,6900-6999,SANDRA,-,-,1
2010-01-20,,10,Robbery,18F30,18O,3200-3299,HILLCROFT,-,-,1
2010-01-03,,23,Robbery,8C60,20D,11200-11299,LERA,-,-,1
2010-01-28,,20,Robbery,14D30,20A,7500-7599,MARTIN LUTHER KING,BLVD,-,1
2010-01-03,,02,Robbery,18F20,18N,5400-5499,ALABAMA,ST,W,1
2010-01-16,,01,Robbery,19G10,20A,10000-10099,CLUB CREEK,DR,-,1
2010-01-22,,21,Robbery,6B30,18A,5700-5799,THOUSAND OAKS,CIR,-,1
2010-01-17,,21,Robbery,8C10,20D,9200-9299,PEACHTREE,ST,-,1
2010-01-26,,12,Robbery,18F40,250,8400-8499,WESTHEIMER,RD,-,1
2010-01-17,,23,Robbery,17E10,18A,5600-5699,CHIMNEY ROCK,RD,-,1
2010-01-20,,02,Robbery,1A10,11R,1900-1999,ST JOSEPH,PKWY,-,1
2010-01-06,,05,Robbery,7C30,140,3800-3899,TIDWELL,RD,-,1
2010-01-06,,01,Robbery,10H50,210,3500-3599,ELGIN,ST,-,1
2010-01-20,,18,Robbery,10H60,240,2500-2599,SOUTHMORE,BLVD,-,1
