Date,Hour,Offense Type,Beat,Premise,Block Range,Street Name,Type,Suffix,# Of Offenses
2011-12-10,22,Robbery,2A10,18C,2900-2999,TERRY,-,-,1
2011-12-10,20,Robbery,18F20,20G,5000-5099,WESTHEIMER,RD,-,1
2011-12-10,21,Robbery,13D20,13R,6600-6699,CONLON,-,-,1
2011-12-10,22,Robbery,8C10,18O,6300-6399,LAURA KOPPE,RD,-,1
2011-12-11,15,Robbery,10H50,210,3700-3799,SCOTT,-,-,1
2011-12-10,22,Robbery,5F20,13R,3500-3599,CAMPBELL,RD,-,1
2011-12-14,02,Robbery,9C20,070,8100-8199,EAST,FWY,-,1
2011-12-14,03,Robbery,18F50,18C,5700-5799,FONDREN,RD,-,1
2011-12-10,22,Robbery,5F40,18G,17700-17799,TOMBALL,PKWY,-,1
2011-12-10,22,Robbery,16E20,13R,5300-5399,BROOKMEADE,DR,-,1
2011-12-10,23,Robbery,18F40,20A,9500-9599,ELLA LEE,LN,-,1
2011-12-10,23,Robbery,17E40,20A,14600-14699,FONMEADOW,DR,-,1
2011-12-10,23,Robbery,6B40,070,9300-9399,NORTH,FWY,-,1
2011-12-11,00,Robbery,11H50,13R,5900-5999,SANTA CECILIA,LN,-,1
2011-12-11,01,Robbery,2A30,23S,700-799,NORTH LP W,-,-,1
2011-12-10,23,Robbery,12D20,250,11200-11299,SABO,RD,-,1
2011-12-11,02,Robbery,12D20,18N,11000-11099,KINGSPOINT,-,-,1
2011-12-11,01,Robbery,20G70,20A,3900-3999,ASHBURNHAM,DR,-,1
2011-12-11,03,Robbery,6B40,23S,1300-1399,MOUNT HOUSTON,RD,W,1
2011-12-11,18,Robbery,7C40,080,1500-1599,LITTLE YORK,RD,-,1
2011-12-11,03,Robbery,14D20,20D,8200-8299,LAWLER,-,-,1
2011-12-11,03,Robbery,17E20,13R,6500-6599,ROWAN,LN,-,1
2011-12-11,03,Robbery,17E10,18A,6300-6399,RAMPART,-,-,1
2011-12-11,18,Robbery,8C50,20R,8400-8499,CABOT,-,-,1
2011-12-11,04,Robbery,17E30,18A,8700-8799,GUSTINE,LN,-,1
2011-12-11,07,Robbery,9C40,20D,13100-13199,LAGUNA,-,-,1
2011-12-11,02,Robbery,6B60,18C,100-199,RANKIN,RD,W,1
2011-12-11,10,Robbery,14D20,20A,7400-7499,CALHOUN,RD,-,1
2011-12-11,18,Robbery,3B50,18A,100-199,CROSSTIMBERS,-,E,1
2011-12-11,18,Robbery,20G50,23S,11000-11099,KATY,FWY,-,1
2011-12-03,03,Robbery,17E10,20A,6000-6099,HILLCROFT,-,-,1
2011-12-11,11,Robbery,19G10,20A,9800-9899,CLUB CREEK,DR,-,1
2011-12-11,12,Robbery,12D10,250,10500-10599,GULF,FWY,-,1
2011-12-02,23,Robbery,12D10,18C,9800-9899,GULF,FWY,-,1
2011-12-11,22,Robbery,18F50,18A,3400-3499,OCEE,RD,-,1
2011-12-11,23,Robbery,12D30,070,11200-11299,ALMEDA GENOA,RD,-,1
2011-12-11,03,Robbery,8C20,20A,6700-6799,BENNINGTON,ST,-,1
2011-12-11,14,Robbery,3B10,18A,5300-5399,DEEP FOREST,DR,-,1
2011-12-11,14,Robbery,10H40,18R,4400-4499,FANNIN,-,-,1
2011-12-11,23,Robbery,17E20,18A,6800-6899,BISSONNET,ST,-,1
2011-12-11,23,Robbery,15E10,20A,5400-5499,BRAESWOOD,BLVD,N,1
2011-12-08,23,Robbery,20G70,20R,3600-3699,GOLDERS GREEN,DR,-,1
2011-12-15,13,Robbery,14D20,13R,2900-2999,REED,RD,-,1
2011-12-08,23,Robbery,18F30,18A,2200-2299,BERING,DR,-,1
2011-12-12,00,Robbery,8C50,20D,7800-7899,HAMLET,-,-,1
2011-12-12,04,Robbery,2A10,13R,3300-3399,CHAPMAN,ST,-,1
2011-12-09,11,Robbery,13D10,20A,5600-5699,CHAFFIN,ST,-,1
2011-12-09,14,Robbery,17E40,18A,12600-12699,DUNLAP,ST,-,1
2011-12-09,15,Robbery,12D20,13R,9800-9899,BLACKHAWK,BLVD,-,1
2011-10-09,16,Robbery,19G10,13R,10200-10299,CLUB CREEK,DR,-,1
2011-12-09,18,Robbery,14D30,18R,6400-6499,MARTIN LUTHER KING,BLVD,-,1
2011-12-09,19,Robbery,20G40,05E,2300-2399,DAIRY ASHFORD,-,S,1
2011-12-09,19,Robbery,24C30,13R,5200-5299,SWEET ORCHARD,CT,-,1
2011-10-12,02,Robbery,3B50,13S,800-899,NORTH LP E,-,-,1
2011-12-09,22,Robbery,18F30,18A,6300-6399,SKYLINE,DR,-,1
2011-12-09,22,Robbery,11H10,18T,6700-6799,HARRISBURG,BLVD,-,1
