Date,Hour,Offense Type,Beat,Block Range,Street Name,Type,Suffix,# Offenses
2014-07-19,14,Theft,4F10,9900-9999,KATY,FWY,-,1
2014-07-21,17,Theft,4F10,1100-1199,SAM HOUSTON,PKWY,W,1
2014-07-14,19,Aggravated Assault,4F10,10300-10399,METRONOME,-,-,1
2014-07-22,19,Robbery,4F10,1000-1099,GESSNER,RD,-,1
2014-07-31,21,Burglary,4F10,10600-10699,MAYFIELD,-,-,1
2014-07-19,04,Theft,4F10,1000-1099,GESSNER,RD,-,1
2014-07-21,13,Auto Theft,4F10,9500-9599,LONG POINT,RD,-,1
2014-07-10,08,Theft,4F10,2100-2199,SHADOWDALE,DR,-,1
2014-07-08,11,Theft,4F10,9700-9799,KATY,FWY,-,1
2014-07-15,12,Burglary,4F10,1500-1599,WITTE,RD,-,1
2014-07-14,10,Theft,4F10,1000-1099,GESSNER,RD,-,1
2014-07-14,14,Theft,4F10,9300-9399,KATY,FWY,-,1
2014-07-01,21,Burglary,4F10,1500-1599,WITTE,RD,-,1
2014-07-05,07,Theft,4F10,9900-9999,CEDARDALE,-,-,1
2014-07-07,09,Theft,4F10,1500-1599,GESSNER,DR,-,1
2014-07-04,21,Robbery,4F10,10000-10099,TIMBEROAK,DR,-,1
2014-07-01,13,Theft,4F10,9500-9599,LONG POINT,RD,-,1
2014-07-12,23,Robbery,4F10,10400-10499,HAZELHURST,DR,-,1
2014-07-08,12,Theft,4F10,1800-1899,GESSNER,DR,-,1
2014-07-15,08,Auto Theft,4F10,10200-10299,KATY,FWY,-,1
2014-07-22,11,Burglary,4F10,1800-1899,WEST SAM HOUSTON,-,-,1
2014-07-25,16,Theft,4F10,2100-2199,SHADOWDALE,DR,-,1
2014-07-29,09,Burglary,4F10,1600-1699,WITTE,RD,-,1
2014-07-30,08,Theft,4F10,9900-9999,LONG POINT,RD,-,1
2014-07-28,23,Theft,4F20,9500-9599,HAMMERLY,-,-,1
2014-07-25,09,Burglary,4F20,3100-3199,CRESTDALE,DR,-,1
2014-07-14,20,Burglary,4F20,12000-12099,FAIRHOLLOW,LN,S,1
2014-07-17,13,Theft,4F20,2600-2699,HOLLOW HOOK,-,-,1
2014-07-16,18,Burglary,4F20,2400-2499,SAM HOUSTON,PKWY,W,1
2014-06-30,07,Theft,4F20,10500-10599,HAMMERLY,-,-,1
2014-07-03,01,Auto Theft,4F20,4900-4999,PAGEWICK,DR,E,1
2014-05-07,18,Theft,4F20,10800-10899,CLAY,RD,-,1
2014-07-09,08,Theft,4F20,11400-11499,CLAY,RD,-,1
2014-07-10,23,Burglary,4F20,2400-2499,SAM HOUSTON,PKWY,W,1
2014-07-22,16,Burglary,4F20,3100-3199,CRESTDALE,DR,-,1
2014-07-22,21,Auto Theft,4F20,10400-10499,CLAY,RD,-,1
2014-07-29,14,Theft,4F20,10000-10099,KEMPWOOD,DR,-,1
2014-07-29,14,Theft,4F20,10500-10599,HAMMERLY,-,-,1
2014-07-25,15,Theft,4F20,9900-9999,KEMPWOOD,-,-,1
2014-07-24,14,Auto Theft,4F20,10300-10399,ROCKCREST,-,-,2
2014-07-31,19,Theft,4F20,2700-2799,GESSNER,DR,-,1
2014-07-31,14,Theft,4F20,2200-2299,GESSNER,DR,-,1
2014-07-23,11,Theft,4F20,2800-2899,GESSNER,DR,-,1
2014-07-25,11,Robbery,4F20,3100-3199,CRESTDALE,DR,-,1
2014-07-24,18,Burglary,4F20,4700-4799,LAURELDALE,-,-,1
2014-07-28,12,Theft,4F20,10600-10699,CLAY,RD,-,1
2014-07-28,08,Auto Theft,4F20,3100-3199,CRESTDALE,DR,-,1
2014-07-21,23,Theft,4F20,2100-2199,GESSNER,DR,-,1
2014-07-20,04,Burglary,4F20,3500-3599,SAM HOUSTON,PKWY,W,1
2014-07-04,10,Burglary,4F20,2500-2599,TEAGUE,RD,-,1
2014-07-03,19,Burglary,4F20,10500-10599,CLEAR COVE,LN,-,1
2014-07-14,15,Theft,4F20,9600-9699,VOGUE,LN,-,1
2014-07-05,13,Theft,4F20,2800-2899,GESSNER,DR,-,1
2014-07-10,21,Aggravated Assault,4F20,10000-10099,HAMMERLY,-,-,1
2014-07-13,18,Theft,4F20,2600-2699,TEAGUE,RD,-,1
2014-07-25,15,Theft,4F20,10200-10299,KEMPWOOD,-,-,1
2014-07-29,12,Theft,4F20,3100-3199,CRESTDALE,DR,-,1
2014-07-29,10,Theft,4F20,2700-2799,TEAGUE,RD,-,1
2014-07-27,08,Auto Theft,4F20,10600-10699,EAGLE GLEN,DR,-,1
2014-07-14,19,Theft,4F20,2000-2099,ELMVIEW,DR,-,1
2014-07-15,14,Theft,4F20,2100-2199,GESSNER,DR,-,1
2014-07-23,07,Auto Theft,4F20,10200-10299,FIELD STONE,DR,-,2
2014-07-27,19,Theft,4F20,10100-10199,HAMMERLY,-,-,1
2014-07-26,13,Robbery,4F20,10100-10199,HAMMERLY,-,-,1
2014-07-21,09,Theft,4F20,2100-2199,GESSNER,DR,-,1
2014-07-08,05,Aggravated Assault,4F20,3100-3199,CRESTDALE,DR,-,1
2014-07-11,21,Burglary,4F20,9500-9599,VILVEN,LN,-,1
2014-07-01,16,Burglary,4F20,2400-2499,SAM HOUSTON,PKWY,W,1
2014-07-02,07,Theft,4F20,4500-4599,BRITTMOORE,RD,-,1
2014-07-07,04,Aggravated Assault,4F20,3100-3199,CRESTDALE,DR,-,1
2014-07-18,20,Burglary,4F20,3200-3299,GESSNER,DR,-,1
2014-07-28,07,Auto Theft,4F20,3100-3199,CRESTDALE,DR,-,1
2014-07-26,04,Theft,4F20,4300-4399,SAM HOUSTON,PKWY,W,1
2014-07-12,12,Burglary,4F20,9800-9899,FOXRUN,CT,-,1
2014-07-02,21,Robbery,4F20,2000-2099,GESSNER,DR,-,1
2014-07-03,09,Auto Theft,4F20,11700-11799,CLAY,RD,-,1
2014-07-03,07,Theft,4F20,3000-3099,CLAYMOORE PARK,DR,-,1
2014-07-06,08,Robbery,4F20,2700-2799,PALO PINTO,-,-,1
2014-07-30,06,Theft,4F20,10000-10099,KEMPWOOD,-,-,1
2014-07-07,13,Robbery,4F20,2000-2099,GESSNER,DR,-,1
2014-07-26,15,Theft,4F20,2800-2899,SAM HOUSTON,PKWY,W,1
2014-07-26,19,Theft,4F20,3100-3199,CRESTDALE,DR,-,1
2014-07-17,05,Auto Theft,4F20,1900-1999,SEDGIE,-,-,1
2014-07-26,09,Auto Theft,4F30,10800-10899,WARWANA,-,-,1
2014-07-08,19,Theft,4F30,10700-10799,WESTVIEW,DR,-,1
2014-07-09,05,Robbery,4F30,1800-1899,BARKER CYPRESS,RD,-,1
2014-07-09,13,Murder,4F30,1200-1299,SH 6,-,N,1
2014-06-25,17,Theft,4F30,1800-1899,BARKER CYPRESS,RD,-,1
2014-07-06,16,Theft,4F30,17700-17799,KATY,FWY,-,1
2014-07-07,07,Burglary,4F30,10700-10799,WESTVIEW,DR,-,1
2014-07-04,21,Burglary,4F30,1700-1799,UPLAND,-,-,1
2014-07-04,13,Aggravated Assault,4F30,1500-1599,SHERWOOD FOREST,ST,-,1
2014-07-04,14,Burglary,4F30,11000-11099,KATY,FWY,-,1
2014-07-30,11,Theft,4F30,10800-10899,KATY,FWY,-,1
2014-07-30,12,Theft,4F30,10700-10799,WESTVIEW,DR,-,1
2014-07-30,19,Theft,4F30,18100-18199,PARK VIEW,DR,S,1
2014-07-31,10,Theft,4F30,4000-4099,SH 6,-,N,1
2014-07-13,12,Theft,4F30,18800-18899,SAUMS,RD,-,1
2014-07-14,10,Theft,4F30,18800-18899,SAUMS,RD,-,1
2014-07-26,12,Auto Theft,4F30,14500-14599,OLD KATY,RD,-,1
2014-07-19,12,Theft,4F30,1500-1599,BARKER CYPRESS,RD,-,1
2014-07-06,18,Burglary,4F30,1500-1599,SHERWOOD FOREST,ST,-,1
2014-07-04,11,Theft,4F30,10700-10799,WESTVIEW,DR,-,1
2014-07-16,20,Theft,4F30,1100-1199,TRI OAKS,LN,W,1
2014-07-22,09,Theft,4F30,18800-18899,SAUMS,RD,-,1
2014-07-31,20,Theft,4F30,3700-3799,WAR MEMORIAL,DR,-,1
2014-07-17,22,Burglary,4F30,1800-1899,BARKER CYPRESS,RD,-,1
2014-07-17,10,Theft,4F30,18800-18899,SAUMS,RD,-,1
2014-07-20,18,Burglary,4F30,1800-1899,BARKER CYPRESS,RD,-,1
2014-07-22,10,Theft,4F30,11600-11699,KATY,FWY,-,1
2014-07-29,22,Theft,4F30,17700-17799,KATY,FWY,-,1
2014-07-28,16,Theft,4F30,10700-10799,WESTVIEW,DR,-,1
2014-07-25,13,Auto Theft,4F30,11800-11899,KATY,FWY,-,1
2014-07-26,12,Theft,4F30,1800-1899,BARKER CYPRESS,RD,-,1
2014-07-02,15,Theft,4F30,1400-1499,ELDRIDGE,PKWY,N,1
2014-07-14,12,Theft,4F30,10800-10899,WARWANA,-,-,1
2014-07-12,16,Theft,4F30,10700-10799,WESTVIEW,DR,-,1
2014-07-11,15,Theft,4F30,1200-1299,ELDRIDGE,PKWY,-,1
2014-07-13,19,Theft,4F30,11800-11899,KATY,FWY,-,1
2014-07-06,12,Theft,4F30,10700-10799,WESTVIEW,DR,-,1
2014-07-04,12,Theft,4F30,18800-18899,SAUMS,RD,-,1
2014-07-04,12,Theft,4F30,10700-10799,WESTVIEW,DR,-,1
2014-07-05,12,Theft,4F30,18800-18899,SAUMS,RD,-,1
2014-07-07,12,Theft,4F30,11700-11799,KATY,FWY,-,1
2014-07-06,15,Theft,4F30,10700-10799,WESTVIEW,DR,-,1
2014-07-02,16,Robbery,4F30,15200-15299,PARK ROW,-,-,1
2014-07-01,23,Burglary,4F30,1200-1299,HIGHWAY 6,-,-,1
2014-07-19,14,Theft,4F30,1700-1799,BRITTMOORE,RD,-,1
2014-07-22,08,Theft,4F30,18500-18599,KATY,FWY,-,1
2014-07-31,17,Burglary,4F30,18600-18699,PARK VIEW,DR,S,1
2014-07-18,09,Auto Theft,4F30,1700-1799,BRITTMOORE,RD,-,1
2014-07-11,10,Theft,4F30,18000-18099,SAUMS,RD,-,1
2014-07-09,14,Auto Theft,4F30,15700-15799,PARK TEN PLACE,-,-,1
2014-07-02,13,Auto Theft,4F30,1700-1799,BRITTMOORE,RD,-,1
2014-07-01,01,Theft,4F30,1400-1499,ELDRIDGE,PKWY,N,1
2014-07-06,11,Theft,4F30,1100-1199,TRI OAKS,LN,W,1
2014-07-05,18,Aggravated Assault,4F30,11400-11499,VALLEY SPRING,DR,-,2
2014-07-10,12,Theft,4F30,14000-14099,KATY,FWY,-,1
2014-07-09,22,Auto Theft,4F30,10700-10799,WESTVIEW,DR,-,1
2014-07-12,14,Theft,4F30,10700-10799,WESTVIEW,DR,-,1
2014-07-12,14,Theft,4F30,18800-18899,SAUMS,RD,-,1
2014-07-13,13,Theft,4F30,10700-10799,WESTVIEW,DR,-,1
2014-07-19,23,Burglary,4F30,18400-18499,LAKEVIEW,CIR,-,1
2014-07-20,12,Theft,5F10,7600-7699,KATY,FWY,-,1
2014-07-15,16,Theft,5F10,1800-1899,WIRT,RD,-,1
2014-07-21,15,Theft,5F10,7600-7699,KATY,FWY,-,1
2014-07-12,18,Burglary,5F10,7000-7099,WESTVIEW,DR,-,1
2014-07-08,15,Theft,5F10,1500-1599,WIRT,RD,-,1
2014-07-04,16,Theft,5F10,1100-1199,AFTON,ST,-,1
2014-07-05,16,Theft,5F10,7700-7799,KATY,FWY,-,1
2014-07-09,14,Aggravated Assault,5F10,1200-1299,POST OAK,RD,N,1
2014-07-07,20,Aggravated Assault,5F10,2100-2199,THONIG,RD,-,1
2014-07-09,22,Auto Theft,5F10,2200-2299,WIRT,RD,-,2
2014-07-19,18,Theft,5F10,1400-1499,WIRT,RD,-,1
2014-07-20,15,Auto Theft,5F10,7800-7899,KATY,FWY,-,1
2014-07-28,22,Theft,5F10,1300-1399,ANTOINE,DR,-,1
2014-07-27,16,Theft,5F10,1800-1899,WIRT,RD,-,1
2014-07-22,11,Robbery,5F10,1800-1899,WIRT,RD,-,1
2014-07-24,11,Burglary,5F10,7700-7799,EDGEWAY,DR,-,1
2014-07-21,19,Burglary,5F10,7000-7099,WESTVIEW,DR,-,1
2014-07-03,01,Robbery,5F10,1800-1899,WIRT,RD,-,1
2014-03-23,11,Auto Theft,5F10,2200-2299,SILVERBONNET,ST,-,1
2014-07-10,17,Burglary,5F10,7000-7099,SCHILLER,-,-,1
2014-07-10,17,Theft,5F10,6600-6699,LONG POINT,RD,-,1
2014-07-05,20,Theft,5F10,7600-7699,KATY,FWY,-,1
2014-06-20,15,Robbery,5F10,1700-1799,JACQUELYN,-,-,1
2014-07-07,21,Theft,5F10,1100-1199,SILBER,-,-,1
2014-07-16,21,Auto Theft,5F10,6400-6499,ROLLA,-,-,1
2014-07-26,08,Auto Theft,5F10,1500-1599,POST OAK,RD,N,1
2014-07-20,22,Auto Theft,5F10,7600-7699,KATY,FWY,-,1
2014-07-12,00,Aggravated Assault,5F10,1700-1799,WOODVINE 64,-,-,2
2014-07-14,06,Theft,5F10,1200-1299,POST OAK,RD,N,1
2014-07-08,23,Burglary,5F10,7500-7599,OLD KATY,RD,-,1
2014-07-06,14,Aggravated Assault,5F10,2100-2199,THONIG,-,-,1
2014-07-25,12,Robbery,5F10,7800-7899,LONG POINT,RD,-,1
2014-07-16,15,Theft,5F10,7800-7899,KATY,FWY,-,1
2014-07-31,17,Burglary,5F10,7100-7199,SCHILLER,-,-,1
2014-07-25,00,Theft,5F10,1100-1199,SILBER,-,-,1
2014-07-24,17,Theft,5F10,1100-1199,SILBER,-,-,1
2014-07-26,20,Rape,5F10,7600-7699,KATY,FWY,-,1
2014-07-26,03,Burglary,5F10,7700-7799,LONG POINT,RD,-,1
2014-07-18,08,Theft,5F10,7200-7299,JALNA,-,-,1
2014-07-20,01,Theft,5F10,1100-1199,SILBER,-,-,1
2014-07-18,19,Theft,5F10,7700-7799,LONG POINT,RD,-,1
2014-07-18,15,Theft,5F10,7000-7099,NORTHAMPTON,WAY,-,1
2014-07-05,06,Murder,5F10,1900-1999,AFTON,ST,-,1
2014-07-03,20,Burglary,5F10,7600-7699,LONG POINT,RD,-,1
2014-07-12,10,Theft,5F10,7200-7299,LONG POINT,RD,-,1
2014-07-15,19,Burglary,5F10,2000-2099,WOODVINE,-,-,1
2014-07-16,14,Burglary,5F10,7000-7099,LONG POINT,RD,-,1
2014-07-14,10,Theft,5F10,1800-1899,WIRT,RD,-,1
2014-07-10,09,Theft,5F10,1400-1499,ANTOINE,DR,-,1
2014-07-10,13,Burglary,5F10,1800-1899,JACQUELYN,-,-,1
2014-07-10,22,Robbery,5F10,7200-7299,LONG POINT,RD,-,1
2014-07-29,18,Theft,5F10,2000-2099,ANTOINE,DR,-,1
2014-07-07,08,Theft,5F10,6000-6099,WESTVIEW,DR,-,1
2014-07-05,15,Burglary,5F10,6400-6499,SAXET,-,-,1
2014-07-01,10,Theft,5F10,7600-7699,KATY,FWY,-,1
2014-07-25,18,Theft,5F10,1200-1299,LOOP,-,W,1
2014-07-25,18,Theft,5F10,7600-7699,KATY,FWY,-,1
2014-07-18,22,Robbery,5F10,2200-2299,WIRT,RD,-,1
2014-07-17,01,Theft,5F20,8700-8799,HAMMERLY,-,-,1
2014-07-16,11,Auto Theft,5F20,8000-8099,RAVENWOOD,CIR,-,1
2014-07-17,18,Robbery,5F20,9000-9099,KEMPWOOD,-,-,1
2014-07-25,02,Robbery,5F20,8000-8099,RAVENWOOD,CIR,-,1
2014-07-25,12,Theft,5F20,1600-1699,HILLENDAHL,-,-,1
2014-07-22,20,Robbery,5F20,1400-1499,DURANGO,DR,-,1
2014-07-02,17,Robbery,5F20,2100-2199,CAMPBELL,-,-,1
2014-07-05,19,Auto Theft,5F20,9400-9499,HAMMERLY,-,-,1
2014-07-05,12,Theft,5F20,3100-3199,LAZY SPRING,-,-,1
2014-07-07,22,Theft,5F20,8800-8899,LONG POINT,RD,-,1
2014-07-13,08,Robbery,5F20,7900-7999,LONG POINT,RD,-,1
2014-07-10,02,Auto Theft,5F20,1700-1799,MORITZ,-,-,1
2014-07-13,20,Theft,5F20,3600-3699,BLALOCK,RD,-,1
2014-07-11,21,Theft,5F20,2000-2099,MARNEL,-,-,1
2014-07-03,11,Burglary,5F20,9000-9099,THEYSEN,DR,-,1
2014-07-03,16,Theft,5F20,8700-8799,HAMMERLY,-,-,1
2014-07-01,23,Robbery,5F20,1600-1699,BLALOCK,RD,-,1
2014-07-01,13,Robbery,5F20,2000-2099,OJEMAN,RD,-,1
2014-07-17,00,Robbery,5F20,8900-8999,LONG POINT,RD,-,1
2014-07-16,05,Burglary,5F20,9400-9499,KEMPWOOD,-,-,1
2014-07-27,04,Robbery,5F20,8700-8799,HAMMERLY,-,-,1
2014-07-21,23,Robbery,5F20,1100-1199,BLALOCK,RD,-,1
2014-07-24,19,Rape,5F20,1500-1599,BIG BEND,DR,-,1
2014-07-25,07,Auto Theft,5F20,8900-8999,SPRINGVIEW,LN,-,1
2014-07-23,15,Theft,5F20,7900-7999,LONG POINT,RD,-,1
2014-07-31,02,Robbery,5F20,3400-3499,BLALOCK,RD,-,1
2014-07-30,08,Theft,5F20,8000-8099,LONG POINT,RD,-,1
2014-07-29,20,Theft,5F20,3400-3499,BLALOCK,RD,-,1
2014-07-29,20,Theft,5F20,9300-9399,LONG POINT,RD,-,1
2014-07-14,00,Robbery,5F20,9100-9199,PECOS,ST,-,1
2014-07-09,12,Theft,5F20,3700-3799,ROMA,-,-,1
2014-07-03,16,Aggravated Assault,5F20,8700-8799,HAMMERLY,-,-,1
2014-07-07,09,Burglary,5F20,12100-12199,SOWDEN,-,-,1
2014-07-02,08,Burglary,5F20,8100-8199,LONG POINT,RD,-,1
2014-07-01,04,Theft,5F20,1400-1499,BLALOCK,RD,-,1
2014-07-16,13,Burglary,5F20,1700-1799,HUGE OAKS,-,-,1
2014-07-15,22,Theft,5F20,9100-9199,SPRING BRANCH,DR,-,1
2014-07-28,18,Theft,5F20,8000-8099,LONGRIDGE,DR,-,1
2014-07-24,18,Theft,5F20,3400-3499,BLALOCK,RD,-,1
2014-07-29,08,Auto Theft,5F20,8300-8399,HAMMERLY,-,-,1
2014-07-31,08,Theft,5F20,8100-8199,LONG POINT,RD,-,1
2014-07-17,06,Aggravated Assault,5F20,2400-2499,BLALOCK,RD,-,1
2014-07-20,03,Aggravated Assault,5F20,1700-1799,FRENCH VILLAGE,DR,-,1
2014-07-18,18,Theft,5F20,2100-2199,BLALOCK,RD,-,1
2014-07-25,12,Theft,5F20,9100-9199,SPRING BRANCH,DR,-,1
2014-07-25,20,Auto Theft,5F20,2000-2099,LAVERNE,DR,-,1
2014-07-29,23,Aggravated Assault,5F20,9000-9099,POCO,-,-,1
2014-07-29,19,Burglary,5F20,8700-8799,HAMMERLY,-,-,1
2014-07-27,12,Theft,5F20,1300-1399,BLALOCK,RD,-,1
2014-07-28,07,Robbery,5F20,9200-9299,LONG POINT,RD,-,1
2014-07-06,13,Theft,5F20,8800-8899,LONG POINT,RD,-,1
2014-07-03,14,Burglary,5F20,8800-8899,HAMMERLY,-,-,1
2014-06-24,16,Theft,5F20,9200-9299,RANGELY,-,-,1
2014-07-14,10,Burglary,5F20,1500-1599,BINGLE,RD,-,1
2014-07-14,14,Theft,5F20,1500-1599,OJEMAN,RD,-,1
2014-07-13,07,Robbery,5F20,8600-8699,PITNER,-,-,1
2014-07-21,04,Burglary,5F20,8700-8799,HAMMERLY,-,-,1
2014-07-20,14,Auto Theft,5F20,3900-3999,HOLLISTER,-,-,1
2014-07-19,22,Theft,5F20,4000-4099,HOLLISTER,-,-,1
2014-07-22,12,Theft,5F20,2100-2199,BLALOCK,RD,-,1
2014-07-17,15,Theft,5F20,9000-9099,KEMPWOOD,-,-,1
2014-07-19,12,Auto Theft,5F20,3100-3199,BLALOCK,RD,-,1
2014-07-15,08,Theft,5F20,1700-1799,PINE CHASE,-,-,1
2014-07-15,17,Theft,5F20,3400-3499,BLALOCK,RD,-,1
2014-07-07,13,Aggravated Assault,5F20,3900-3999,TILSON,LN,-,1
2014-07-07,18,Robbery,5F20,9300-9399,LONG POINT,RD,-,1
2014-07-09,23,Robbery,5F20,8500-8599,LONG POINT,RD,-,1
2014-07-11,20,Theft,5F20,9400-9499,HAMMERLY,-,-,1
2014-07-13,02,Robbery,5F20,1900-1999,OJEMAN,RD,-,1
2014-07-30,12,Auto Theft,5F20,2200-2299,BAUER,DR,-,1
2014-07-13,16,Robbery,5F20,8600-8699,PITNER,-,-,1
2014-07-01,06,Robbery,5F20,9200-9299,LONG POINT,RD,-,1
2014-07-02,07,Theft,5F20,1700-1799,HUGE OAKS,-,-,1
2014-07-07,09,Theft,5F20,9400-9499,KEMPWOOD,-,-,1
2014-07-18,16,Burglary,5F20,8700-8799,HAMMERLY,-,-,1
2014-07-14,23,Auto Theft,5F20,9300-9399,HAMMERLY,-,-,1
2014-07-15,06,Theft,5F20,1400-1499,BLALOCK,RD,-,1
2014-07-17,14,Theft,5F20,9300-9399,CAMPBELL,RD,-,1
2014-07-17,14,Burglary,5F20,8800-8899,HAMMERLY,-,-,1
2014-07-24,20,Auto Theft,5F20,3400-3499,BLALOCK,RD,-,1
2014-07-25,01,Robbery,5F20,9300-9399,LONG POINT,RD,-,1
2014-07-22,10,Auto Theft,5F20,1800-1899,CAMPBELL,RD,-,1
2014-07-28,09,Auto Theft,5F20,3400-3499,BLALOCK,RD,-,1
2014-07-26,10,Auto Theft,5F20,9300-9399,LONG POINT,RD,-,2
2014-07-26,04,Auto Theft,5F20,1800-1899,OJEMAN,RD,-,1
2014-07-27,16,Rape,5F20,3400-3499,BLALOCK,-,-,1
2014-07-30,09,Theft,5F20,2100-2199,PECH,RD,-,1
2014-07-28,10,Theft,5F20,7600-7699,KEMPWOOD,DR,-,1
2014-07-28,22,Auto Theft,5F20,3400-3499,BLALOCK,RD,-,1
2014-07-29,10,Theft,5F20,8800-8899,HAMMERLY,-,-,1
2014-07-25,08,Auto Theft,5F20,1500-1599,BLALOCK,RD,-,1
2014-07-24,13,Theft,5F20,2000-2099,PECH,RD,-,1
2014-07-20,15,Burglary,5F20,8000-8099,RAVENWOOD,CIR,-,1
2014-07-18,10,Robbery,5F20,9200-9299,LONG POINT,RD,-,1
2014-07-19,13,Burglary,5F20,9200-9299,WESTVIEW,DR,-,1
2014-07-18,22,Robbery,5F20,8100-8199,AMELIA,RD,-,1
2014-07-17,09,Theft,5F20,2100-2199,HOSKINS,-,-,1
2014-07-06,01,Burglary,5F20,8100-8199,LONG POINT,RD,-,1
2014-07-07,00,Robbery,5F20,8000-8099,RAVENWOOD,CIR,-,1
2014-07-04,15,Theft,5F20,8300-8399,LONG POINT,RD,-,1
2014-07-30,16,Theft,5F20,8500-8599,PITNER,-,-,1
2014-07-30,12,Burglary,5F20,8700-8799,HAMMERLY,BLVD,-,1
2014-07-12,08,Robbery,5F20,8100-8199,LONG POINT,RD,-,1
2014-07-12,04,Burglary,5F20,8400-8499,BASCOM,LN,-,1
2014-07-07,15,Burglary,5F20,3900-3999,HOLLISTER,ST,-,1
2014-06-30,10,Aggravated Assault,5F20,3000-3099,HOLLISTER,-,-,1
2014-07-02,23,Theft,5F20,8500-8599,LONG POINT,RD,-,1
2014-07-01,17,Theft,5F20,1500-1599,BINGLE,RD,-,1
2014-07-25,12,Aggravated Assault,5F20,8800-8899,HAMMERLY,-,-,1
2014-07-26,11,Theft,5F20,9200-9299,LONG POINT,RD,-,1
2014-07-27,21,Robbery,5F20,1600-1699,BLALOCK,RD,-,1
2014-07-16,06,Auto Theft,5F20,1800-1899,CAMPBELL,RD,-,1
2014-07-17,06,Theft,5F20,8500-8599,PITNER,-,-,1
2014-07-18,23,Robbery,5F20,9300-9399,LONG POINT,RD,-,1
2014-07-18,16,Theft,5F20,8400-8499,LONG POINT,RD,-,1
2014-07-29,18,Theft,5F20,3400-3499,BLALOCK,RD,-,1
2014-07-29,19,Burglary,5F30,6900-6999,HOLLISTER,-,-,1
2014-07-30,09,Burglary,5F30,13800-13899,NORTHWEST,FWY,-,1
2014-07-29,22,Theft,5F30,13400-13499,NORTHWEST,FWY,-,1
2014-07-30,05,Theft,5F30,9500-9599,CLAY,RD,-,1
2014-07-30,17,Theft,5F30,5700-5799,NORTHWEST CENTRAL,DR,-,1
2014-07-16,15,Auto Theft,5F30,9500-9599,CLAY,RD,-,1
2014-07-17,12,Theft,5F30,4400-4499,WINDFERN,-,-,1
2014-07-26,15,Auto Theft,5F30,13800-13899,NORTHWEST,FWY,-,1
2014-07-26,15,Theft,5F30,9900-9999,GENARD,RD,-,1
2014-07-26,18,Aggravated Assault,5F30,13400-13499,NORTHWEST,FWY,-,1
2014-07-25,11,Theft,5F30,13400-13499,NORTHWEST,FWY,-,1
2014-07-25,14,Auto Theft,5F30,10500-10599,FISHER,RD,-,1
2014-07-21,14,Theft,5F30,13900-13999,NORTHWEST,FWY,-,1
2014-07-21,17,Theft,5F30,13400-13499,NORTHWEST,FWY,-,1
2014-07-22,12,Robbery,5F30,8000-8099,GROW,-,-,1
2014-07-07,13,Burglary,5F30,7500-7599,PINEMONT,-,-,1
2014-07-05,17,Theft,5F30,5700-5799,CAMPBELL,RD,-,1
2014-07-11,23,Theft,5F30,12900-12999,NORTHWEST,FWY,-,1
2014-07-11,15,Auto Theft,5F30,5700-5799,SAM HOUSTON,PKWY,W,2
2014-07-08,13,Auto Theft,5F30,13000-13099,NORTHWEST,FWY,-,1
2014-07-30,06,Theft,5F30,9500-9599,CLAY,RD,-,1
2014-07-06,06,Theft,5F30,4300-4399,SPRING VALLEY,-,-,1
2014-07-01,21,Theft,5F30,12800-12899,NORTHWEST,FWY,-,1
2014-07-01,08,Theft,5F30,6300-6399,ROTHWAY,-,-,1
2014-07-01,11,Burglary,5F30,14000-14099,NORTHWEST,FWY,-,1
2014-07-09,18,Theft,5F30,12800-12899,NORTHWEST,FWY,-,1
2014-07-10,06,Theft,5F30,6600-6699,ROXBURGH,DR,-,1
2014-07-10,09,Auto Theft,5F30,13100-13199,NORTHWEST,FWY,-,1
2014-07-10,10,Theft,5F30,6400-6499,LINPAR,CT,W,1
2014-07-11,13,Theft,5F30,5500-5599,GESSNER,DR,-,1
2014-07-08,01,Burglary,5F30,5900-5999,FLINTLOCK,RD,-,1
2014-07-08,13,Theft,5F30,13400-13499,NORTHWEST,FWY,-,1
2014-07-14,01,Auto Theft,5F30,12900-12999,NORTHWEST,FWY,-,1
2014-07-12,16,Theft,5F30,6000-6099,HOLLISTER,-,-,1
2014-07-16,22,Robbery,5F30,8100-8199,TIDWELL,RD,W,1
2014-07-16,10,Theft,5F30,4900-4999,CAMPBELL,RD,-,1
2014-07-16,06,Auto Theft,5F30,8000-8099,GROW,-,-,1
2014-07-21,09,Burglary,5F30,8000-8099,TIDWELL,RD,-,1
2014-07-25,17,Theft,5F30,13400-13499,NORTHWEST,FWY,-,1
2014-07-26,01,Theft,5F30,4300-4399,GESSNER,DR,-,1
2014-07-28,17,Theft,5F30,14000-14099,NORTHWEST,FWY,-,1
2014-07-28,14,Theft,5F30,13400-13499,NORTHWEST,FWY,-,1
2014-07-27,21,Burglary,5F30,7500-7599,WILSHIRE PLACE,DR,-,1
2014-07-27,05,Burglary,5F30,7100-7199,BUSINESS PARK,DR,-,1
2014-07-31,07,Burglary,5F30,12800-12899,NORTHWEST,FWY,-,1
2014-07-31,10,Theft,5F30,4300-4399,GESSNER,DR,-,1
2014-07-27,10,Aggravated Assault,5F30,6900-6999,GESSNER,RD,N,1
2014-07-26,09,Theft,5F30,4900-4999,HOLLOW HOOK,-,-,1
2014-07-26,05,Theft,5F30,4300-4399,GESSNER,DR,-,1
