Date,_unnamed,Hour,Offense Type,Beat,Premise,Block Range,Street Name,Type,Suffix,# Of Offenses
2013-07-09,,02,Robbery,8C40,13R,9000-9099,MESA,DR,-,1
2013-07-09,,03,Robbery,13D20,18O,7600-7699,BELLFORT,ST,-,1
2013-04-15,,06,Robbery,18F50,18A,5800-5899,FONDREN,RD,-,1
2013-07-09,,02,Robbery,8C30,20D,7800-7899,LYNETTE,ST,-,1
2013-07-09,,11,Robbery,13D20,18A,6000-6099,TELEPHONE,RD,-,1
2013-07-09,,11,Robbery,9C20,20D,500-599,HOFFMAN,-,-,1
2013-07-09,,12,Robbery,11H20,20D,6400-6499,MYRTLE,-,-,1
2013-07-09,,12,Robbery,17E40,18O,8100-8199,AIRPORT,BLVD,W,1
2013-07-09,,10,Robbery,6B10,18G,9600-9699,IRVINGTON,BLVD,-,1
2013-07-09,,13,Robbery,19G40,250,12100-12199,BISSONNET,ST,-,1
2013-07-09,,13,Robbery,16E40,13R,14000-14099,FONDREN,RD,-,1
2013-07-09,,15,Robbery,6B50,13R,200-299,PLAZA VERDE,DR,-,1
2013-07-09,,16,Robbery,5F20,120,9400-9499,KEMPWOOD,DR,-,1
2013-07-09,,16,Robbery,6B50,05Z,16200-16299,IMPERIAL VALLEY,DR,-,1
2013-07-09,,16,Robbery,19G30,13R,7300-7399,CARVEL,CIR,-,1
2013-07-09,,17,Robbery,17E20,13R,10100-10199,FONDREN,RD,-,1
2013-07-09,,17,Robbery,17E40,210,12600-12699,GESSNER,DR,S,1
2013-07-09,,17,Robbery,20G40,18A,11700-11799,SOUTHLAKE,DR,-,1
2013-07-09,,17,Robbery,19G10,13R,7500-7599,CORPORATE,DR,-,1
2013-07-09,,18,Robbery,17E20,250,7200-7299,BISSONNET,ST,-,1
2013-07-09,,18,Robbery,18F40,20A,7900-7999,LOCKE,LN,-,1
2013-07-13,,20,Robbery,14D20,18G,9400-9499,CULLEN,BLVD,-,1
2013-07-09,,18,Robbery,10H30,13R,1900-1999,RUSK,-,-,1
2013-07-09,,17,Robbery,6B30,13R,5300-5399,GULF BANK,RD,W,1
2013-07-09,,22,Robbery,18F50,13R,3900-3999,TANGLEWILDE,-,-,1
2013-07-09,,22,Robbery,20G10,20A,9000-9099,TOWN PARK,DR,-,1
2013-07-09,,23,Robbery,18F60,18A,6400-6499,GESSNER,DR,S,1
2013-07-09,,23,Robbery,19G20,20D,10900-10999,LANGDON,LN,-,1
2013-07-10,,05,Robbery,18F60,18T,8300-8399,GESSNER,DR,S,1
2013-07-10,,05,Robbery,15E40,13R,9900-9999,BUFFALO SPEEDWAY,-,-,1
2013-07-10,,10,Robbery,13D10,120,3300-3399,TELEPHONE,RD,-,1
2013-07-10,,10,Robbery,16E10,24P,13700-13799,ALMEDA,RD,-,1
2013-07-10,,11,Robbery,20G30,18T,11200-11299,RICHMOND,AVE,-,1
2013-07-10,,12,Robbery,6B40,20R,9000-9099,SUNNYWOOD,DR,-,1
2013-07-10,,13,Robbery,1A50,18B,3900-3999,RICHMOND,AVE,-,1
2013-07-10,,17,Robbery,9C30,070,5100-5199,MCCARTY,-,N,1
2013-07-10,,17,Robbery,18F60,18B,9600-9699,BELLAIRE,BLVD,-,1
2013-07-10,,19,Robbery,12D10,18G,400-499,EDGEBROOK,DR,-,1
2013-07-10,,08,Robbery,7C20,20A,4500-4599,LOCKWOOD,DR,-,1
2013-07-10,,17,Robbery,12D10,13R,2500-2599,AVENELL,RD,-,1
2013-07-08,,23,Robbery,5F20,18A,1600-1699,BLALOCK,RD,-,1
2013-07-10,,19,Robbery,19G20,11R,7700-7799,BOONE,RD,-,1
2013-07-10,,19,Robbery,6B60,18A,13100-13199,NORTHBOROUGH,DR,-,1
2013-07-10,,20,Robbery,18F30,13R,6000-6099,BEVERLYHILL,ST,-,1
2013-07-10,,21,Robbery,6B60,18A,12800-12899,NORTHBOROUGH,DR,-,1
2013-07-10,,21,Robbery,6B60,18A,13000-13099,NORTHBOROUGH,DR,-,1
2013-07-10,,21,Robbery,17E30,210,10800-10899,SOUTH SAM HOUSTON,PKWY,W,1
2013-07-10,,22,Robbery,20G30,210,11700-11799,WESTHEIMER,RD,-,1
2013-07-11,,01,Robbery,19G40,13R,11300-11399,BARRETT BRAE,DR,-,1
2013-07-11,,03,Robbery,1A20,13R,2200-2299,LOUISIANA,ST,-,1
2013-07-11,,03,Robbery,20G20,18G,1400-1499,WILCREST,DR,-,1
2013-07-11,,04,Robbery,15E40,23S,8300-8399,KNIGHT,RD,-,1
2013-07-11,,06,Robbery,1A20,20A,300-399,WEBSTER,-,-,1
2013-07-11,,07,Robbery,1A20,13R,0-99,OAK,CT,-,1
2013-07-11,,07,Robbery,1A20,13R,700-799,CLEVELAND,ST,-,1
2013-07-11,,08,Robbery,1A20,13R,2100-2199,STANFORD,-,-,1
2013-07-11,,08,Robbery,3B50,22E,500-599,BENNINGTON,ST,-,1
2013-07-11,,08,Robbery,6B10,13R,900-999,IRVINGTON,BLVD,-,1
2013-07-06,,18,Robbery,5F20,070,4000-4099,HOLLISTER,-,-,1
2013-07-11,,10,Robbery,7C40,18G,10400-10499,JENSEN,DR,-,1
2013-07-11,,10,Robbery,7C10,13R,2000-2099,LYONS,-,-,1
2013-07-11,,16,Robbery,4F20,18A,3100-3199,CRESTDALE,DR,-,1
2013-07-11,,16,Robbery,13D20,18A,8500-8599,BROADWAY,ST,-,1
2013-07-11,,18,Robbery,6B10,18T,5500-5599,AIRLINE,DR,-,1
2013-07-11,,20,Robbery,20G40,18A,12200-12299,OVERBROOK,LN,-,1
2013-07-11,,20,Robbery,19G20,18G,11700-11799,BEECHNUT,ST,-,1
2013-07-11,,21,Robbery,14D10,18O,3900-3999,OLD SPANISH,TRL,-,1
2013-07-11,,21,Robbery,17E30,13R,11800-11899,SOUTH SAM HOUSTON,PKWY,W,1
2013-07-11,,21,Robbery,20G60,210,14400-14499,MEMORIAL,DR,-,1
2013-07-11,,21,Robbery,7C20,20R,6100-6199,ENGLEFORD,ST,-,1
2013-07-11,,22,Robbery,6B30,20A,3500-3599,LITTLE YORK,RD,W,1
2013-07-11,,22,Robbery,20G10,18A,8700-8799,TOWN PARK,DR,-,1
2013-07-11,,22,Robbery,5F30,070,6600-6699,WEST SAM HOUSTON,PKWY,N,1
2013-07-11,,22,Robbery,17E30,13R,10400-10499,BELLFORT,ST,W,1
2013-07-12,,00,Robbery,12D10,18S,10500-10599,GULF,FWY SER,W,1
2013-07-08,,12,Robbery,14D40,18O,10700-10799,CULLEN,BLVD,-,1
2013-07-08,,12,Robbery,19G20,05A,7600-7699,BOONE,RD,-,1
2013-07-08,,13,Robbery,20G30,02B,11800-11899,WESTHEIMER,RD,-,1
2013-07-12,,04,Robbery,10H70,18O,6900-6999,ARDMORE,ST,-,1
2013-07-10,,18,Robbery,6B60,18U,12400-12499,GREENSPOINT,DR,-,1
2013-07-12,,09,Robbery,6B50,210,16400-16499,IMPERIAL VALLEY,DR,-,1
2013-07-11,,11,Robbery,3B50,13R,1500-1599,NORTH LP,-,-,1
2013-07-12,,03,Robbery,20G10,18A,10000-10099,WESTPARK,-,-,1
2013-07-12,,14,Robbery,19G50,250,9800-9899,BISSONNET,ST,-,1
2013-07-12,,17,Robbery,14D30,20R,6100-6199,DOULTON,DR,-,1
2013-07-12,,15,Robbery,19G50,18P,10900-10999,BISSONNET,ST,-,1
2013-07-12,,17,Robbery,10H10,13R,3000-3099,GARROW,-,-,1
2013-07-12,,18,Robbery,20G20,13R,1300-1399,WILCREST,DR,-,1
2013-07-12,,19,Robbery,19G10,18A,10000-10099,CLUB CREEK,DR,-,1
2013-07-12,,20,Robbery,1A20,20A,800-899,CLEVELAND,ST,-,1
2013-07-12,,19,Robbery,13D10,18G,3300-3399,TELEPHONE,RD,-,1
2013-07-12,,21,Robbery,17E40,20A,10700-10799,FONDREN,RD,-,1
2013-07-12,,21,Robbery,6B10,20A,200-299,LITTLE YORK,RD,W,1
2013-07-12,,21,Robbery,3B50,120,4400-4499,NORTH,FWY,-,1
2013-07-12,,22,Robbery,7C40,20D,2000-2099,SKINNER,RD,-,1
2013-07-12,,22,Robbery,6B30,18A,5300-5399,DESOTO,ST,-,1
2013-07-12,,23,Robbery,14D50,18C,4700-4799,ALMEDA GENOA,RD,-,1
2013-07-12,,23,Robbery,6B10,13R,900-999,TIDWELL,RD,-,1
2013-07-12,,23,Robbery,11H20,13R,800-899,BROADWAY,ST,-,1
2013-07-12,,23,Robbery,3B50,120,4400-4499,NORTH,FWY,-,1
2013-07-13,,01,Robbery,10H50,13R,3200-3299,WEBSTER,-,-,1
2013-07-10,,22,Robbery,17E20,13R,8500-8599,TYBOR,DR,-,1
2013-07-13,,09,Robbery,6B20,18O,2300-2399,MANSFIELD,-,-,1
2013-07-13,,11,Robbery,12D10,18U,12200-12299,GULF,FWY SER,W,1
2013-07-09,,21,Robbery,6B60,11R,500-599,GREENS,RD,-,1
2013-07-10,,19,Robbery,6B60,18A,13100-13199,NORTHBOROUGH,DR,-,1
2013-07-11,,14,Robbery,2A60,18C,1600-1699,NORTH LP W,SER,S,1
2013-07-10,,23,Robbery,16E30,23S,7100-7199,OREM,DR,W,1
2013-07-10,,18,Robbery,3B50,11R,500-599,BENNINGTON,ST,-,1
2013-07-11,,15,Robbery,7C50,18R,1900-1999,NORTH SAM HOUSTON,PKWY,E,1
2013-07-08,,00,Robbery,6B10,18A,5600-5699,NORTH,FWY,-,1
2013-07-15,,18,Robbery,20G30,240,12300-12399,WESTHEIMER,RD,-,1
2013-07-15,,18,Robbery,1A20,18G,2200-2299,LOUISIANA,ST,-,1
2013-07-15,,18,Robbery,14D20,05B,9500-9599,SCOTT,-,-,1
2013-07-13,,00,Robbery,6B10,18A,200-299,SUNNYSIDE,-,E,1
2013-07-13,,00,Robbery,1A20,20R,2000-2099,BRENTWOOD,DR,-,1
2013-07-13,,04,Robbery,19G10,20A,8800-8899,BOONE,RD,-,1
2013-07-13,,05,Robbery,13D30,20R,7100-7199,TELEPHONE,RD,-,1
2013-07-17,,01,Robbery,20G80,18M,3000-3099,HWY 6,-,S,1
2013-07-13,,05,Robbery,1A20,13B,2200-2299,LOUISIANA,ST,-,1
2013-07-13,,09,Robbery,3B10,250,5700-5799,34TH,ST,W,1
2013-07-13,,13,Robbery,12D20,18G,9800-9899,BLACKHAWK,BLVD,-,1
2013-07-13,,15,Robbery,20G10,13R,6400-6499,SOVEREIGN,DR,-,1
2013-07-13,,17,Robbery,6B30,23S,7200-7299,LITTLE YORK,RD,W,1
2013-07-13,,17,Robbery,8C10,13R,5700-5799,RIETTA,-,-,1
2013-07-13,,23,Robbery,19G10,18A,10100-10199,CLUB CREEK,DR,-,1
2013-07-14,,00,Robbery,6B60,13R,13500-13599,NORTHBOROUGH,DR,-,1
2013-07-13,,23,Robbery,3B40,13R,4800-4899,YALE,-,-,1
2013-07-14,,02,Robbery,9C40,20R,500-599,COOLWOOD,DR,-,1
2013-07-14,,02,Robbery,9C40,18N,12500-12599,MARKET,ST,-,1
2013-07-14,,02,Robbery,17E10,18A,5600-5699,CHIMNEY ROCK,RD,-,1
2013-07-14,,00,Robbery,14D40,20A,12000-12099,MARTIN LUTHER KING,BLVD,-,1
2013-07-14,,03,Robbery,17E30,18A,8700-8799,GUSTINE,LN,-,1
2013-07-14,,03,Robbery,6B50,18A,11400-11499,GREEN PLAZA,DR,-,1
2013-07-14,,04,Robbery,18F40,250,9200-9299,WESTHEIMER,RD,-,1
2013-07-14,,04,Robbery,4F20,250,10100-10199,HAMMERLY,-,-,1
2013-07-14,,04,Robbery,11H30,23S,2700-2799,BROADWAY,ST,-,1
2013-07-14,,05,Robbery,12D10,18A,9200-9299,NATHANIEL,ST,-,1
2013-07-14,,05,Robbery,18F60,20A,6400-6499,GESSNER,DR,S,1
2013-07-14,,06,Robbery,20G10,18A,8700-8799,TOWN PARK,DR,-,1
2013-07-13,,20,Robbery,6B10,18A,600-699,TIDWELL,RD,E,1
2013-07-14,,03,Robbery,3B40,18A,400-499,THORNTON,-,-,1
2013-07-17,,21,Robbery,20G30,070,11300-11399,MEADOWGLEN,LN,-,1
2013-07-17,,22,Robbery,19G10,18A,8300-8399,CINNAMON,LN,-,1
2013-07-17,,21,Robbery,20G30,18A,3400-3499,WALNUT BEND,LN,-,1
2013-07-14,,10,Robbery,13D10,240,3300-3399,TELEPHONE,RD,-,1
2013-07-14,,10,Robbery,13D20,20A,8500-8599,BROADWAY,ST,-,1
2013-07-14,,11,Robbery,19G40,120,11300-11399,BISSONNET,ST,-,1
2013-07-18,,01,Robbery,14D10,18O,4800-4899,MARTIN LUTHER KING,BLVD,-,1
2013-07-17,,22,Robbery,20G20,13R,11000-11099,BRIAR FOREST,DR,-,1
2013-07-14,,13,Robbery,6B10,250,7000-7099,NORTH,FWY,-,1
2013-07-14,,14,Robbery,3B10,18M,3300-3399,ANTOINE,DR,-,1
2013-07-13,,17,Robbery,18F60,18A,6400-6499,GESSNER,DR,S,1
2013-07-14,,20,Robbery,14D10,13R,6700-6799,CALHOUN,RD,-,1
2013-07-14,,19,Robbery,8C30,13R,7900-7999,CHATEAU,ST,-,1
2013-07-14,,20,Robbery,20G10,18A,8700-8799,TOWN PARK,DR,-,1
2013-07-14,,21,Robbery,18F60,18A,9200-9299,BEECHNUT,ST,-,1
2013-07-14,,21,Robbery,15E20,23S,10500-10599,POST OAK,RD,S,1
2013-07-15,,14,Robbery,15E20,250,12800-12899,POST OAK,RD,S,1
2013-07-15,,14,Robbery,19G20,13R,7500-7599,BOONE,RD,-,1
2013-07-15,,18,Robbery,8C60,13R,11200-11299,HOMESTEAD,RD,-,1
2013-07-16,,21,Robbery,3B10,210,11600-11699,HEMPSTEAD,HWY,-,1
2013-07-16,,22,Robbery,6B10,210,5400-5499,AIRLINE,DR,-,1
2013-07-15,,17,Robbery,19G40,18T,11800-11899,BISSONNET,ST,-,1
2013-07-15,,18,Robbery,10H50,13R,3100-3199,WEBSTER,-,-,1
2013-07-15,,19,Robbery,12D10,13R,9500-9599,ROWLETT,-,-,1
2013-07-15,,20,Robbery,3B10,23S,4800-4899,DACOMA,ST,-,1
2013-07-18,,13,Robbery,15E30,250,12300-12399,MAIN,ST,-,1
2013-07-18,,14,Robbery,6B50,210,10800-10899,NORTH,FWY,-,1
2013-07-15,,21,Robbery,2A10,11R,1500-1599,CAVALCADE,-,-,1
2013-07-15,,21,Robbery,1A20,20A,700-799,CLEVELAND,ST,-,1
2013-07-15,,21,Robbery,13D20,18A,8800-8899,BROADWAY,ST,-,1
2013-07-15,,21,Robbery,1A20,20R,800-899,ROBIN,-,-,1
2013-07-15,,22,Robbery,20G10,13R,10000-10099,WESTPARK,-,-,1
2013-07-15,,22,Robbery,14D20,13B,9400-9499,SCOTT,-,-,1
2013-07-15,,21,Robbery,2A10,20P,1900-1999,ELYSIAN,ST,-,1
2013-07-15,,23,Robbery,15E40,18A,2400-2499,WESTRIDGE,ST,-,1
2013-07-16,,00,Robbery,7C10,23S,5300-5399,EAST,FWY,-,1
2013-07-16,,01,Robbery,19G30,13R,12600-12699,BELLAIRE,BLVD,-,1
2013-07-16,,02,Robbery,6B30,18A,5800-5899,GULF BANK,RD,W,1
2013-07-16,,03,Robbery,10H20,13R,5000-5099,STIMSON,-,-,1
2013-07-16,,09,Robbery,19G10,120,9400-9499,WEST SAM HOUSTON,PKWY,S,1
2013-07-16,,09,Robbery,2A30,20R,700-799,WAVERLY,-,-,1
2013-07-13,,09,Robbery,1A10,01B,1900-1999,TRAVIS,ST,-,1
2013-07-16,,11,Robbery,19G30,13R,8000-8099,DAIRY ASHFORD,-,S,1
2013-07-16,,12,Robbery,19G10,18C,6700-6799,WEST SAM HOUSTON,PKWY,S,1
2013-07-16,,03,Robbery,6B10,18A,7000-7099,NORTHLINE,DR,-,1
2013-07-16,,13,Robbery,15E10,18U,4700-4799,BEECHNUT,ST,-,1
2013-07-13,,23,Robbery,14D20,20R,3000-3099,FRIAR POINT,RD,-,1
2013-07-13,,23,Robbery,17E30,20A,8800-8899,GUSTINE,LN,-,1
2013-07-16,,15,Robbery,16E30,05C,8400-8499,SOUTH SAM HOUSTON,PKWY,W,1
2013-07-19,,01,Robbery,14D30,13R,6600-6699,CRESTMONT,ST,-,1
2013-07-13,,23,Robbery,6B50,13R,100-199,GOODSON,DR,-,1
2013-07-14,,00,Robbery,19G10,18A,7800-7899,CORPORATE,DR,-,1
2013-07-14,,01,Robbery,15E20,18N,11100-11199,POST OAK,RD,S,1
2013-07-19,,06,Robbery,5F10,23S,1300-1399,ANTOINE,DR,-,1
2013-07-14,,01,Robbery,10H60,13R,2500-2599,WENTWORTH,-,-,1
2013-07-16,,15,Robbery,5F40,18G,7000-7099,FM 1960,-,W,1
2013-07-19,,11,Robbery,6B40,20A,1400-1499,GULF BANK,RD,W,1
2013-07-14,,16,Robbery,17E40,13R,6400-6499,DUMFRIES,DR,-,1
2013-07-14,,16,Robbery,15E20,13B,12300-12399,HILLCROFT,-,-,1
2013-07-14,,17,Robbery,12D20,18R,12300-12399,GULF,FWY SER,W,1
2013-07-14,,22,Robbery,10H50,13R,2300-2399,MCGOWEN,ST,-,1
2013-07-14,,22,Robbery,6B50,23S,300-399,ALDINE BENDER,RD,-,1
2013-07-14,,22,Robbery,7C50,18A,9400-9499,HUMBLE WESTFIELD,RD,-,1
2013-07-16,,16,Robbery,20G30,18G,2700-2799,KIRKWOOD,DR,S,1
2013-07-16,,16,Robbery,20G10,13R,9200-9299,CLAREWOOD,DR,-,1
2013-07-16,,17,Robbery,1A50,02B,5200-5299,KIRBY,DR,-,1
2013-07-16,,17,Robbery,10H50,13R,3300-3399,ELGIN,ST,-,1
2013-07-14,,22,Robbery,18F60,18A,7000-7099,GESSNER,DR,S,1
2013-07-14,,23,Robbery,3B10,20A,4000-4099,SHERWOOD,LN,-,1
2013-07-20,,00,Robbery,20G10,18A,5900-5999,RANCHESTER,DR,-,1
2013-07-20,,00,Robbery,15E40,20A,3000-3099,MURWORTH,DR,-,1
2013-07-15,,00,Robbery,7C30,18R,10100-10199,JENSEN,DR,-,1
2013-07-15,,01,Robbery,17E30,18S,9300-9399,BISSONNET,ST,-,1
2013-07-15,,01,Robbery,15E40,13R,9300-9399,MAIN,ST,-,1
2013-07-15,,02,Robbery,11H20,13R,1300-1399,FENNELL,-,-,1
2013-07-15,,01,Robbery,11H20,03B,7700-7799,CHANNELSIDE,-,-,1
2013-07-20,,05,Robbery,13D10,13R,4000-4099,TELEPHONE,RD,-,1
2013-07-15,,08,Robbery,15E30,18R,9600-9699,MAIN,ST,-,1
2013-07-15,,11,Robbery,19G10,13R,9200-9299,BOONE,RD,-,1
2013-07-15,,13,Robbery,20G30,18P,11300-11399,WESTHEIMER,RD,-,1
2013-07-15,,15,Robbery,10H40,02B,2300-2399,FANNIN,-,-,1
2013-07-15,,16,Robbery,19G30,18A,6700-6799,DAIRY ASHFORD,-,S,1
2013-07-14,,23,Robbery,20G20,18A,10400-10499,VALLEY FORGE,-,-,1
2013-07-16,,20,Robbery,12D70,24C,500-599,BAYBROOK MALL,-,-,1
2013-07-15,,15,Robbery,11H20,13H,7800-7899,GLOVER,-,-,1
2013-07-18,,11,Robbery,16E20,22H,13700-13799,WHITE HEATHER,-,-,1
2013-07-16,,22,Robbery,16E30,20R,14300-14399,MAIN,ST,-,1
2013-07-16,,22,Robbery,20G70,18A,2400-2499,BRIARWEST,BLVD,-,1
2013-07-17,,01,Robbery,20G10,240,10500-10599,WESTOFFICE,DR,-,1
2013-07-17,,04,Robbery,6B60,18A,900-999,GREENS,RD,-,1
2013-07-17,,08,Robbery,14D10,13B,3600-3699,OLD SPANISH,TRL,-,1
2013-07-17,,00,Robbery,14D10,13R,3600-3699,OLD SPANISH,TRL,-,1
2013-07-17,,12,Robbery,5F30,20L,7500-7599,PINEMONT,DR,-,1
2013-07-14,,17,Robbery,7C10,13R,1200-1299,GREGG,ST,-,1
2013-07-17,,13,Robbery,15E10,20A,8900-8999,CHIMNEY ROCK,RD,-,1
2013-07-17,,21,Robbery,5F40,20A,9600-9699,GRANT,RD,-,1
2013-07-18,,00,Robbery,20G80,13R,2500-2599,PANAGARD,-,-,1
2013-07-18,,01,Robbery,1A20,13R,200-299,TUAM,-,-,1
2013-07-18,,03,Robbery,18F60,13H,7300-7399,TOURS,DR,-,1
2013-07-18,,09,Robbery,2A10,05Q,1000-1099,QUITMAN,-,-,1
2013-07-18,,10,Robbery,5F20,070,9400-9499,KEMPWOOD,DR,-,1
2013-07-18,,10,Robbery,18F30,24E,3600-3699,HILLCROFT,-,-,1
2013-07-18,,11,Robbery,13D20,18A,8500-8599,BROADWAY,ST,-,1
2013-07-18,,12,Robbery,6B10,18O,5400-5499,NORTH,FWY,-,1
2013-07-18,,12,Robbery,7C50,250,9300-9399,HUMBLE WESTFIELD,RD,-,1
2013-07-18,,13,Robbery,4F10,120,1600-1699,WITTE,RD,-,1
2013-07-18,,13,Robbery,3B10,20A,5600-5699,ANTOINE,DR,-,1
2013-07-18,,14,Robbery,19G50,23S,10400-10499,BISSONNET,ST,-,1
2013-07-18,,14,Robbery,5F20,24E,2900-2999,BINGLE,RD,-,1
2013-07-18,,15,Robbery,20G30,170,10800-10899,WESTHEIMER,RD,-,1
2013-07-18,,15,Robbery,7C20,13R,4400-4499,LOCKWOOD,DR,-,1
2013-07-17,,00,Robbery,20G30,20A,10600-10699,MEADOWGLEN,LN,-,1
2013-07-21,,07,Robbery,19G30,070,13100-13199,ALIEF CLODINE,RD,-,1
2013-07-21,,07,Robbery,6B10,100,100-199,PARKER,RD,W,1
2013-07-17,,00,Robbery,13D20,20R,8100-8199,DILLON,ST,-,1
2013-07-17,,14,Robbery,20G10,13R,8700-8799,TOWN PARK,DR,-,1
2013-07-17,,15,Robbery,1A10,11R,1000-1099,AVENIDA DE LAS AMERICAS,-,-,1
2013-07-17,,15,Robbery,17E30,13B,9300-9399,BISSONNET,ST,-,1
2013-07-21,,13,Robbery,15E10,13R,6600-6699,ARIEL,ST,-,1
2013-07-21,,14,Robbery,19G20,120,11700-11799,BEECHNUT,ST,-,1
2013-07-17,,15,Robbery,5F20,250,8700-8799,HAMMERLY,-,-,1
2013-07-20,,14,Robbery,1A50,05C,5400-5499,WEST LP S,SER,E,1
2013-07-20,,14,Robbery,15E20,20A,11800-11899,CHIMNEY ROCK,RD,-,1
2013-07-18,,16,Robbery,17E40,250,12300-12399,FONDREN,RD,-,1
2013-07-18,,16,Robbery,10H50,11R,2900-2999,DOWLING,ST,-,1
2013-07-18,,17,Robbery,20G40,13R,2300-2399,CRESCENT PARK,DR,-,1
2013-07-18,,18,Robbery,19G10,24E,10300-10399,CLUB CREEK,DR,-,1
2013-07-18,,19,Robbery,10H50,13R,3200-3299,HADLEY,ST,-,1
2013-07-18,,19,Robbery,20G10,20A,8700-8799,TOWN PARK,DR,-,1
2013-07-18,,19,Robbery,5F20,24C,9400-9499,KEMPWOOD,DR,-,1
2013-07-18,,16,Robbery,1A20,18O,2300-2399,MONTROSE,BLVD,-,1
2013-07-18,,20,Robbery,20G30,18A,2800-2899,DAIRY ASHFORD,-,S,1
2013-07-22,,01,Robbery,19G50,18T,9800-9899,BISSONNET,ST,-,1
2013-07-22,,01,Robbery,6B50,13R,100-199,GOODSON,DR,-,1
2013-07-18,,21,Robbery,16E10,20A,11800-11899,CITY PARK CENTRAL,LN,-,1
2013-07-18,,23,Robbery,1A50,120,5100-5199,BUFFALO SPEEDWAY,-,-,1
2013-07-19,,02,Robbery,20G30,18M,10600-10699,WESTPARK,-,-,1
2013-07-19,,04,Robbery,1A20,20A,900-999,BLUEBONNET PLACE,CIR,-,1
2013-07-19,,05,Robbery,3B30,23S,1800-1899,43RD,ST,W,1
2013-07-19,,07,Robbery,5F20,070,2100-2199,CAMPBELL,RD,-,1
2013-07-19,,08,Robbery,6B20,23S,800-899,TIDWELL,RD,W,1
2013-07-17,,18,Robbery,12D20,18G,9800-9899,BLACKHAWK,BLVD,-,1
2013-07-17,,19,Robbery,18F50,13R,7600-7699,PRESTWOOD,DR,-,1
2013-07-22,,10,Robbery,17E40,13R,11300-11399,FONDREN,RD,-,1
2013-07-22,,10,Robbery,19G50,13R,10200-10299,SUGAR BRANCH,DR,-,1
2013-07-17,,17,Robbery,10H20,250,3200-3299,WOODSIDE,ST,-,1
2013-07-17,,18,Robbery,11H20,13B,2000-2099,BROADWAY,ST,-,1
2013-07-17,,20,Robbery,10H60,250,3000-3099,ROSEDALE,-,-,1
2013-07-17,,20,Robbery,1A40,210,3600-3699,WESTHEIMER,RD,-,1
2013-07-17,,20,Robbery,18F50,18U,7500-7599,BELLAIRE,BLVD,-,1
2013-07-17,,00,Robbery,9C40,18N,12500-12599,MARKET,ST,-,1
2013-07-17,,21,Robbery,11H10,13R,300-399,75TH,ST,S,1
2013-07-17,,21,Robbery,14D20,20A,10000-10099,CULLEN,BLVD,-,1
2013-07-17,,21,Robbery,2A10,13R,500-599,COLLINGSWORTH,-,-,1
2013-07-19,,11,Robbery,18F60,18T,9200-9299,BELLAIRE,BLVD,-,1
2013-07-17,,21,Robbery,19G10,18R,9800-9899,BELLAIRE,BLVD,-,1
2013-07-17,,23,Robbery,19G40,13R,10300-10399,HUNTINGTON PLACE,DR,-,1
2013-07-18,,03,Robbery,5F10,13R,7800-7899,AMELIA,RD,-,1
2013-07-18,,02,Robbery,14D20,20A,3800-3899,FAULKNER,ST,-,1
2013-07-19,,13,Robbery,5F30,18T,9200-9299,CLAY,RD,-,1
2013-07-19,,15,Robbery,6B20,240,7200-7299,SHEPHERD,DR,N,1
2013-07-19,,15,Robbery,4F10,23S,9900-9999,LONG POINT,RD,-,1
2013-07-18,,06,Robbery,7C20,20R,3100-3199,KIRK,ST,-,1
2013-07-18,,07,Robbery,18F50,18M,6500-6599,SOUTHWEST,FWY,-,1
2013-07-18,,07,Robbery,16E40,23S,3700-3799,MCHARD,RD,-,1
2013-07-18,,10,Robbery,6B20,120,4700-4799,T C JESTER,BLVD,-,1
2013-07-19,,16,Robbery,15E30,18A,9500-9599,MEYER FOREST,DR,-,1
2013-07-20,,06,Robbery,4F30,140,15700-15799,PARK TEN PLACE,-,-,1
2013-07-20,,06,Robbery,20G60,140,14800-14899,KATY,FWY SER,S,1
2013-07-20,,10,Robbery,19G20,02B,11800-11899,BELLAIRE,BLVD,-,1
2013-07-20,,01,Robbery,1A30,13R,3500-3599,GRAUSTARK,-,-,1
2013-07-20,,00,Robbery,15E20,18B,11300-11399,CHIMNEY ROCK,RD,-,1
2013-07-20,,12,Robbery,14D10,18A,4000-4099,CORDER,ST,-,1
2013-07-18,,12,Robbery,5F30,120,13400-13499,NORTHWEST,FWY,-,1
2013-07-18,,17,Robbery,11H20,18C,9300-9399,MANCHESTER,ST,-,1
2013-07-18,,18,Robbery,9C30,250,11000-11099,EAST,FWY,-,1
2013-07-20,,15,Robbery,16E30,210,8400-8499,SOUTH SAM HOUSTON,PKWY,W,1
2013-07-20,,15,Robbery,10H50,13R,2600-2699,MCGOWEN,ST,-,1
2013-07-20,,16,Robbery,16E20,24E,5400-5499,ANDERSON,RD,-,1
2013-07-20,,18,Robbery,4F20,240,1900-1999,GESSNER,DR,-,1
2013-07-20,,18,Robbery,2A10,13R,2400-2499,ELYSIAN,ST,-,1
2013-07-20,,19,Robbery,1A20,13R,1300-1399,CROSBY,ST,-,1
2013-07-18,,23,Robbery,6B10,23S,600-699,TIDWELL,RD,-,1
2013-07-20,,23,Robbery,14D20,18C,3800-3899,SOUTH LP E,-,-,1
2013-07-21,,00,Robbery,19G10,18N,10300-10399,CLUB CREEK,DR,-,1
2013-07-21,,00,Robbery,14D40,13R,4700-4799,PALISADE,DR,-,1
