Date,Hour,Offense Type,Beat,Block Range,Street Name,Type,Suffix,# Of
2014-08-13,14,Aggravated Assault,6B50,,11900-11999,AIRLINE,DR,-
2014-08-17,08,Robbery,6B50,Apartment Parking Lot,100-199,GOODSON,DR,-
2014-08-17,09,Theft,6B50,,14800-14899,CHIPMAN,LN,-
2014-08-16,14,Auto Theft,6B50,,UNK,GOODSON,DR,-
2014-08-15,12,Murder,6B50,,200-299,PLAZA VERDE,DR,-
2014-08-15,19,Theft,6B50,Drug Store or Medical Supply,100-199,WEST,RD,-
2014-08-14,16,Theft,6B50,,100-199,DYNA,DR,-
2014-08-20,14,Auto Theft,6B50,Residence or House,100-199,CASA GRANDE,-,-
2014-08-19,09,Auto Theft,6B50,Commercial Or Training School,16400-16499,IMPERIAL VALLEY,DR,-
2014-08-19,13,Rape,6B50,,100-199,ALDINE BENDER,RD,-
2014-08-23,14,Robbery,6B50,,100-199,GOODSON,DR,-
2014-08-23,10,Theft,6B50,,UNK,ALDINE BENDER,RD,-
2014-08-26,19,Aggravated Assault,6B50,,11400-11499,GREEN PLAZA,DR,-
2014-08-27,20,Auto Theft,6B50,Apartment Parking Lot,200-299,PLAZA VERDE,DR,-
2014-08-06,08,Theft,6B50,,16000-16099,IMPERIAL VALLEY,DR,-
2014-08-02,08,Burglary,6B50,Check Cashing Places,11200-11299,AIRLINE,DR,-
2014-08-02,16,Auto Theft,6B50,,11400-11499,NORTH,FWY,-
2014-08-03,16,Auto Theft,6B50,,16300-16399,IMPERIAL VALLEY,DR,-
2014-08-10,14,Auto Theft,6B50,Commercial Parking Lot or Garage,11100-11199,NORTH,FWY,-
2014-08-20,14,Theft,6B50,,600-699,SAM HOUSTON,PKWY,N
2014-08-19,17,Aggravated Assault,6B50,,11400-11499,NORTH,FWY,-
2014-08-18,09,Theft,6B50,,100-199,DYNA,DR,-
2014-08-23,00,Robbery,6B50,Other Parking Lot,100-199,WEST,RD,-
2014-08-29,22,Robbery,6B50,"Road, Street, or Sidewalk",11500-11599,GREEN PLAZA,DR,-
2014-08-30,17,Aggravated Assault,6B50,"Road, Street, or Sidewalk",14800-14899,ESTRELLITA,DR,-
2014-08-30,14,Auto Theft,6B50,Miscellaneous Business (Non-Specific),10900-10999,NORTH,FWY,-
2014-08-31,20,Theft,6B50,Hotel or Motel Parking Lot,700-799,SAM HOUSTON,PKWY,N
2014-08-27,09,Auto Theft,6B50,,11400-11499,GREEN PLAZA,DR,-
2014-08-31,02,Auto Theft,6B50,,UNK,GOODSON,DR,-
2014-08-04,02,Robbery,6B50,Apartment Parking Lot,100-199,DYNA,DR,-
2014-08-06,05,Robbery,6B50,Check Cashing Places,UNK,ALDINE BENDER,RD,-
2014-08-10,00,Aggravated Assault,6B50,,200-299,NORTHPOINT,DR,-
2014-08-07,17,Aggravated Assault,6B50,,14800-14899,MCLEOD,DR,-
2014-08-07,16,Theft,6B50,,11000-11099,AIRLINE,DR,-
2014-08-23,08,Theft,6B50,,UNK,NORTHPOINT,DR,-
2014-08-16,12,Theft,6B50,,11900-11999,AIRLINE,DR,-
2014-08-15,16,Burglary,6B50,Residence or House,16000-16099,COTILLION,DR,-
2014-08-04,07,Burglary,6B50,Convenience Store,16200-16299,IMPERIAL VALLEY,DR,-
2014-08-09,16,Burglary,6B50,Apartment,UNK,NORTHPOINT,DR,-
2014-08-08,15,Theft,6B50,Apartment,11600-11699,NORTH,FWY,-
2014-08-19,04,Auto Theft,6B50,,15200-15299,CHIPMAN,LN,-
2014-08-21,13,Theft,6B50,Miscellaneous Business (Non-Specific),11200-11299,NORTH,FWY,-
2014-08-22,23,Robbery,6B50,"Road, Street, or Sidewalk",11500-11599,GREEN PLAZA,DR,-
2014-08-26,18,Auto Theft,6B50,Grocery Store or Supermarket Parking Lot,11000-11099,AIRLINE,DR,-
2014-08-30,13,Auto Theft,6B50,Driveway,100-199,COACH LAMP,LN,-
2014-08-31,23,Auto Theft,6B50,,UNK,GOODSON,DR,-
2014-08-05,17,Theft,6B50,Office Building,300-399,SAM HOUSTON,PKWY,N
2014-08-05,16,Theft,6B50,Restaurant or Cafeteria Parking Lot,400-499,SAM HOUSTON,PKWY,-
2014-08-01,23,Robbery,6B50,"Hotel, Motel, Inn, Etc.",UNK,SAM HOUSTON,PKWY,-
2014-08-02,15,Robbery,6B50,Apartment Parking Lot,200-299,NORTHPOINT,DR,-
2014-08-25,16,Theft,6B50,Service or Gas Station,200-299,SAM HOUSTON,PKWY,N
2014-08-26,12,Theft,6B50,,11300-11399,NORTH,FWY,-
2014-08-26,01,Auto Theft,6B50,,300-399,ALDINE BENDER,RD,-
2014-08-19,11,Theft,6B50,Residence or House,200-299,PLAZA VERDE,DR,-
2014-08-19,12,Auto Theft,6B50,Commercial Parking Lot or Garage,500-599,SAM HOUSTON,PKWY,N
2014-08-18,07,Auto Theft,6B50,Residence or House,UNK,GOODSON,DR,-
2014-08-06,14,Theft,6B50,,11400-11499,NORTH,FWY,-
2014-08-08,14,Auto Theft,6B50,,200-299,PLAZA VERDE,DR,-
2014-08-10,14,Theft,6B50,,10700-10799,NORTH,FWY,-
2014-08-05,03,Robbery,6B50,Check Cashing Places,UNK,ALDINE BENDER,RD,-
2014-08-12,14,Theft,6B50,,11200-11299,AIRLINE,DR,-
2014-08-14,13,Theft,6B50,,15400-15499,CHIPMAN,LN,-
2014-08-25,11,Auto Theft,6B50,,11500-11599,AIRLINE,DR,-
2014-08-22,19,Auto Theft,6B50,Grocery Store or Supermarket Parking Lot,11000-11099,AIRLINE,DR,-
2014-08-29,22,Robbery,6B50,Apartment,100-199,GOODSON,DR,-
2014-08-28,17,Theft,6B50,,11000-11099,AIRLINE,DR,-
2014-08-28,22,Burglary,6B50,Residence or House,14800-14899,WEIL,PL,-
2014-08-28,10,Auto Theft,6B50,Apartment Parking Lot,UNK,NORTHPOINT,DR,-
2014-08-31,03,Aggravated Assault,6B50,,11500-11599,GREEN PLAZA,DR,-
2014-08-31,10,Burglary,6B60,Apartment,13500-13599,NORTHBOROUGH,DR,-
2014-08-30,16,Robbery,6B60,Mall Parking Lot,500-599,GREENSPOINT MALL,-,-
2014-08-27,09,Theft,6B60,,13300-13399,NORTHBOROUGH,DR,-
2014-08-20,09,Auto Theft,6B60,Apartment Parking Lot,12600-12699,NORTHBOROUGH,DR,-
2014-08-25,11,Theft,6B60,,1000-1099,GREENS,RD,-
2014-08-25,14,Theft,6B60,Restaurant or Cafeteria Parking Lot,100-199,GREENS,RD,-
2014-08-14,14,Aggravated Assault,6B60,,100-199,RANKIN,RD,W
2014-08-14,13,Burglary,6B60,Apartment,13500-13599,NORTHBOROUGH,DR,-
2014-08-14,10,Theft,6B60,,13100-13199,NORTHBOROUGH,DR,-
2014-08-15,08,Burglary,6B60,Apartment,800-899,GREENS,RD,-
2014-08-12,20,Aggravated Assault,6B60,,500-599,SEMINAR,DR,-
2014-08-13,14,Auto Theft,6B60,,12300-12399,NORTH,FWY,-
2014-08-13,08,Burglary,6B60,Apartment,13300-13399,NORTHBOROUGH,DR,-
2014-08-15,22,Burglary,6B60,Apartment,17000-17099,IMPERIAL VALLEY,DR,-
2014-08-16,02,Aggravated Assault,6B60,,400-499,GREENS,RD,W
2014-08-16,07,Auto Theft,6B60,Driveway,12600-12699,NORTHBOROUGH,DR,-
2014-08-17,21,Auto Theft,6B60,Mall Parking Lot,12300-12399,NORTH,FWY,-
2014-08-18,07,Theft,6B60,,16500-16599,AIR CENTER,BLVD,-
2014-08-18,10,Burglary,6B60,Apartment,13500-13599,NORTHBOROUGH,DR,-
2014-08-05,14,Robbery,6B60,Bus Stop,12400-12499,GREENSPOINT,DR,-
2014-08-02,18,Theft,6B60,,4900-4999,WINFERN,-,-
2014-07-26,20,Auto Theft,6B60,"Road, Street, or Sidewalk",16600-16699,NORTHCHASE,DR,-
2014-08-10,12,Theft,6B60,,1200-1299,GRAND PLAZA,DR,-
2014-08-11,07,Theft,6B60,"Road, Street, or Sidewalk",300-399,RONAN PARK,PL,-
2014-08-11,15,Aggravated Assault,6B60,,500-599,SEMINAR,DR,-
2014-08-11,11,Theft,6B60,,100-199,WEST RANKIN,-,-
2014-08-11,11,Theft,6B60,,12600-12699,NORTHBOROUGH,DR,-
2014-08-05,23,Burglary,6B60,Apartment,1300-1399,GEARS,RD,-
2014-08-18,15,Theft,6B60,,12300-12399,KUYKENDAHL,RD,-
2014-08-18,21,Robbery,6B60,Apartment Parking Lot,900-999,GREENS,RD,-
2014-08-15,15,Auto Theft,6B60,Apartment,12800-12899,NORTHBOROUGH,DR,-
2014-08-12,19,Burglary,6B60,Apartment,500-599,SEMINAR,DR,-
2014-08-13,09,Robbery,6B60,Department or Discount Store,17500-17599,IMPERIAL VALLEY,DR,-
2014-08-25,22,Auto Theft,6B60,,12300-12399,NORTH,FWY,-
2014-08-25,16,Theft,6B60,,12300-12399,GREENSPOINT,DR,-
2014-08-23,20,Burglary,6B60,Apartment,800-899,GREENS,RD,-
2014-08-23,03,Robbery,6B60,,13300-13399,NORTHBOROUGH,DR,-
2014-08-20,11,Auto Theft,6B60,,11100-11199,ELLA,BLVD,-
2014-08-21,20,Burglary,6B60,Apartment,17000-17099,IMPERIAL VALLEY,DR,-
2014-08-21,10,Burglary,6B60,Apartment,16800-16899,CITY VIEW,PL,-
2014-08-22,13,Theft,6B60,,1500-1599,GREENS,RD,-
2014-08-02,23,Auto Theft,6B60,,13000-13099,NORTHBOROUGH,DR,-
2014-08-02,19,Burglary,6B60,,800-899,GREENS,RD,-
2014-08-05,22,Burglary,6B60,Apartment,500-599,SEMINAR,DR,-
2014-08-05,23,Aggravated Assault,6B60,,13500-13599,FOREST GULLY,-,-
2014-08-03,16,Theft,6B60,,17100-17199,NORTHCHASE,DR,-
2014-08-12,02,Burglary,6B60,Apartment,1000-1099,GREENS,RD,-
2014-08-11,16,Robbery,6B60,,1300-1399,GEARS,RD,-
2014-08-28,13,Theft,6B60,,12600-12699,NORTHBOROUGH,DR,-
2014-08-28,09,Auto Theft,6B60,Apartment Parking Lot,16800-16899,CITY VIEW,PL,-
2014-08-31,13,Robbery,6B60,Apartment Parking Lot,17400-17499,IMPERIAL VALLEY,DR,-
2014-08-26,19,Aggravated Assault,6B60,,13100-13199,NORTHBOROUGH,DR,-
2014-08-27,09,Auto Theft,6B60,Apartment Parking Lot,1300-1399,GREENS,PKWY,-
2014-08-27,21,Burglary,6B60,Apartment,800-899,GREENS,RD,-
2014-08-27,14,Theft,6B60,,500-599,GREENSPOINT MALL,-,-
2014-08-28,21,Theft,6B60,,12300-12399,NORTH,FWY,-
2014-08-28,21,Auto Theft,6B60,Apartment Parking Lot,500-599,SEMINAR,DR,-
2014-08-29,08,Burglary,6B60,Apartment,1000-1099,GREENS,PKWY,-
2014-08-28,17,Theft,6B60,,500-599,GREENSPOINT MALL,-,-
2014-08-28,13,Burglary,6B60,Apartment,1200-1299,GRAND PLAZA,DR,-
2014-08-25,15,Theft,6B60,,100-199,GREENSPOINT MALL,-,-
2014-08-21,11,Theft,6B60,Clothing Store,200-299,GREENS,RD,W
2014-08-22,06,Burglary,6B60,Apartment,1100-1199,LANGWICK,DR,-
2014-08-22,03,Burglary,6B60,Clothing Store,17500-17599,IMPERIAL VALLEY,DR,-
2014-08-20,11,Burglary,6B60,Apartment,1100-1199,LANGWICK,DR,-
2014-08-19,05,Burglary,6B60,Apartment,13500-13599,NORTHBOROUGH,DR,-
2014-08-19,14,Auto Theft,6B60,,1300-1399,GREENS,PKWY,-
2014-08-18,03,Aggravated Assault,6B60,,800-899,SEMINAR,DR,-
2014-08-17,04,Burglary,6B60,Department or Discount Store,200-299,GREENS,RD,W
2014-08-14,17,Robbery,6B60,Convenience Store,1400-1499,GREENS,PKWY,-
2014-08-16,13,Theft,6B60,,1300-1399,GREENS,PKWY,-
2014-08-13,15,Theft,6B60,,200-299,GREENS,RD,-
2014-08-13,16,Auto Theft,6B60,,600-699,SEMINAR,DR,-
2014-08-08,17,Theft,6B60,Mall Parking Lot,12300-12399,NORTH,FWY,-
2014-08-10,21,Auto Theft,6B60,,17000-17099,IMPERIAL VALLEY,DR,-
2014-08-10,10,Auto Theft,6B60,,400-499,GREENS,RD,-
2014-08-12,16,Aggravated Assault,6B60,,800-899,GREENS,RD,-
2014-08-12,09,Aggravated Assault,6B60,,800-899,GREENS,RD,-
2014-08-12,08,Burglary,6B60,Apartment,800-899,GREENS,RD,W
2014-07-24,12,Auto Theft,6B60,Apartment Parking Lot,1300-1399,GREENS,PKWY,-
2014-07-28,15,Theft,6B60,Apartment,17100-17199,IMPERIAL VALLEY,DR,-
2014-08-15,12,Auto Theft,6B60,,800-899,HARVEST TIME,LN,-
2014-08-13,16,Theft,6B60,,100-199,GREENS,RD,-
2014-08-13,17,Burglary,6B60,Apartment,13000-13099,NORTHBOROUGH,DR,-
2014-08-16,09,Auto Theft,6B60,,400-499,GREENS,RD,-
2014-08-17,14,Theft,6B60,,12400-12499,KUYKENDAHL,RD,-
2014-08-17,14,Theft,6B60,,17000-17099,IMPERIAL VALLEY,DR,-
2014-08-19,02,Robbery,6B60,Restaurant or Cafeteria,100-199,GREENS,RD,-
2014-08-18,22,Burglary,6B60,Apartment,13500-13599,NORTHBOROUGH,DR,-
2014-08-23,15,Auto Theft,6B60,,13500-13599,NORTHBOROUGH,DR,-
2014-08-24,16,Theft,6B60,Apartment,16800-16899,CITY VIEW,PL,-
2014-08-24,14,Theft,6B60,,200-299,GREENS,RD,W
2014-08-23,13,Aggravated Assault,6B60,,1300-1399,GREENS,PKWY,-
2014-08-26,10,Auto Theft,6B60,Apartment Parking Lot,1300-1399,GREENS,PKWY,-
2014-08-21,23,Robbery,6B60,Apartment,17200-17299,IMPERIAL VALLEY,DR,-
2014-08-22,13,Theft,6B60,Mall Parking Lot,100-199,GREENSPOINT MALL,-,-
2014-08-22,11,Auto Theft,6B60,Apartment Parking Lot,800-899,SEMINAR,DR,-
2014-08-21,19,Theft,6B60,,900-999,GREENS,RD,-
2014-08-21,11,Theft,6B60,Restaurant or Cafeteria Parking Lot,100-199,GREENS,RD,-
2014-08-06,17,Robbery,6B60,Mall Parking Lot,12300-12399,NORTH,FWY,-
2014-08-06,14,Aggravated Assault,6B60,Apartment,17400-17499,IMPERIAL VALLEY,DR,-
2014-08-08,05,Robbery,6B60,Apartment Parking Lot,700-799,GREENS,RD,-
2014-08-12,12,Theft,6B60,Apartment Parking Lot,300-399,BENMAR,DR,-
2014-08-05,08,Auto Theft,6B60,Apartment Parking Lot,16800-16899,IMPERIAL VALLEY,DR,-
2014-08-04,06,Robbery,6B60,Convenience Store,700-799,GREENS,RD,-
2014-08-04,13,Burglary,6B60,Residence or House,1100-1199,LANGWICK,DR,-
2014-08-04,13,Theft,6B60,,300-399,MEADOWFERN,DR,-
2014-08-04,18,Theft,6B60,,200-299,GREENSPOINT MALL,-,-
2014-07-18,09,Theft,6B60,Warehouse,900-999,RANKIN,RD,-
2014-04-18,11,Auto Theft,6B60,Apartment Parking Lot,500-599,RANKIN,RD,W
2014-05-09,16,Theft,6B60,,12300-12399,NORTH,FWY,-
2014-08-31,12,Rape,6B60,,1200-1299,GRAND PLAZA,DR,-
2014-08-27,06,Auto Theft,6B60,Hotel or Motel Parking Lot,13500-13599,NORTH,FWY,-
2014-08-28,23,Aggravated Assault,6B60,,17100-17199,IMPERIAL VALLEY,DR,-
2014-08-30,07,Auto Theft,6B60,,1300-1399,GREENS,PKWY,-
2014-08-25,18,Theft,6B60,"Laundry, Dry Cleaners, Washaterias",600-699,RUSHCREEK,DR,-
2014-08-25,15,Aggravated Assault,6B60,,12300-12399,NORTH,FWY,-
2014-08-25,16,Theft,6B60,,100-199,GREENS,RD,-
2014-08-19,19,Theft,6B60,Mall Parking Lot,12300-12399,NORTH,FWY,-
2014-08-19,13,Theft,6B60,,17400-17499,IMPERIAL VALLEY,DR,-
2014-08-16,20,Theft,6B60,,17600-17699,WAYFOREST,DR,-
2014-08-15,14,Burglary,6B60,Apartment,1300-1399,GREENS,PKWY,-
2014-08-10,13,Burglary,6B60,Residence or House,1000-1099,GREENS,RD,-
2014-08-10,08,Theft,6B60,Apartment Parking Lot,400-499,GREENS,RD,-
2014-08-11,18,Auto Theft,6B60,Apartment Parking Lot,400-499,GREENS,RD,W
2014-08-12,15,Burglary,6B60,,1300-1399,GREENS,PKWY,-
2014-08-07,10,Burglary,6B60,Apartment,1300-1399,GREENS,PKWY,-
2014-08-07,12,Burglary,6B60,Apartment,13300-13399,NORTHBOROUGH,DR,-
2014-08-07,18,Aggravated Assault,6B60,,17600-17699,WAYFOREST,DR,-
2014-08-03,07,Burglary,6B60,Apartment,16800-16899,CITY VIEW,PL,-
2014-08-06,03,Theft,6B60,,600-699,RUSHCREEK,DR,-
2014-08-03,20,Robbery,6B60,Service or Gas Station,12000-12099,GREENSPOINT,DR,-
2014-08-04,10,Burglary,6B60,Apartment,1000-1099,GREENS,RD,-
2014-08-04,10,Burglary,6B60,Apartment,500-599,SEMINAR,DR,-
2014-08-04,18,Auto Theft,6B60,"Hotel, Motel, Inn, Etc.",13100-13199,NORTH,FWY,-
2014-08-05,04,Aggravated Assault,6B60,,800-899,FOREST THICKET,LN,-
2014-08-28,02,Aggravated Assault,6B60,,800-899,SEMINAR,DR,-
2014-08-27,19,Burglary,6B60,Apartment,13500-13599,NORTHBOROUGH,DR,-
2014-08-26,23,Aggravated Assault,6B60,,800-899,GREENS,RD,-
2014-08-25,22,Theft,6B60,Vehicle/Auto Sales/Lease/Auto Parts Store,300-399,GREENS,RD,-
2014-08-24,21,Auto Theft,6B60,Mall Parking Lot,12300-12399,NORTH,FWY,-
2014-08-23,14,Robbery,6B60,"Road, Street, or Sidewalk",1400-1499,GREENS,PKWY,-
2014-08-21,17,Burglary,6B60,Apartment,16800-16899,CITY VIEW,PL,-
2014-08-18,09,Theft,6B60,,1100-1199,LANGWICK,DR,-
2014-08-20,16,Auto Theft,6B60,,300-399,BENMAR,DR,-
2014-08-14,18,Theft,6B60,,600-699,RUSHCREEK,DR,-
2014-08-16,13,Burglary,6B60,Apartment,800-899,GREENS,RD,-
2014-08-16,07,Auto Theft,6B60,Apartment Parking Lot,1100-1199,LANGWICK,DR,-
2014-08-17,11,Theft,6B60,,500-599,SEMINAR,DR,-
2014-08-13,16,Theft,6B60,,17100-17199,IMPERIAL VALLEY,DR,-
2014-08-12,22,Aggravated Assault,6B60,,12800-12899,NORTHBOROUGH,DR,-
2014-08-10,19,Theft,6B60,Apartment,12600-12699,NORTHBOROUGH,DR,-
2014-08-07,16,Theft,6B60,"Road, Street, or Sidewalk",1500-1599,GREENSMARK,DR,-
2014-08-07,13,Burglary,6B60,Apartment,17000-17099,IMPERIAL VALLEY,DR,-
2014-08-10,13,Aggravated Assault,6B60,,100-199,RANKIN,RD,W
2014-07-31,08,Auto Theft,6B60,Apartment Parking Lot,600-699,RUSHCREEK,DR,-
2014-08-01,16,Auto Theft,6B60,Apartment,17400-17499,IMPERIAL VALLEY,DR,-
2014-08-02,00,Aggravated Assault,6B60,,700-799,GREENS,RD,-
2014-08-02,22,Theft,6B60,,600-699,RUSHCREEK,DR,-
2014-08-03,00,Burglary,6B60,Apartment,1300-1399,GREENS,PKWY,-
2014-08-02,19,Theft,6B60,Mall Common Area,13300-13399,NORTHBOROUGH,DR,-
2014-08-02,20,Theft,6B60,,12300-12399,NORTH,FWY,-
2014-08-03,10,Auto Theft,6B60,,1300-1399,GREENS,PKWY,-
2014-08-03,09,Aggravated Assault,6B60,,16900-16999,NORTHCHASE,DR,-
2014-08-30,07,Theft,6B60,,16500-16599,HEDGECROFT,ST,-
2014-08-31,21,Aggravated Assault,6B60,,13100-13199,NORTHBOROUGH,DR,-
2014-08-31,21,Robbery,6B60,Apartment,13300-13399,NORTHBOROUGH,DR,-
2014-08-29,13,Robbery,6B60,"Road, Street, or Sidewalk",17100-17199,IMPERIAL VALLEY,DR,-
2014-08-29,21,Theft,6B60,Restaurant or Cafeteria,200-299,GREENS,RD,-
2014-08-28,09,Theft,6B60,,16900-16999,NORTHCHASE,DR,-
2014-08-28,17,Theft,6B60,,700-799,GREENS,RD,-
2014-08-31,16,Aggravated Assault,6B60,,17100-17199,IMPERIAL VALLEY,DR,-
2014-08-14,17,Robbery,6B60,Mall Parking Lot,500-599,GREENSPOINT MALL,-,-
2014-08-15,22,Aggravated Assault,6B60,,13700-13799,CAMBURY,DR,-
2014-08-14,02,Robbery,6B60,"Road, Street, or Sidewalk",1000-1099,GREENS,RD,-
2014-08-18,06,Theft,6B60,,1100-1199,LANGWICK,DR,-
2014-08-17,21,Robbery,6B60,"Road, Street, or Sidewalk",100-199,RUSHCREEK,DR,-
2014-08-16,23,Burglary,6B60,Apartment,300-399,BENMAR,DR,-
2014-08-20,13,Burglary,6B60,Residence or House,1000-1099,GREENS,RD,W
2014-08-20,09,Theft,6B60,,12300-12399,NORTH,FWY,-
2014-08-20,02,Auto Theft,6B60,,16800-16899,IMPERIAL VALLEY,DR,-
2014-07-25,19,Burglary,6B60,Residence or House,16800-16899,CITY VIEW,PL,-
2014-08-01,15,Burglary,6B60,Apartment,800-899,GREENS,RD,W
2014-08-01,20,Theft,6B60,"Hotel, Motel, Inn, Etc.",12000-12099,KUYKENDAHL,RD,-
2014-08-04,21,Aggravated Assault,6B60,,13300-13399,NORTHBOROUGH,DR,-
2014-08-05,04,Rape,6B60,,1300-1399,GREENS,PKWY,-
2014-08-03,13,Theft,6B60,,12300-12399,NORTH,FWY,-
2014-08-12,00,Robbery,6B60,Restaurant or Cafeteria,12400-12499,KUYKENDAHL,RD,-
2014-08-12,11,Auto Theft,6B60,,300-399,BENMAR,DR,-
2014-08-07,12,Robbery,6B60,Check Cashing Places,500-599,GREENS,RD,-
2014-08-08,08,Auto Theft,6B60,Hotel or Motel Parking Lot,300-399,RONAN PARK,PL,-
2014-08-08,14,Theft,6B60,,12900-12999,NORTH,FWY,-
2014-08-09,10,Burglary,6B60,Apartment,16800-16899,CITY VIEW,PL,-
2014-08-29,22,Aggravated Assault,6B60,,1200-1299,GRAND PLAZA,DR,-
2014-08-31,11,Theft,6B60,,17000-17099,IMPERIAL VALLEY,DR,-
2014-08-27,18,Burglary,6B60,Apartment,1300-1399,GREENS,PKWY,-
2014-08-28,20,Burglary,6B60,,13300-13399,NORTHBOROUGH,DR,-
2014-08-29,03,Theft,6B60,Apartment Parking Lot,13000-13099,NORTHBOROUGH,DR,-
2014-08-15,18,Theft,6B60,,500-599,GREENSPOINT MALL,-,-
2014-08-15,01,Aggravated Assault,6B60,,17000-17099,IMPERIAL VALLEY,DR,-
2014-08-17,16,Theft,6B60,Apartment Parking Lot,1300-1399,GEARS,RD,-
2014-08-17,12,Auto Theft,6B60,,16800-16899,CITY VIEW,PL,-
2014-08-16,13,Robbery,6B60,Apartment,1100-1199,LANGWICK,DR,-
2014-08-16,15,Burglary,6B60,Residence or House,600-699,RUSHCREEK,DR,-
2014-08-18,12,Theft,6B60,,13300-13399,NORTHBOROUGH,DR,-
2014-08-21,18,Theft,6B60,,200-299,GREENS,RD,W
2014-08-26,15,Burglary,6B60,Apartment,1300-1399,GREENS,PKWY,-
2014-08-26,13,Theft,6B60,,12900-12999,NORTH,FWY,-
2014-08-23,07,Aggravated Assault,6B60,,400-499,GREENS,RD,W
2014-08-23,23,Burglary,6B60,Apartment,17000-17099,IMPERIAL VALLEY,DR,-
2014-08-04,21,Aggravated Assault,6B60,,12800-12899,NORTHBOROUGH,DR,-
2014-08-04,23,Aggravated Assault,6B60,,1000-1099,GREENS,RD,-
2014-08-04,16,Theft,6B60,,100-199,GLENBOROUGH,DR,-
2014-08-01,13,Theft,6B60,,13500-13599,NORTHBOROUGH,DR,-
2014-07-21,09,Theft,6B60,,300-399,BENMAR,DR,-
2014-08-02,10,Auto Theft,6B60,,17100-17199,IMPERIAL VALLEY,DR,-
2014-08-07,03,Theft,6B60,,17100-17199,IMPERIAL VALLEY,DR,-
2014-08-08,20,Theft,6B60,Hotel or Motel Parking Lot,16800-16899,NORTHCHASE,DR,-
2014-08-10,23,Aggravated Assault,7C10,,1300-1399,GREGG,-,-
2014-08-05,14,Burglary,7C10,Restaurant or Cafeteria Parking Lot,2000-2099,CHEW,-,-
2014-08-24,14,Theft,7C10,Residence or House,2000-2099,DAVIS,ST,-
2014-08-21,21,Auto Theft,7C10,Residence or House,2900-2999,CLINTON,DR,-
2014-08-20,10,Auto Theft,7C10,,5300-5399,COKE,ST,-
2014-08-13,19,Theft,7C10,,5300-5399,EAST,FWY,-
2014-08-27,05,Auto Theft,7C10,,3700-3799,LYONS,-,-
2014-08-22,08,Robbery,7C10,Apartment Parking Lot,1000-1099,SYDNOR,CT,-
2014-08-26,14,Auto Theft,7C10,,1700-1799,MARY,-,-
2014-08-25,08,Burglary,7C10,"Pawn, Resale Shop, or Flea Market",5300-5399,EAST,FWY,-
2014-08-18,16,Robbery,7C10,"Parks and Recreation, Zoo, Swimming Pool",3700-3799,LYONS,-,-
2014-08-14,23,Auto Theft,7C10,,4000-4099,FARMER,ST,-
2014-08-30,23,Aggravated Assault,7C10,,3000-3099,SUMPTER,-,-
2014-08-28,03,Theft,7C10,,2200-2299,YATES,-,-
2014-08-29,12,Theft,7C10,,1500-1599,LOCKWOOD,DR,-
2014-08-30,17,Theft,7C10,,5400-5499,EAST,FWY,-
2014-08-01,21,Aggravated Assault,7C10,,5200-5299,MARKET,-,-
2014-08-05,04,Burglary,7C10,Convenience Store,1100-1199,GREGG,-,-
2014-08-09,01,Theft,7C10,,5500-5599,EAST,FWY,-
2014-08-07,09,Theft,7C10,,1700-1799,CHEW,-,-
2014-08-07,10,Burglary,7C10,Residence or House,1700-1799,GRANGER,-,-
2014-08-11,01,Robbery,7C10,Bank,4300-4399,HERSHE,-,-
2014-08-12,09,Aggravated Assault,7C10,,1000-1099,MEADOW,-,-
2014-08-12,12,Aggravated Assault,7C10,,3100-3199,NOBLE,-,-
2014-08-11,17,Theft,7C10,,5300-5399,EAST,FWY,-
2014-08-16,19,Aggravated Assault,7C10,,1400-1499,BENSON,ST,-
2014-08-15,16,Theft,7C10,,5600-5699,LYONS,-,-
2014-08-18,06,Aggravated Assault,7C10,,4200-4299,LYONS,-,-
2014-08-21,12,Robbery,7C10,Restaurant or Cafeteria Parking Lot,2200-2299,LOCKWOOD,DR,-
2014-08-23,13,Aggravated Assault,7C10,,5300-5399,COKE,ST,-
2014-08-26,14,Auto Theft,7C10,,3100-3199,LYONS,-,-
2014-08-05,07,Auto Theft,7C10,,5600-5699,MARKET,-,-
2014-08-06,10,Burglary,7C10,Apartment,5300-5399,COKE,ST,-
2014-08-03,14,Theft,7C10,,2100-2199,LYONS,-,-
2014-06-07,16,Auto Theft,7C10,,5600-5699,MARKET,-,-
2014-08-07,14,Auto Theft,7C10,,5300-5399,COKE,ST,-
2014-08-11,18,Theft,7C10,"Road, Street, or Sidewalk",2300-2399,LYONS,-,-
2014-08-11,18,Auto Theft,7C10,,4400-4499,LYONS,-,-
2014-08-11,10,Robbery,7C10,,4400-4499,CLINTON,DR,-
2014-08-16,07,Auto Theft,7C10,"Road, Street, or Sidewalk",1400-1499,BAYOU,ST,-
2014-08-16,07,Theft,7C10,,3700-3799,LYONS,-,-
2014-08-17,23,Robbery,7C10,"Road, Street, or Sidewalk",1400-1499,WORMS,-,-
2014-08-18,21,Robbery,7C10,Other Parking Lot,1900-1999,LYONS,-,-
2014-08-20,19,Theft,7C10,Residence or House,3900-3999,NOBLE,-,-
2014-08-20,18,Auto Theft,7C10,,5300-5399,COKE,ST,-
2014-08-21,18,Burglary,7C10,Residence or House,3600-3699,GREEN,-,-
2014-08-30,00,Theft,7C10,,2000-2099,LYONS,-,-
