Date,Hour,Offense Type,Beat,Premise,BlockRange,StreetName,Type,Suffix,# offenses
2014-09-08,08,Theft,5F40,,8000-8099,FM 1960,-,-,1
2014-09-08,09,Theft,5F40,Hotel or Motel Parking Lot,7300-7399,GREENS,RD,W,1
2014-09-08,20,Theft,5F40,,17800-17899,TOMBALL,PKWY,-,1
2014-09-12,07,Theft,5F40,Apartment Parking Lot,12300-12399,GESSNER,RD,N,1
2014-09-10,19,Aggravated Assault,5F40,,17700-17799,TOMBALL,PKWY,-,1
2014-09-17,03,Burglary,5F40,Barber And Beauty Shops,17300-17399,TOMBALL,PKWY,-,1
2014-09-14,11,Theft,5F40,Bar or Night Club,17200-17299,TOMBALL,PKWY,-,1
2014-09-17,17,Theft,5F40,,7900-7999,FM 1960,-,W,1
2014-09-20,13,Theft,5F40,,7700-7799,WILLOW CHASE,BLVD,-,1
2014-09-20,12,Theft,5F40,,7500-7599,FM 1960,-,W,1
2014-09-19,08,Theft,5F40,,7500-7599,FM 1960,-,W,1
2014-09-20,23,Auto Theft,5F40,,17100-17199,TOMBALL,PKWY,-,1
2014-09-27,09,Auto Theft,5F40,,12300-12399,GESSNER,RD,N,1
2014-09-27,03,Auto Theft,5F40,Bar or Night Club Parking Lot,17700-17799,TOMBALL,PKWY,-,1
2014-09-25,09,Theft,5F40,,7900-7999,FM 1960,-,W,1
2014-09-03,13,Theft,5F40,,17500-17599,TOMBALL,PKWY,-,1
2014-08-08,09,Theft,5F40,Apartment,13200-13299,CHAMPIONS CENTRE,DR,-,1
2014-09-01,10,Theft,5F40,,17700-17799,TOMBALL,PKWY,-,1
2014-09-01,14,Theft,5F40,,13600-13699,BRETON RIDGE,ST,-,1
2014-09-01,08,Rape,5F40,,18200-18299,TOMBALL,PKWY,-,1
2014-09-05,18,Robbery,5F40,Miscellaneous Business (Non-Specific),17700-17799,TOMBALL,PKWY,-,1
2014-09-05,13,Theft,5F40,Hotel or Motel Parking Lot,7600-7699,FM 1960,-,-,1
2014-09-04,11,Burglary,5F40,Residence or House,7700-7799,WILLOW CHASE,BLVD,-,1
2014-09-11,15,Theft,5F40,Grocery Store or Supermarket Parking Lot,7000-7099,FM 1960,-,W,1
2014-09-12,14,Theft,5F40,,1400-1499,WILLOWBROOK MALL,-,-,1
2014-09-08,14,Theft,5F40,,18300-18399,TOMBALL,PKWY,-,1
2014-09-20,14,Theft,5F40,Bar or Night Club,7600-7699,FM 1960,-,-,1
2014-09-24,06,Burglary,5F40,Department or Discount Store,7900-7999,FM 1960,-,W,1
2014-09-23,16,Theft,5F40,Clothing Store,2000-2099,WILLOWBROOK MALL,-,-,1
2014-09-24,18,Theft,5F40,,7900-7999,FM 1960,-,W,1
2014-09-24,20,Theft,5F40,,17100-17199,TOMBALL,PKWY,-,1
2014-09-15,18,Theft,5F40,,7900-7999,FM 1960,-,W,1
2014-09-18,15,Theft,5F40,,7000-7099,FM 1960,-,W,1
2014-09-28,14,Theft,5F40,,7000-7099,FM 1960,-,W,1
2014-09-30,18,Theft,5F40,,7900-7999,FM 1960,-,W,1
2014-09-06,22,Robbery,5F40,Apartment Parking Lot,18500-18599,TOMBALL,PKWY,-,1
2014-09-11,15,Auto Theft,5F40,Hospital Parking Lot,18200-18299,TOMBALL,PKWY,-,1
2014-09-11,15,Theft,5F40,,7900-7999,FM 1960,-,W,1
2014-09-11,19,Theft,5F40,,17200-17299,TOMBALL,PKWY,-,1
2014-09-11,20,Theft,5F40,,7100-7199,FM 1960,-,W,1
2014-09-11,21,Theft,5F40,,2000-2099,WILLOWBROOK MALL,-,-,1
2014-09-02,14,Theft,5F40,,17200-17299,TOMBALL,PKWY,-,1
2014-09-02,18,Theft,5F40,,7600-7699,FM 1960,-,W,1
2014-09-06,15,Theft,5F40,,7000-7099,FM 1960,-,W,1
2014-09-03,14,Auto Theft,5F40,Service or Gas Station,7000-7099,FM 1960,-,W,1
2014-09-27,09,Auto Theft,5F40,,8300-8399,WILLOW PLACE,DR,-,1
2014-09-26,19,Theft,5F40,,7000-7099,FM 1960,-,W,1
2014-09-26,15,Theft,5F40,,7600-7699,FM 1960,-,W,1
2014-09-24,17,Robbery,5F40,Mall Parking Lot,2000-2099,WILLOWBROOK MALL,-,-,1
2014-09-18,11,Theft,5F40,,18200-18299,TOMBALL,PKWY,-,1
2014-09-18,20,Theft,5F40,Apartment,12300-12399,GESSNER,RD,N,1
2014-09-17,17,Theft,5F40,,8200-8299,WILLOW PLACE,DR,-,1
2014-09-15,13,Theft,5F40,,7300-7399,FM 1960,-,W,1
2014-09-16,17,Auto Theft,5F40,,17300-17399,TOMBALL,PKWY,-,1
2014-09-29,08,Theft,5F40,,17100-17199,TOMBALL,PKWY,-,1
2014-09-30,20,Theft,5F40,,18200-18299,TOMBALL,PKWY,-,1
2014-09-30,22,Theft,6B10,"Church, Synagogue, or Temple Parking Lot",900-999,ROSELANE,-,-,1
2014-09-30,08,Theft,6B10,,12200-12299,HARDY,RD,W,1
2014-09-30,03,Auto Theft,6B10,,UNK,WELLINGTON,-,-,1
2014-09-28,18,Burglary,6B10,Residence or House,10800-10899,NORMEADOW,LN,-,1
2014-09-27,17,Theft,6B10,,6600-6699,AIRLINE,DR,-,1
2014-09-15,14,Auto Theft,6B10,,300-399,LITTLE YORK,RD,E,1
2014-09-15,14,Theft,6B10,,5800-5899,AIRLINE,DR,-,1
2014-09-17,14,Theft,6B10,,6700-6799,AIRLINE,DR,-,1
2014-09-20,22,Robbery,6B10,Restaurant or Cafeteria Parking Lot,7000-7099,AIRLINE,DR,-,1
2014-09-19,14,Burglary,6B10,Apartment,6700-6799,NORDLING,RD,-,1
2014-09-19,23,Robbery,6B10,"Other, Unknown, or Not Listed",UNK,RITTENHOUSE,-,-,1
2014-09-25,15,Theft,6B10,,7200-7299,NORDLING,RD,-,1
2014-09-26,16,Theft,6B10,,6900-6999,AIRLINE,DR,-,1
2014-09-27,05,Auto Theft,6B10,,11800-11899,RUBENSTEIN,-,-,1
2014-09-23,17,Robbery,6B10,"Road, Street, or Sidewalk",200-299,HEANEY,DR,-,1
2014-09-06,11,Theft,6B10,Residence or House,10100-10199,MCGALLION,RD,-,1
2014-09-01,07,Auto Theft,6B10,Driveway,11000-11099,HEATHERWOOD,DR,-,1
2014-08-31,13,Theft,6B10,Barber And Beauty Shops,100-199,PARKER,RD,E,1
2014-09-12,07,Theft,6B10,Driveway,11600-11699,BANNISTER,LN,-,1
2014-09-13,08,Auto Theft,6B10,,7400-7499,AIRLINE,DR,-,1
2014-09-13,13,Auto Theft,6B10,,1200-1299,BREA CREST,ST,-,1
2014-09-12,19,Auto Theft,6B10,,5600-5699,NORTH,FWY,-,1
2014-09-10,17,Theft,6B10,,UNK,COOPER,RD,-,1
2014-09-07,02,Theft,6B10,,7100-7199,RITTENHOUSE VILLAGE,CT,-,1
2014-09-08,07,Auto Theft,6B10,Driveway,100-199,PARKER,RD,-,1
2014-09-28,10,Burglary,6B10,Commercial Building,7000-7099,NORTH,FWY,-,1
2014-09-19,11,Burglary,6B10,Residence or House,UNK,HANKLA,ST,-,1
2014-09-15,16,Burglary,6B10,Apartment,300-399,LITTLE YORK,RD,W,1
2014-09-16,00,Theft,6B10,,7700-7799,MEADOWYORK,-,-,1
2014-09-15,12,Burglary,6B10,Residence or House,11500-11599,CARLA,ST,-,1
2014-09-15,12,Theft,6B10,Driveway,1100-1199,SUNNYSIDE,-,E,1
2014-09-25,01,Auto Theft,6B10,,300-399,LITTLE YORK,RD,E,1
2014-09-20,12,Robbery,6B10,Department or Discount Store,5500-5599,NORTH,FWY,-,1
2014-09-22,20,Auto Theft,6B10,Apartment Parking Lot,300-399,SUNNYSIDE,ST,-,1
2014-09-08,14,Theft,6B10,"Road, Street, or Sidewalk",11100-11199,STABLER,LN,-,1
2014-09-08,14,Theft,6B10,,300-399,LITTLE YORK,RD,E,1
2014-09-10,01,Burglary,6B10,,600-699,LITTLE YORK,RD,-,1
2014-09-10,23,Burglary,6B10,Residence or House,700-799,OAK GLEN,DR,-,1
2014-09-04,14,Robbery,6B10,"Electronics Store, Electrical Supplies",6100-6199,AIRLINE,DR,-,1
2014-09-04,15,Aggravated Assault,6B10,,11700-11799,ART,ST,-,1
2014-09-05,15,Theft,6B10,,7500-7599,NORTH,FWY,-,1
2014-08-28,16,Burglary,6B10,Apartment,600-699,TIDWELL,RD,E,1
2014-09-03,13,Auto Theft,6B10,,10100-10199,IRVINGTON,BLVD,-,1
2014-09-03,03,Robbery,6B10,"Other, Unknown, or Not Listed",200-299,LITTLE YORK,RD,W,1
2014-09-03,11,Theft,6B10,Restaurant or Cafeteria Parking Lot,7000-7099,AIRLINE,DR,-,1
2014-09-21,15,Robbery,6B10,"Road, Street, or Sidewalk",5700-5799,AIRLINE,DR,-,1
2014-09-23,00,Aggravated Assault,6B10,,100-199,SPREADING OAK,DR,E,2
2014-09-19,16,Burglary,6B10,Residence or House,100-199,ANNETTE,LN,-,1
2014-09-20,10,Theft,6B10,,6000-6099,WERNER,-,-,1
2014-09-20,08,Theft,6B10,,200-299,MEADOWLINK,-,-,1
2014-09-17,17,Burglary,6B10,Apartment,300-399,LITTLE YORK,RD,E,1
2014-09-18,09,Theft,6B10,,7000-7099,NORTHLINE,DR,-,1
2014-09-18,20,Aggravated Assault,6B10,,7000-7099,NORTH,FWY,-,1
2014-09-15,19,Burglary,6B10,Residence or House,700-799,GRENFELL,LN,-,1
2014-09-11,01,Theft,6B10,Apartment,200-299,SUNNYSIDE,-,E,1
2014-09-11,08,Theft,6B10,Apartment Parking Lot,5600-5699,NORTH,FWY,-,1
2014-09-11,12,Theft,6B10,"Church, Synagogue, or Temple Parking Lot",400-499,RITTENHOUSE,-,-,1
2014-09-11,17,Burglary,6B10,Apartment,300-399,LITTLE YORK,RD,W,1
2014-09-12,21,Theft,6B10,Grocery Store or Supermarket Parking Lot,7400-7499,AIRLINE,DR,-,1
2014-09-09,16,Burglary,6B10,Residence or House,1000-1099,HAVNER,LN,-,1
2014-09-10,12,Theft,6B10,,6700-6799,AIRLINE,DR,-,1
2014-09-07,22,Theft,6B10,,11400-11499,CARLA,ST,-,1
2014-09-03,19,Aggravated Assault,6B10,,6300-6399,AIRLINE,DR,-,1
2014-09-05,21,Theft,6B10,,6900-6999,NORDLING,RD,-,1
2014-09-30,19,Burglary,6B10,Residence or House,700-799,SPREADING OAK,DR,E,1
2014-09-17,18,Theft,6B10,,6300-6399,ALFANO,ST,-,1
2014-09-17,10,Theft,6B10,,9900-9999,LANGDALE,RD,-,1
2014-09-19,07,Auto Theft,6B10,,300-399,LITTLE YORK,RD,W,1
2014-09-20,10,Theft,6B10,Apartment Parking Lot,7300-7399,NORTHLINE,DR,-,1
2014-09-25,09,Rape,6B10,,600-699,LITTLE YORK,RD,E,1
2014-09-24,17,Burglary,6B10,Residence or House,700-799,FOSTORIA,LN,-,1
2014-09-27,14,Theft,6B10,,400-499,LITTLE YORK,RD,W,1
2014-09-20,19,Burglary,6B10,Apartment,6300-6399,NORTHLINE,DR,-,1
2014-09-23,09,Theft,6B10,,9600-9699,IRVINGTON,BLVD,-,1
2014-09-04,11,Theft,6B10,"Road, Street, or Sidewalk",11400-11499,CARLA,ST,-,1
2014-09-06,00,Theft,6B10,,7300-7399,NORTHLINE,DR,-,1
2014-09-01,09,Burglary,6B10,"Laundry, Dry Cleaners, Washaterias",100-199,LITTLE YORK,RD,E,1
2014-09-03,01,Aggravated Assault,6B10,,5600-5699,NORTH,FWY,-,1
2014-09-03,01,Robbery,6B10,Strip Business Center Parking Lot,5400-5499,AIRLINE,DR,-,1
2014-09-02,18,Burglary,6B10,Residence or House,11300-11399,CARLA,ST,-,1
2014-09-08,07,Auto Theft,6B10,,7200-7299,NORTHLINE,DR,-,1
2014-09-06,23,Robbery,6B10,"Road, Street, or Sidewalk",UNK,LUTHER,-,-,1
2014-09-08,17,Theft,6B10,,5500-5599,AIRLINE,DR,-,1
2014-09-09,18,Theft,6B10,Driveway,11300-11399,ROTH,DR,-,1
2014-09-08,23,Theft,6B10,,11700-11799,ART,ST,-,1
2014-09-11,12,Theft,6B10,,6800-6899,DIONNE,DR,-,1
2014-09-11,06,Theft,6B10,Apartment,UNK,ROSAMOND,-,-,1
2014-09-29,10,Auto Theft,6B10,,11200-11299,WALK,-,-,1
2014-09-28,23,Auto Theft,6B10,,5500-5599,NORTH,FWY,-,1
2014-09-29,17,Burglary,6B10,Apartment,300-399,LITTLE YORK,RD,-,1
2014-09-06,22,Robbery,6B10,Barber And Beauty Shops,400-499,ROSAMOND,-,-,1
2014-09-04,09,Burglary,6B10,Miscellaneous Business (Non-Specific),200-299,LITTLE YORK,RD,W,1
2014-09-05,12,Auto Theft,6B10,Commercial Parking Lot or Garage,5500-5599,NORTH,FWY,-,1
2014-09-04,21,Robbery,6B10,Department or Discount Store,900-999,TIDWELL,RD,E,1
2014-09-03,02,Burglary,6B10,"Laundry, Dry Cleaners, Washaterias",100-199,LITTLE YORK,RD,E,1
2014-09-01,11,Auto Theft,6B10,Apartment Parking Lot,300-399,LITTLE YORK,RD,E,1
2014-09-01,17,Theft,6B10,,9400-9499,IRVINGTON,BLVD,-,1
2014-09-14,03,Robbery,6B10,Apartment Parking Lot,100-199,PARKER,RD,W,1
2014-09-13,09,Theft,6B10,,6100-6199,AIRLINE,DR,-,2
2014-09-12,08,Theft,6B10,,6900-6999,NORDLING,RD,-,1
2014-09-09,12,Burglary,6B10,Residence or House,7200-7299,GRACIA,-,-,1
2014-09-23,23,Theft,6B10,,5500-5599,NORTH,FWY,-,1
2014-09-24,07,Auto Theft,6B10,,600-699,LITTLE YORK,RD,-,1
2014-09-23,15,Theft,6B10,,5900-5999,AIRLINE,DR,-,1
2014-09-20,04,Burglary,6B10,High School,500-599,TIDWELL,RD,-,1
2014-09-21,17,Theft,6B10,,5500-5599,NORTH,FWY,-,1
2014-09-21,10,Theft,6B10,Driveway,800-899,DUNHAM,DR,-,1
2014-09-20,13,Theft,6B10,Driveway,400-499,TWIN OAKS,-,-,1
2014-09-18,07,Auto Theft,6B10,,7000-7099,NORTHLINE,DR,-,1
2014-09-20,23,Auto Theft,6B10,,300-399,SUNNYSIDE,-,-,1
2014-09-20,01,Aggravated Assault,6B10,,600-699,LITTLE YORK,RD,E,1
2014-09-15,14,Theft,6B10,Vehicle/Auto Sales/Lease/Auto Parts Store,UNK,LITTLE YORK,RD,E,1
2014-09-16,08,Theft,6B10,Driveway,600-699,FRAIL,LN,-,1
2014-09-16,22,Theft,6B10,,800-899,INNSDALE,DR,-,1
2014-09-26,14,Auto Theft,6B10,,5500-5599,NORTH,FWY,-,1
2014-09-22,12,Burglary,6B10,Apartment,6300-6399,NORTHLINE,DR,-,1
2014-09-06,14,Theft,6B10,Driveway,1200-1299,WARDMONT,-,-,1
2014-09-06,06,Theft,6B10,Driveway,200-299,TWICKENHAM,TRL,W,1
2014-09-13,16,Burglary,6B10,Residence or House,300-399,LITTLE YORK,RD,W,1
2014-09-09,23,Aggravated Assault,6B10,,5400-5499,AIRLINE,DR,-,1
2014-09-09,10,Aggravated Assault,6B10,,1200-1299,HOPPER,RD,-,1
2014-09-29,12,Theft,6B10,,5400-5499,NORTH,FWY,-,1
2014-09-29,09,Auto Theft,6B10,,5400-5499,NORDLING,RD,-,1
2014-09-30,15,Theft,6B10,,7200-7299,NORTHLINE,DR,-,1
2014-09-19,10,Burglary,6B10,Residence or House,700-799,SPREADING OAK,DR,E,1
2014-09-17,16,Robbery,6B10,"Road, Street, or Sidewalk",100-199,SPREADING OAK,DR,E,1
2014-09-17,19,Theft,6B10,,6600-6699,AIRLINE,DR,-,1
2014-09-15,16,Burglary,6B10,Apartment,100-199,PARKER,RD,-,1
2014-09-26,19,Robbery,6B10,"Electronics Store, Electrical Supplies",900-999,TIDWELL,RD,E,1
2014-09-27,11,Robbery,6B10,Convenience Store Parking Lot,6100-6199,WERNER,-,-,1
2014-09-21,03,Rape,6B10,,500-599,WELLINGTON,-,E,1
2014-09-23,17,Theft,6B10,,9700-9799,CLARK,RD,-,1
2014-09-02,10,Burglary,6B10,Construction Site,10500-10599,HARDY,RD,W,1
2014-09-03,06,Theft,6B10,"Road, Street, or Sidewalk",11000-11099,CATAMORE,-,-,1
2014-03-29,14,Auto Theft,6B10,Driveway,12000-12099,AGGIE,LN,-,1
2014-09-01,06,Burglary,6B10,Miscellaneous Business (Non-Specific),10600-10699,BAUMAN,RD,-,1
2014-09-01,16,Theft,6B10,,9400-9499,BAUMAN,RD,-,1
2014-09-03,17,Aggravated Assault,6B10,,200-299,TURNER,DR,-,1
2014-09-06,14,Theft,6B10,,300-399,LITTLE YORK,RD,-,1
2014-09-06,15,Theft,6B10,,UNK,TIDWELL,RD,-,1
2014-09-09,12,Theft,6B10,,200-299,LITTLE YORK,RD,W,1
2014-09-09,13,Burglary,6B10,Residence or House,7700-7799,MEADOWSHIRE,-,-,1
2014-09-09,09,Theft,6B10,Commercial Parking Lot or Garage,400-499,LITTLE YORK,RD,E,1
2014-09-12,12,Burglary,6B10,Residence or House,1100-1199,MOONEY,RD,-,1
2014-09-05,17,Theft,6B10,,5900-5999,AIRLINE,DR,-,1
2014-09-04,12,Theft,6B10,,5600-5699,NORTH,FWY,-,1
2014-09-04,23,Theft,6B10,,11100-11199,CLARK,RD,-,1
2014-09-03,07,Auto Theft,6B10,,7000-7099,NORTHLINE,DR,-,1
2014-09-03,01,Robbery,6B10,"Road, Street, or Sidewalk",100-199,PARKER,RD,W,1
2014-09-12,09,Theft,6B10,,900-999,BRENDA,ST,-,1
2014-09-23,14,Theft,6B10,Vehicle/Auto Sales/Lease/Auto Parts Store,5800-5899,NORTH,FWY,-,1
2014-09-25,19,Theft,6B10,"Furniture, Appliances, Radios, TV Store",5400-5499,NORTH,FWY,-,1
2014-09-25,17,Theft,6B10,,7400-7499,AIRLINE,DR,-,1
2014-09-20,11,Burglary,6B10,Residence or House,5700-5799,ZELMA,DR,-,1
2014-09-20,06,Auto Theft,6B10,,300-399,ROSAMOND,-,-,1
2014-09-15,14,Burglary,6B10,Residence or House,7300-7399,WERNER,-,-,1
2014-09-16,12,Burglary,6B10,Residence or House,200-299,RITTENHOUSE,-,W,1
2014-09-13,15,Theft,6B10,,9800-9899,BAUMAN,RD,-,1
2014-09-19,19,Theft,6B20,,7400-7499,SHEPHERD,DR,N,1
2014-09-19,10,Auto Theft,6B20,,200-299,TIDWELL,RD,W,1
2014-09-25,16,Aggravated Assault,6B20,,6500-6599,MCWILLIAMS,DR,-,1
2014-09-28,10,Burglary,6B20,"Vacant Single Occ Resd(House,Townhs,Dplex)",800-899,ROSIE,-,-,1
2014-09-23,11,Theft,6B20,,3900-3999,CREEKMONT,DR,-,1
2014-09-24,14,Aggravated Assault,6B20,,5500-5599,ARLINGTON,ST,-,3
2014-09-12,12,Theft,6B20,Apartment,5400-5499,WERNER,ST,-,1
2014-09-12,17,Theft,6B20,"Road, Street, or Sidewalk",6100-6199,KNOX,-,-,1
2014-09-11,07,Theft,6B20,Hotel or Motel Parking Lot,7400-7499,NORTH,FWY,-,1
2014-09-11,11,Burglary,6B20,Residence or House,600-699,LUKE,-,-,1
2014-09-09,21,Theft,6B20,,3900-3999,CREEKMONT,DR,-,1
2014-09-03,12,Burglary,6B20,Residence or House,6600-6699,UTAH,-,-,1
2014-07-31,00,Auto Theft,6B20,Apartment Parking Lot,100-199,TIDWELL,RD,E,1
2014-09-05,17,Burglary,6B20,Residence or House,500-599,TROY,RD,W,1
2014-09-11,11,Theft,6B20,,3100-3199,CLIFFDALE,-,-,1
2014-09-07,11,Theft,6B20,,900-999,LITTLE YORK,RD,W,1
2014-09-07,00,Aggravated Assault,6B20,,5500-5599,ARLINGTON,ST,-,1
2014-09-04,07,Theft,6B20,,3900-3999,PINEMONT,-,-,1
2014-09-27,18,Burglary,6B20,,3300-3399,PINEMONT,-,-,1
2014-09-26,02,Auto Theft,6B20,Apartment Parking Lot,1200-1299,TIDWELL,RD,-,1
2014-09-25,20,Aggravated Assault,6B20,,7200-7299,MONTGOMERY,RD,W,1
2014-09-17,04,Burglary,6B20,Vehicle/Auto Sales/Lease/Auto Parts Store,900-999,LITTLE YORK,RD,W,1
2014-09-17,23,Robbery,6B20,Residence or House,6200-6299,MONTGOMERY,RD,W,1
2014-09-17,09,Burglary,6B20,Office Building,900-999,LITTLE YORK,RD,W,1
2014-09-30,00,Auto Theft,6B20,,2300-2399,TIDWELL,RD,W,1
2014-09-13,09,Theft,6B20,,4400-4499,CREEKMONT,DR,-,1
2014-09-28,01,Burglary,6B20,,900-999,WILBURFORCE,-,-,1
2014-09-17,09,Burglary,6B20,Apartment,5600-5699,YALE,-,-,1
2014-09-16,16,Theft,6B20,,5700-5799,YALE,ST,-,1
2014-09-15,12,Burglary,6B20,Residence or House,700-799,BOENEMAN,DR,-,1
2014-09-19,15,Theft,6B20,,300-399,SUNNYSIDE,-,W,1
2014-09-18,22,Robbery,6B20,Residence or House,700-799,DILLARD,ST,-,1
2014-09-19,06,Auto Theft,6B20,,1700-1799,DONOVAN,-,W,1
2014-09-19,17,Auto Theft,6B20,Apartment Parking Lot,1200-1299,TIDWELL,RD,W,1
2014-09-23,17,Burglary,6B20,Residence or House,2200-2299,PAUL QUINN,-,-,1
2014-09-27,21,Theft,6B20,,6800-6899,T C JESTER,BLVD,-,1
2014-09-25,18,Burglary,6B20,"Other, Unknown, or Not Listed",1100-1199,COTTAGE OAK,LN,-,1
2014-09-08,13,Aggravated Assault,6B20,,100-199,TIDWELL,RD,E,1
2014-09-11,13,Theft,6B20,,800-899,DAVIDSON,ST,-,1
2014-09-04,12,Burglary,6B20,Residence or House,6500-6599,DE PRIEST,ST,-,1
2014-09-29,17,Aggravated Assault,6B20,,3200-3299,MANSFIELD,-,-,1
2014-09-30,09,Theft,6B20,,5900-5999,SHEPHERD,DR,N,1
2014-09-30,21,Aggravated Assault,6B20,,1100-1199,DONOVAN,-,W,1
2014-09-10,19,Theft,6B20,,6700-6799,CATHCART,DR,-,1
2014-09-02,16,Burglary,6B20,Maintenance or Building Services,500-599,RITTENHOUSE,-,W,1
2014-09-02,18,Theft,6B20,,500-599,RITTENHOUSE,-,W,1
2014-09-02,13,Burglary,6B20,Residence or House,6500-6599,SEALEY,-,-,1
2014-08-14,15,Auto Theft,6B20,,6300-6399,SHEPHERD,DR,N,1
2014-09-27,05,Theft,6B20,,100-199,TIDWELL,RD,E,1
2014-09-16,13,Burglary,6B20,Residence or House,500-599,TROY,RD,W,1
2014-09-13,14,Theft,6B20,,400-499,TROY,RD,W,1
2014-09-28,22,Robbery,6B20,Bus Stop,200-299,TIDWELL,RD,W,1
2014-09-29,12,Theft,6B20,,6500-6599,NORTH,FWY,-,1
2014-09-30,15,Aggravated Assault,6B20,,900-999,WALL,-,-,1
2014-09-05,13,Theft,6B20,,4100-4199,OAK SHADOWS,DR,-,1
2014-09-04,02,Robbery,6B20,,900-999,MOUNT,-,-,1
2014-09-08,07,Theft,6B20,,3800-3899,PINEMONT,-,-,1
2014-09-07,03,Theft,6B20,,7700-7799,MONTGOMERY,RD,W,1
2014-09-10,10,Theft,6B20,Driveway,3900-3999,PINEMONT,-,-,1
2014-09-12,10,Robbery,6B20,Convenience Store,6800-6899,T C JESTER,BLVD,-,1
2014-09-11,17,Theft,6B20,,3200-3299,CARMEL,ST,-,1
2014-09-16,14,Burglary,6B20,Residence or House,800-899,LITTLE YORK,RD,W,1
2014-09-16,17,Burglary,6B20,"Vacant Storage Fac (Barn,Garage,Warehouse)",6900-6999,DE PRIEST,ST,-,1
2014-09-17,17,Aggravated Assault,6B20,,6800-6899,MONTGOMERY,RD,W,1
2014-09-21,14,Aggravated Assault,6B20,,200-299,ROSAMOND,-,W,1
2014-09-24,17,Theft,6B20,,6000-6099,YALE,-,-,1
2014-09-26,16,Theft,6B20,Other Parking Lot,6500-6599,STUEBNER AIRLINE,RD,-,1
2014-09-26,07,Aggravated Assault,6B20,,5600-5699,YALE,-,-,1
2014-09-26,10,Theft,6B20,,1200-1299,TIDWELL,RD,W,1
2014-09-26,10,Theft,6B20,,200-299,ISHMEAL,-,-,1
2014-09-05,16,Theft,6B20,,900-999,LITTLE YORK,RD,W,1
2014-09-06,08,Burglary,6B20,Residence or House,200-299,HAMILTON,ST,W,1
2014-09-05,04,Burglary,6B20,Residence or House,800-899,ELKHART,ST,-,1
2014-09-13,15,Theft,6B20,,7400-7499,SHEPHERD,DR,N,1
2014-09-07,23,Auto Theft,6B20,,7400-7499,SHEPHERD,DR,N,1
2014-09-24,11,Robbery,6B20,Restaurant or Cafeteria Parking Lot,6900-6999,T C JESTER,BLVD,-,1
2014-09-24,07,Burglary,6B20,Residence or House,800-899,LITTLE YORK,RD,W,1
2014-09-15,21,Theft,6B20,,5900-5999,NORTH,FWY,-,1
2014-09-28,18,Burglary,6B20,Apartment,1000-1099,PINEMONT,-,-,1
2014-09-09,07,Burglary,6B20,Apartment,2000-2099,TIDWELL,RD,W,1
2014-09-10,15,Aggravated Assault,6B20,,5600-5699,YALE,-,-,2
2014-08-31,21,Aggravated Assault,6B20,,1000-1099,PINEMONT,-,-,1
2014-09-01,10,Theft,6B20,,1200-1299,PINEMONT,-,-,1
2014-09-02,12,Theft,6B20,Maintenance or Building Services,1000-1099,PINEMONT,-,-,1
2014-09-23,18,Theft,6B20,,6600-6699,MONTGOMERY,RD,W,1
2014-09-23,21,Robbery,6B20,Restaurant or Cafeteria Parking Lot,7000-7099,NORTH,FWY,-,1
2014-09-25,17,Auto Theft,6B20,,5600-5699,WHEATLEY,-,-,1
2014-09-25,08,Aggravated Assault,6B20,,2300-2399,TIDWELL,RD,W,1
2014-09-29,19,Auto Theft,6B20,Restaurant or Cafeteria Parking Lot,300-399,TIDWELL,RD,E,1
2014-09-30,10,Auto Theft,6B20,,2300-2399,TIDWELL,RD,W,1
2014-09-30,16,Robbery,6B30,Strip Business Center Parking Lot,5800-5899,ANTOINE,DR,-,1
2014-09-25,11,Burglary,6B30,Commercial Building,5800-5899,ANTOINE,DR,-,1
2014-09-27,05,Theft,6B30,,5700-5799,LOST FOREST,DR,-,1
2014-09-23,12,Aggravated Assault,6B30,,9800-9899,ROCKTREE,DR,-,1
2014-09-21,15,Theft,6B30,Driveway,5600-5699,WINDING WAY,DR,-,1
2014-09-20,00,Aggravated Assault,6B30,,6100-6199,ANTOINE,DR,-,1
2014-09-18,09,Robbery,6B30,Apartment,7200-7299,T C JESTER,BLVD,-,1
2014-09-17,00,Aggravated Assault,6B30,,5300-5399,DESOTO,-,-,1
2014-09-13,22,Robbery,6B30,Restaurant or Cafeteria,6800-6899,BINGLE,RD,-,1
2014-09-14,07,Theft,6B30,Driveway,7000-7099,HIDDEN ARBOR,-,-,1
2014-09-14,08,Burglary,6B30,Apartment,5700-5799,DEEP FOREST,CIR,-,1
2014-08-26,13,Theft,6B30,Service or Gas Station,7200-7299,TIDWELL,RD,W,1
2014-08-26,18,Theft,6B30,,5700-5799,GULF BANK,RD,W,1
2014-09-06,03,Robbery,6B30,Apartment Parking Lot,5800-5899,HOUSTON ROSSLYN,RD,N,1
2014-09-06,12,Theft,6B30,Apartment Parking Lot,6100-6199,ANTOINE,DR,-,1
2014-09-04,16,Theft,6B30,,6900-6999,ANTOINE,DR,-,1
2014-09-04,12,Theft,6B30,Apartment,5300-5399,GULF BANK,RD,W,1
2014-09-10,18,Aggravated Assault,6B30,,5700-5799,TIDWELL,RD,-,2
2014-09-08,23,Burglary,6B30,Apartment,5500-5599,HOLLY VIEW,DR,-,1
2014-09-08,20,Robbery,6B30,"Road, Street, or Sidewalk",5700-5799,ANTOINE,DR,-,1
